source,event_id,division_id,athlete_id,place,incomplete
Live Heats,268537,467767,1205557,3,False
Live Heats,268537,467767,566295,4,False
Live Heats,268537,467767,1438222,5,False
Live Heats,268537,467767,769113,5,False
Live Heats,268537,467767,1205619,7,False
Live Heats,268537,467767,529958,7,False
Live Heats,268537,467767,1329185,9,False
Live Heats,268537,467767,1207547,9,False
Live Heats,268537,467767,1206567,9,False
Live Heats,268537,467767,1505042,9,False
Live Heats,268537,467767,1137416,13,False
Live Heats,268537,467767,566303,13,False
Live Heats,268537,467767,769119,13,False
Live Heats,268537,467767,1437567,13,False
Live Heats,268537,467767,1627241,13,False
Live Heats,268537,467767,1505043,18,False
Live Heats,268537,467767,566300,19,False
Live Heats,268537,467767,566297,19,False
Live Heats,268537,467767,1474162,19,False
Live Heats,268537,467767,1437356,22,False
Live Heats,268537,467767,1507908,22,False
Live Heats,268537,467768,1205557,1,False
Live Heats,268537,467768,566300,2,False
Live Heats,268537,467768,529958,3,False
Live Heats,268537,467768,1137416,4,False
Live Heats,268537,467768,1329185,5,False
Live Heats,268537,467768,1507899,6,False
Live Heats,268537,467768,1208568,7,False
Live Heats,268537,467768,1206567,7,False
Live Heats,268537,467768,1508838,9,False
Live Heats,268537,467768,566297,9,False
Live Heats,268537,467768,1505043,11,False
Live Heats,268537,467768,1507900,11,False
Live Heats,268537,467768,1137415,13,False
Live Heats,268537,467768,566400,13,False
Live Heats,268537,467768,1507909,15,False
Live Heats,268537,467768,1474162,15,False
Live Heats,268537,467768,769119,15,False
Live Heats,268537,467768,566402,15,False
Live Heats,268537,467768,1627241,19,False
Live Heats,268537,467768,1508840,19,False
Live Heats,268537,467772,1213112,1,False
Live Heats,268537,467772,1208831,2,False
Live Heats,268537,467772,1616846,3,False
Live Heats,268537,467772,1137417,4,False
Live Heats,268537,467772,1206272,5,False
Live Heats,268537,587986,1474032,1,False
Live Heats,268537,587986,1435842,2,False
Live Heats,268537,587986,1206478,3,False
Live Heats,268537,587986,1213120,4,False
Live Heats,268537,587986,1208568,5,False
Live Heats,268537,587986,566406,6,False
Live Heats,268537,587986,1213112,7,False
Live Heats,268537,587986,1616846,7,False
Live Heats,268537,587986,1509076,9,False
Live Heats,268537,587986,1380240,9,False
Live Heats,268537,587986,1207620,11,False
Live Heats,268537,587986,1206467,11,False
Live Heats,268537,587986,1507904,13,False
Live Heats,268537,587986,1216649,13,False
Live Heats,268537,587986,1206272,15,False
Live Heats,268537,587986,1505973,15,False
Live Heats,268537,587986,1505974,15,False
Live Heats,268537,587986,1507898,15,False
Live Heats,268537,587986,1203224,15,False
Live Heats,268537,587986,1471907,15,False
Live Heats,268537,587986,1137417,15,False
Live Heats,268537,587986,1437666,15,False
Live Heats,268537,587986,1507935,15,False
Live Heats,268537,587986,1137415,24,False
Live Heats,268537,587986,1505044,24,False
Live Heats,268537,587986,566392,24,False
Live Heats,268537,587986,1505975,24,False
Live Heats,268537,587986,1380239,24,False
Live Heats,268537,587987,1329185,1,False
Live Heats,268537,587987,566400,2,False
Live Heats,268537,587987,566402,3,False
Live Heats,321863,584935,1166942,1,False
Live Heats,321863,584935,1165931,2,False
Live Heats,321863,584935,1553388,3,False
Live Heats,321863,584935,1167179,4,False
Live Heats,321863,584935,1171423,5,False
Live Heats,321863,584935,1170331,5,False
Live Heats,321863,584936,527155,1,False
Live Heats,321863,584936,1334796,2,False
Live Heats,321863,584936,835109,3,False
Live Heats,321863,584936,817916,4,False
Live Heats,321863,584936,1541677,5,False
Live Heats,321863,584936,1162812,5,False
Live Heats,321863,584936,819666,7,False
Live Heats,321863,584936,527167,8,False
Live Heats,321863,584936,1167311,9,False
Live Heats,321863,584936,1169471,9,False
Live Heats,321863,584936,1181562,9,False
Live Heats,321863,584936,1166082,9,False
Live Heats,321863,584936,1166133,13,False
Live Heats,321863,584936,1176483,13,False
Live Heats,321863,584936,1171678,15,False
Live Heats,321863,584936,1199509,15,False
Live Heats,321863,584936,1539826,17,False
Live Heats,321863,584936,1168576,18,False
Live Heats,321863,584936,1546281,19,False
Live Heats,321863,584936,1169643,20,False
Live Heats,321863,584937,1199509,1,False
Live Heats,321863,584937,1397496,2,False
Live Heats,321863,584937,1552100,3,False
Live Heats,321863,584937,1546264,4,False
Live Heats,321863,584937,1514776,5,False
Live Heats,321863,584938,1165931,1,False
Live Heats,321863,584938,1543327,2,False
Live Heats,321863,584938,1565550,3,False
Live Heats,321863,584939,1167311,1,False
Live Heats,321863,584939,1168576,2,False
Live Heats,321863,584939,1546281,3,False
Live Heats,321863,584940,1165931,1,False
Live Heats,321863,584940,1543327,2,False
Live Heats,321863,584940,1169644,3,False
Live Heats,321863,584941,1502301,1,False
Live Heats,321863,584941,1166082,2,False
Live Heats,321863,584941,1170311,3,False
Live Heats,321863,584941,1167311,4,False
Live Heats,321863,584941,1541677,5,False
Live Heats,321863,584941,1546281,6,False
Live Heats,321863,584941,1168576,7,False
Live Heats,321863,584942,1546131,1,False
Live Heats,321863,584942,1545863,2,False
Live Heats,321863,584942,1168159,3,False
Live Heats,321863,584942,1168151,4,False
Live Heats,321863,584942,1168147,5,False
Live Heats,321863,584942,1519364,5,False
Live Heats,321863,584942,1169313,7,False
Live Heats,321863,584942,1541111,7,False
Live Heats,321863,584942,1168121,9,False
Live Heats,321863,584942,1171845,10,False
Live Heats,321863,625558,527155,1,True
Live Heats,321863,625558,817916,1,True
Live Heats,321863,625558,1169471,3,True
Live Heats,321863,625558,1176483,3,True
Live Heats,321863,625558,1171678,5,True
Live Heats,321863,625558,1162812,5,True
Live Heats,321863,625558,923495,7,True
Live Heats,321863,625558,1166082,7,True
Live Heats,321863,625558,1167311,9,True
Live Heats,187554,353247,1589294,1,False
Live Heats,187554,353247,174196,2,False
Live Heats,187554,353247,936090,3,False
Live Heats,187554,353247,776171,4,False
Live Heats,187554,353247,1202115,5,False
Live Heats,187554,353248,776732,1,False
Live Heats,187554,353248,776138,2,False
Live Heats,187554,353248,776765,3,False
Live Heats,187554,353248,776174,4,False
Live Heats,187554,353248,1176453,5,False
Live Heats,187554,353248,776139,5,False
Live Heats,187554,353248,776105,7,False
Live Heats,187554,353248,776107,7,False
Live Heats,187554,353248,1306332,9,False
Live Heats,187554,353248,30676,9,False
Live Heats,187554,353248,1525317,9,False
Live Heats,187554,353248,1525267,9,False
Live Heats,187554,353248,923494,13,False
Live Heats,187554,353248,791455,13,False
Live Heats,187554,353248,1525271,13,False
Live Heats,187554,353248,1176452,17,False
Live Heats,187554,353248,1065219,17,False
Live Heats,187554,353248,776175,17,False
Live Heats,187554,353248,1589294,17,False
Live Heats,187554,353248,776177,17,False
Live Heats,187554,353248,1176457,17,False
Live Heats,187554,353248,776178,17,False
Live Heats,187554,353248,566294,17,False
Live Heats,187554,353249,776174,1,False
Live Heats,187554,353249,566294,2,False
Live Heats,187554,353249,776178,3,False
Live Heats,187554,353249,1176457,4,False
Live Heats,187554,353250,174196,1,False
Live Heats,187554,353250,936090,2,False
Live Heats,187554,353250,776171,3,False
Live Heats,187554,353251,30676,1,False
Live Heats,187554,353251,776008,2,False
Live Heats,187554,353251,936095,3,False
Live Heats,187554,353251,936098,4,False
Live Heats,266588,464914,174196,1,False
Live Heats,266588,464914,936090,2,False
Live Heats,266588,464914,776171,3,False
Live Heats,266588,464914,936092,4,False
Live Heats,266588,464914,1638468,5,False
Live Heats,266588,464914,776016,5,False
Live Heats,266588,464915,936095,1,False
Live Heats,266588,464915,776008,2,False
Live Heats,266588,464915,776011,3,False
Live Heats,266588,464915,1638132,4,False
Live Heats,266588,464915,936098,5,False
Live Heats,266588,464915,776020,5,False
Live Heats,266588,464915,936102,7,False
Live Heats,266588,464915,1638133,8,False
Live Heats,266588,464919,174196,1,False
Live Heats,266588,464919,936090,2,False
Live Heats,266588,464919,776171,3,False
Live Heats,266588,464919,923889,4,False
Live Heats,266588,464919,936093,5,False
Live Heats,266588,464919,936092,5,False
Live Heats,266588,464920,30676,1,False
Live Heats,266588,464920,151806,2,False
Live Heats,266588,464920,776006,3,False
Live Heats,266588,464920,936095,4,False
Live Heats,266588,464920,776008,5,False
Live Heats,266588,464920,936098,5,False
Live Heats,266588,464920,1638131,7,False
Live Heats,266588,464920,776009,8,False
Live Heats,266588,464920,1170963,9,False
