source,event_id,heat_id,division_id,athlete_id,result_total,win_by,needs,place,round,round_position,heat_id_athlete_id
Live Heats,164717,1832789,315939,566400,17.0,,,17,Final,0,1832789_566400
Live Heats,164717,1832789,315939,1206563,17.0,,,17,Final,0,1832789_1206563
Live Heats,164717,1832789,315939,1017461,17.0,,,17,Final,0,1832789_1017461
Live Heats,164717,1832789,315939,1600743,17.0,,,17,Final,0,1832789_1600743
Live Heats,164717,1832789,315939,1221689,19.0,,,19,Final,0,1832789_1221689
Live Heats,164717,1832789,315939,1017463,19.0,,,19,Final,0,1832789_1017463
Live Heats,164717,1832789,315939,1206491,19.0,,,19,Final,0,1832789_1206491
Live Heats,164717,1832789,315939,1017464,19.0,,,19,Final,0,1832789_1017464
Live Heats,164717,1832789,315939,1206435,23.0,,,23,Final,0,1832789_1206435
Live Heats,187568,2300205,353314,1277945,1.0,,,1,Final,0,2300205_1277945
Live Heats,187568,2300205,353314,1277965,2.0,,,2,Final,0,2300205_1277965
Live Heats,187568,2300205,353314,1277966,3.0,,,3,Final,0,2300205_1277966
Live Heats,187568,2300205,353314,1277967,4.0,,,4,Final,0,2300205_1277967
Live Heats,187555,2083452,353252,1195123,1.0,,,1,Final,0,2083452_1195123
Live Heats,187555,2085518,353253,776672,1.0,,,1,Final,0,2085518_776672
Live Heats,187555,2085518,353253,776671,1.0,,,1,Final,0,2085518_776671
Live Heats,187555,2085518,353253,776670,1.0,,,1,Final,0,2085518_776670
Live Heats,187555,2085518,353253,776633,1.0,,,1,Final,0,2085518_776633
Live Heats,187555,2085518,353253,776681,5.0,,,5,Final,0,2085518_776681
Live Heats,187555,2085518,353253,1195125,5.0,,,5,Final,0,2085518_1195125
Live Heats,187555,2085518,353253,776666,5.0,,,5,Final,0,2085518_776666
Live Heats,187555,2085518,353253,776678,5.0,,,5,Final,0,2085518_776678
Live Heats,187556,2083339,353257,1195100,1.0,,,1,Final,0,2083339_1195100
Live Heats,187556,2083340,353258,936061,1.0,,,1,Final,0,2083340_936061
Live Heats,187556,2083344,353259,1337275,1.0,,,1,Final,0,2083344_1337275
Live Heats,187556,2083344,353259,1195095,2.0,,,2,Final,0,2083344_1195095
Live Heats,187556,2083344,353259,1195101,3.0,,,3,Final,0,2083344_1195101
Live Heats,187556,2083344,353259,791714,4.0,,,4,Final,0,2083344_791714
Live Heats,187556,2083344,353259,1195102,5.0,,,5,Final,0,2083344_1195102
Live Heats,187556,2083344,353259,791455,6.0,,,6,Final,0,2083344_791455
Live Heats,187578,2417469,353358,1122419,1.0,,,1,Final,0,2417469_1122419
Live Heats,187578,2417469,353358,1122421,2.0,,,2,Final,0,2417469_1122421
Live Heats,187578,2417469,353358,1198522,3.0,,,3,Final,0,2417469_1198522
Live Heats,187578,2417469,353358,1122420,4.0,,,4,Final,0,2417469_1122420
Live Heats,187578,2417469,353358,1122422,5.0,,,5,Final,0,2417469_1122422
Live Heats,187578,2417469,353358,1122424,6.0,,,6,Final,0,2417469_1122424
Live Heats,187578,2417469,353358,1113092,7.0,,,7,Final,0,2417469_1113092
Live Heats,187578,2417469,353358,1399571,8.0,,,8,Final,0,2417469_1399571
Live Heats,187578,2417469,353358,1122423,9.0,,,9,Final,0,2417469_1122423
Live Heats,187578,2417469,353358,1122426,10.0,,,10,Final,0,2417469_1122426
Live Heats,187578,2417469,353358,1399572,11.0,,,11,Final,0,2417469_1399572
Live Heats,187578,2417469,353358,1399573,12.0,,,12,Final,0,2417469_1399573
Live Heats,187578,2417469,353358,1399574,13.0,,,13,Final,0,2417469_1399574
Live Heats,187578,2417469,353358,1393372,14.0,,,14,Final,0,2417469_1393372
Live Heats,187578,2417469,353358,1399579,15.0,,,15,Final,0,2417469_1399579
Live Heats,187578,2417469,353358,1399580,16.0,,,16,Final,0,2417469_1399580
Live Heats,187578,2417469,353358,1399581,17.0,,,17,Final,0,2417469_1399581
Live Heats,187578,2417469,353358,1122469,18.0,,,18,Final,0,2417469_1122469
Live Heats,187578,2417469,353358,1399582,19.0,,,19,Final,0,2417469_1399582
Live Heats,187578,2417469,353358,1399583,20.0,,,20,Final,0,2417469_1399583
Live Heats,187578,2417469,353358,1399584,21.0,,,21,Final,0,2417469_1399584
Live Heats,187578,2417468,353359,1573703,1.0,,,1,Final,0,2417468_1573703
Live Heats,187578,2417468,353359,1122460,2.0,,,2,Final,0,2417468_1122460
Live Heats,187578,2417468,353359,1399577,3.0,,,3,Final,0,2417468_1399577
Live Heats,187578,2417470,353361,1399585,1.0,,,1,Final,0,2417470_1399585
Live Heats,187578,2417470,353361,1122474,2.0,,,2,Final,0,2417470_1122474
Live Heats,187578,2417470,353361,1122481,3.0,,,3,Final,0,2417470_1122481
Live Heats,187578,2417470,353361,1122475,4.0,,,4,Final,0,2417470_1122475
Live Heats,187578,2417470,353361,1399586,5.0,,,5,Final,0,2417470_1399586
Live Heats,187578,2417470,353361,1399587,6.0,,,6,Final,0,2417470_1399587
Live Heats,187578,2417470,353361,1399588,7.0,,,7,Final,0,2417470_1399588
Live Heats,187578,2417470,353361,1399590,8.0,,,8,Final,0,2417470_1399590
Live Heats,187578,2417470,353361,1122477,9.0,,,9,Final,0,2417470_1122477
Live Heats,187578,2417470,353361,1122482,10.0,,,10,Final,0,2417470_1122482
Live Heats,187578,2417470,353361,1399591,11.0,,,11,Final,0,2417470_1399591
Live Heats,187578,2417470,353361,1399592,12.0,,,12,Final,0,2417470_1399592
Live Heats,187558,2061252,353267,174196,1.0,,,1,Final,0,2061252_174196
Live Heats,187558,2061252,353267,936090,2.0,,,2,Final,0,2061252_936090
Live Heats,187558,2061252,353267,776171,3.0,,,3,Final,0,2061252_776171
Live Heats,187558,2061252,353267,936092,4.0,,,4,Final,0,2061252_936092
Live Heats,187558,2061252,353267,936103,5.0,,,5,Final,0,2061252_936103
Live Heats,187558,2061252,353267,936093,5.0,,,5,Final,0,2061252_936093
Live Heats,187558,2053686,353268,30676,1.0,,,1,Final,0,2053686_30676
Live Heats,187558,2053686,353268,776008,2.0,,,2,Final,0,2053686_776008
Live Heats,187558,2053686,353268,936095,3.0,,,3,Final,0,2053686_936095
Live Heats,187558,2053686,353268,936098,4.0,,,4,Final,0,2053686_936098
Live Heats,187558,2053686,353268,776009,5.0,,,5,Final,0,2053686_776009
Live Heats,187558,2053686,353268,1176462,5.0,,,5,Final,0,2053686_1176462
Live Heats,187558,2053686,353268,776173,7.0,,,7,Final,0,2053686_776173
Live Heats,187558,2053686,353268,1176463,8.0,,,8,Final,0,2053686_1176463
Live Heats,187558,2061249,353271,936103,1.0,,,1,Final,0,2061249_936103
Live Heats,187558,2061249,353271,1176465,2.0,,,2,Final,0,2061249_1176465
Live Heats,187558,2061249,353271,1176467,3.0,,,3,Final,0,2061249_1176467
Live Heats,187558,2061251,353272,776011,1.0,,,1,Final,0,2061251_776011
Live Heats,187558,2061251,353272,776020,2.0,,,2,Final,0,2061251_776020
Live Heats,187558,2061251,353272,1525251,3.0,,,3,Final,0,2061251_1525251
Live Heats,187558,2061251,353272,1176472,4.0,,,4,Final,0,2061251_1176472
Live Heats,187558,2061251,353272,1176473,5.0,,,5,Final,0,2061251_1176473
Live Heats,187558,2061250,353273,776011,1.0,,,1,Final,0,2061250_776011
Live Heats,187558,2061250,353273,1525251,2.0,,,2,Final,0,2061250_1525251
Live Heats,187558,2061250,353273,776012,3.0,,,3,Final,0,2061250_776012
Live Heats,187558,2061250,353273,1176468,4.0,,,4,Final,0,2061250_1176468
Live Heats,187558,2061250,353273,776017,5.0,,,5,Final,0,2061250_776017
Live Heats,187558,2061250,353273,1176470,6.0,,,6,Final,0,2061250_1176470
Live Heats,187558,2061250,353273,776014,7.0,,,7,Final,0,2061250_776014
Live Heats,187558,2061250,353273,1176471,8.0,,,8,Final,0,2061250_1176471
Live Heats,187558,2061253,388585,174196,1.0,,,1,Final,0,2061253_174196
Live Heats,187558,2061253,388585,936090,2.0,,,2,Final,0,2061253_936090
Live Heats,187558,2061253,388585,776171,3.0,,,3,Final,0,2061253_776171
Live Heats,187558,2061248,388586,776006,1.0,,,1,Final,0,2061248_776006
Live Heats,187558,2061248,388586,30676,2.0,,,2,Final,0,2061248_30676
Live Heats,187558,2061248,388586,1065219,3.0,,,3,Final,0,2061248_1065219
Live Heats,187558,2061248,388586,151806,4.0,,,4,Final,0,2061248_151806
Live Heats,187558,2061248,388586,776008,5.0,,,5,Final,0,2061248_776008
Live Heats,187558,2061248,388586,936061,5.0,,,5,Final,0,2061248_936061
Live Heats,187558,2061248,388586,1050467,7.0,,,7,Final,0,2061248_1050467
Live Heats,187558,2061248,388586,936095,8.0,,,8,Final,0,2061248_936095
Live Heats,187558,2061248,388586,1170963,9.0,,,9,Final,0,2061248_1170963
Live Heats,249495,2311093,441634,775115,1.0,,,1,Final,0,2311093_775115
Live Heats,249495,2311093,441634,1277939,2.0,,,2,Final,0,2311093_1277939
Live Heats,249495,2311093,441634,1277940,3.0,,,3,Final,0,2311093_1277940
Live Heats,187564,2334450,353299,820127,1.0,,,1,Final,0,2334450_820127
Live Heats,187564,2334450,353299,1210135,2.0,,,2,Final,0,2334450_1210135
Live Heats,187564,2334450,353299,1207521,3.0,,,3,Final,0,2334450_1207521
Live Heats,187564,2334450,353299,1177773,4.0,,,4,Final,0,2334450_1177773
Live Heats,187564,2334450,353299,815441,5.0,,,5,Final,0,2334450_815441
Live Heats,187564,2334450,353299,1205855,5.0,,,5,Final,0,2334450_1205855
Live Heats,187564,2334450,353299,923339,7.0,,,7,Final,0,2334450_923339
Live Heats,187564,2334450,353299,1198918,8.0,,,8,Final,0,2334450_1198918
Live Heats,187564,2334450,353299,1322552,9.0,,,9,Final,0,2334450_1322552
Live Heats,187564,2334450,353299,1198791,10.0,,,10,Final,0,2334450_1198791
Live Heats,187564,2334450,353299,937178,11.0,,,11,Final,0,2334450_937178
Live Heats,187564,2334450,353299,1203243,12.0,,,12,Final,0,2334450_1203243
Live Heats,187564,2334450,353299,1322553,13.0,,,13,Final,0,2334450_1322553
Live Heats,187564,2334450,353299,923342,13.0,,,13,Final,0,2334450_923342
Live Heats,187564,2334450,353299,1322554,15.0,,,15,Final,0,2334450_1322554
Live Heats,187564,2334450,353299,1322555,15.0,,,15,Final,0,2334450_1322555
Live Heats,187564,2334450,353299,1205034,17.0,,,17,Final,0,2334450_1205034
Live Heats,187564,2334450,353299,923338,17.0,,,17,Final,0,2334450_923338
Live Heats,187564,2334450,353299,1202115,17.0,,,17,Final,0,2334450_1202115
Live Heats,187564,2334450,353299,1409639,17.0,,,17,Final,0,2334450_1409639
Live Heats,187564,2334461,353300,1171826,1.0,,,1,Final,0,2334461_1171826
Live Heats,187564,2334461,353300,1200826,2.0,,,2,Final,0,2334461_1200826
Live Heats,187564,2334461,353300,814748,3.0,,,3,Final,0,2334461_814748
Live Heats,187564,2334461,353300,1200379,4.0,,,4,Final,0,2334461_1200379
Live Heats,187564,2334461,353300,1169635,5.0,,,5,Final,0,2334461_1169635
Live Heats,187564,2334461,353300,818279,5.0,,,5,Final,0,2334461_818279
Live Heats,187564,2334461,353300,845736,7.0,,,7,Final,0,2334461_845736
Live Heats,187564,2334461,353300,1198339,8.0,,,8,Final,0,2334461_1198339
Live Heats,187564,2334461,353300,527155,9.0,,,9,Final,0,2334461_527155
Live Heats,187564,2334461,353300,820094,10.0,,,10,Final,0,2334461_820094
Live Heats,187564,2334461,353300,1411927,11.0,,,11,Final,0,2334461_1411927
Live Heats,187564,2334461,353300,1200835,12.0,,,12,Final,0,2334461_1200835
Live Heats,187564,2334461,353300,923450,13.0,,,13,Final,0,2334461_923450
Live Heats,187564,2334461,353300,817916,13.0,,,13,Final,0,2334461_817916
Live Heats,187564,2334461,353300,1334796,15.0,,,15,Final,0,2334461_1334796
Live Heats,187564,2334461,353300,937046,15.0,,,15,Final,0,2334461_937046
Live Heats,187564,2334461,353300,923485,17.0,,,17,Final,0,2334461_923485
Live Heats,187564,2334461,353300,835109,17.0,,,17,Final,0,2334461_835109
Live Heats,187564,2334461,353300,818679,17.0,,,17,Final,0,2334461_818679
Live Heats,187564,2334461,353300,530552,17.0,,,17,Final,0,2334461_530552
Live Heats,187564,2334461,353300,837486,21.0,,,21,Final,0,2334461_837486
Live Heats,187564,2334461,353300,1408086,21.0,,,21,Final,0,2334461_1408086
Live Heats,187564,2334461,353300,1169354,21.0,,,21,Final,0,2334461_1169354
Live Heats,187564,2334461,353300,817982,21.0,,,21,Final,0,2334461_817982
Live Heats,187564,2334461,353300,1585991,25.0,,,25,Final,0,2334461_1585991
Live Heats,187564,2334461,353300,923487,25.0,,,25,Final,0,2334461_923487
Live Heats,187564,2334461,353300,1392368,25.0,,,25,Final,0,2334461_1392368
Live Heats,187564,2334461,353300,1165941,25.0,,,25,Final,0,2334461_1165941
Live Heats,187564,2334461,353300,819666,29.0,,,29,Final,0,2334461_819666
Live Heats,187564,2334461,353300,1202030,29.0,,,29,Final,0,2334461_1202030
Live Heats,187564,2334461,353300,1322590,29.0,,,29,Final,0,2334461_1322590
Live Heats,187564,2334461,353300,1169471,29.0,,,29,Final,0,2334461_1169471
Live Heats,187564,2334461,353300,844750,33.0,,,33,Final,0,2334461_844750
Live Heats,187564,2334461,353300,530553,33.0,,,33,Final,0,2334461_530553
Live Heats,187564,2334461,353300,923494,33.0,,,33,Final,0,2334461_923494
Live Heats,187564,2334461,353300,530548,33.0,,,33,Final,0,2334461_530548
Live Heats,187564,2334461,353300,1576025,33.0,,,33,Final,0,2334461_1576025
Live Heats,187564,2334461,353300,775151,33.0,,,33,Final,0,2334461_775151
Live Heats,187564,2334461,353300,923493,33.0,,,33,Final,0,2334461_923493
Live Heats,187564,2334461,353300,1576322,33.0,,,33,Final,0,2334461_1576322
Live Heats,187564,2334461,353300,1198581,41.0,,,41,Final,0,2334461_1198581
Live Heats,187564,2334461,353300,1166082,41.0,,,41,Final,0,2334461_1166082
Live Heats,187564,2334461,353300,1396558,41.0,,,41,Final,0,2334461_1396558
Live Heats,187564,2334461,353300,1163257,41.0,,,41,Final,0,2334461_1163257
Live Heats,187564,2334461,353300,1203723,41.0,,,41,Final,0,2334461_1203723
Live Heats,187564,2334461,353300,1198522,41.0,,,41,Final,0,2334461_1198522
Live Heats,187564,2334461,353300,1076613,41.0,,,41,Final,0,2334461_1076613
Live Heats,187564,2334461,353300,1322591,41.0,,,41,Final,0,2334461_1322591
Live Heats,187564,2334451,353301,923345,1.0,,,1,Final,0,2334451_923345
Live Heats,187564,2334451,353301,1205039,2.0,,,2,Final,0,2334451_1205039
Live Heats,187564,2334451,353301,1322560,3.0,,,3,Final,0,2334451_1322560
Live Heats,187564,2334451,353301,1322561,4.0,,,4,Final,0,2334451_1322561
Live Heats,187564,2334451,353301,1122481,5.0,,,5,Final,0,2334451_1122481
Live Heats,187564,2334451,353301,1322562,5.0,,,5,Final,0,2334451_1322562
Live Heats,187564,2334451,353301,1602528,7.0,,,7,Final,0,2334451_1602528
Live Heats,187564,2334451,353301,1322565,7.0,,,7,Final,0,2334451_1322565
Live Heats,187564,2334451,353301,1322564,7.0,,,7,Final,0,2334451_1322564
Live Heats,187564,2334451,353301,1322567,10.0,,,10,Final,0,2334451_1322567
Live Heats,187564,2334455,353302,815441,1.0,,,1,Final,0,2334455_815441
Live Heats,187564,2334455,353302,937178,2.0,,,2,Final,0,2334455_937178
Live Heats,187564,2334455,353302,937179,3.0,,,3,Final,0,2334455_937179
Live Heats,187564,2334455,353302,1069737,3.0,,,3,Final,0,2334455_1069737
Live Heats,187564,2334458,353303,937046,1.0,,,1,Final,0,2334458_937046
Live Heats,187564,2334458,353303,1398810,2.0,,,2,Final,0,2334458_1398810
Live Heats,187564,2334458,353303,1166082,3.0,,,3,Final,0,2334458_1166082
Live Heats,187564,2334458,353303,937047,4.0,,,4,Final,0,2334458_937047
Live Heats,187564,2334458,353303,1065416,5.0,,,5,Final,0,2334458_1065416
Live Heats,187564,2334458,353303,937113,5.0,,,5,Final,0,2334458_937113
Live Heats,187564,2334458,353303,1076611,7.0,,,7,Final,0,2334458_1076611
Live Heats,187564,2334458,353303,1169643,7.0,,,7,Final,0,2334458_1169643
Live Heats,187564,2334458,353303,937049,9.0,,,9,Final,0,2334458_937049
Live Heats,187564,2334458,353303,937050,10.0,,,10,Final,0,2334458_937050
Live Heats,187564,2334458,353303,937048,11.0,,,11,Final,0,2334458_937048
Live Heats,187564,2334458,353303,923887,12.0,,,12,Final,0,2334458_923887
Live Heats,187564,2334458,353303,923888,13.0,,,13,Final,0,2334458_923888
Live Heats,187564,2334454,454486,1207521,1.0,,,1,Final,0,2334454_1207521
Live Heats,187564,2334454,454486,1177773,2.0,,,2,Final,0,2334454_1177773
Live Heats,187564,2334454,454486,1198918,3.0,,,3,Final,0,2334454_1198918
Live Heats,187564,2334452,454487,1169635,1.0,,,1,Final,0,2334452_1169635
Live Heats,187564,2334452,454487,923450,2.0,,,2,Final,0,2334452_923450
Live Heats,187564,2334452,454487,1585991,3.0,,,3,Final,0,2334452_1585991
Live Heats,187564,2334452,454487,923485,4.0,,,4,Final,0,2334452_923485
Live Heats,187564,2334452,454487,1576025,5.0,,,5,Final,0,2334452_1576025
Live Heats,187564,2334452,454487,1576322,5.0,,,5,Final,0,2334452_1576322
Live Heats,187564,2334452,454487,1076612,7.0,,,7,Final,0,2334452_1076612
Live Heats,187564,2334452,454487,1396558,7.0,,,7,Final,0,2334452_1396558
Live Heats,187564,2334452,454487,844750,9.0,,,9,Final,0,2334452_844750
Live Heats,187564,2334452,454487,775151,10.0,,,10,Final,0,2334452_775151
Live Heats,187564,2334452,454487,923883,11.0,,,11,Final,0,2334452_923883
Live Heats,187564,2334452,454487,1176481,12.0,,,12,Final,0,2334452_1176481
Live Heats,187564,2334452,454487,1198581,13.0,,,13,Final,0,2334452_1198581
Live Heats,187564,2334452,454487,1076613,13.0,,,13,Final,0,2334452_1076613
Live Heats,187564,2334452,454487,1076615,15.0,,,15,Final,0,2334452_1076615
Live Heats,187564,2334452,454487,923904,15.0,,,15,Final,0,2334452_923904
Live Heats,187564,2334452,454487,1396577,17.0,,,17,Final,0,2334452_1396577
Live Heats,270680,2370047,471646,1337275,1.0,,,1,Final,0,2370047_1337275
Live Heats,270680,2370047,471646,1306332,2.0,,,2,Final,0,2370047_1306332
Live Heats,270680,2370047,471646,1205557,3.0,,,3,Final,0,2370047_1205557
Live Heats,270680,2370047,471646,1206567,4.0,,,4,Final,0,2370047_1206567
Live Heats,270680,2370047,471646,1199509,5.0,,,5,Final,0,2370047_1199509
Live Heats,270680,2370047,471646,1589294,5.0,,,5,Final,0,2370047_1589294
Live Heats,270680,2370047,471646,1324930,7.0,,,7,Final,0,2370047_1324930
Live Heats,270680,2370047,471646,1206477,7.0,,,7,Final,0,2370047_1206477
Live Heats,270680,2370047,471646,1329185,9.0,,,9,Final,0,2370047_1329185
Live Heats,270680,2370047,471646,1417289,9.0,,,9,Final,0,2370047_1417289
Live Heats,270680,2370049,471648,174196,1.0,,,1,Final,0,2370049_174196
Live Heats,270680,2370049,471648,1338689,2.0,,,2,Final,0,2370049_1338689
Live Heats,270680,2370049,471648,1206272,3.0,,,3,Final,0,2370049_1206272
Live Heats,270680,2370048,471650,174196,1.0,,,1,Final,0,2370048_174196
Live Heats,270680,2370048,471650,1338689,2.0,,,2,Final,0,2370048_1338689
Live Heats,270680,2370048,471650,1338877,3.0,,,3,Final,0,2370048_1338877
Live Heats,270680,2370048,471650,1206272,4.0,,,4,Final,0,2370048_1206272
Live Heats,270680,2370048,471650,1338967,5.0,,,5,Final,0,2370048_1338967
Live Heats,270680,2370050,471656,1324930,1.0,,,1,Final,0,2370050_1324930
Live Heats,270680,2370050,471656,1199509,2.0,,,2,Final,0,2370050_1199509
Live Heats,270680,2370050,471656,1202340,3.0,,,3,Final,0,2370050_1202340
Live Heats,270680,2370050,471656,1338689,4.0,,,4,Final,0,2370050_1338689
Live Heats,270680,2370050,471656,1417289,5.0,,,5,Final,0,2370050_1417289
Live Heats,270680,2370050,471656,1350173,6.0,,,6,Final,0,2370050_1350173
Live Heats,270680,2370050,471656,1338877,7.0,,,7,Final,0,2370050_1338877
Live Heats,270680,2370050,471656,999813,7.0,,,7,Final,0,2370050_999813
Live Heats,270680,2370050,471656,1338967,9.0,,,9,Final,0,2370050_1338967
Live Heats,270680,2370050,471656,1350111,9.0,,,9,Final,0,2370050_1350111
Live Heats,270680,2370051,471657,1329185,1.0,,,1,Final,0,2370051_1329185
Live Heats,270680,2370051,471657,1347244,2.0,,,2,Final,0,2370051_1347244
Live Heats,270680,2370051,471657,1206477,3.0,,,3,Final,0,2370051_1206477
Live Heats,270680,2370051,471657,566400,4.0,,,4,Final,0,2370051_566400
Live Heats,285332,2500448,492502,817949,1.0,,,1,Final,0,2500448_817949
Live Heats,285332,2500448,492502,1122386,2.0,,,2,Final,0,2500448_1122386
Live Heats,285332,2500448,492502,566301,3.0,,,3,Final,0,2500448_566301
Live Heats,285332,2500448,492502,1050508,4.0,,,4,Final,0,2500448_1050508
Live Heats,285332,2500448,492502,1122389,5.0,,,5,Final,0,2500448_1122389
Live Heats,285332,2500448,492502,1122390,6.0,,,6,Final,0,2500448_1122390
Live Heats,285332,2500448,492502,1122412,7.0,,,7,Final,0,2500448_1122412
Live Heats,285332,2500448,492502,1488181,7.0,,,7,Final,0,2500448_1488181
Live Heats,285332,2500448,492502,1122388,9.0,,,9,Final,0,2500448_1122388
Live Heats,285332,2500446,492503,1122416,1.0,,,1,Final,0,2500446_1122416
Live Heats,285332,2500446,492503,1122415,2.0,,,2,Final,0,2500446_1122415
Live Heats,285332,2500446,492503,1488177,3.0,,,3,Final,0,2500446_1488177
Live Heats,285332,2500446,492503,1122417,4.0,,,4,Final,0,2500446_1122417
Live Heats,285332,2500446,492503,1488180,5.0,,,5,Final,0,2500446_1488180
Live Heats,285332,2500446,492503,1488179,5.0,,,5,Final,0,2500446_1488179
