source,event_id,eventDivisionId,athleteId,place
Live Heats,72485,168233,776732,1
Live Heats,72485,168233,776106,2
Live Heats,72485,168233,776765,3
Live Heats,72485,168234,1589294,1
Live Heats,72485,168235,30676,1
Live Heats,72485,168235,776006,2
Live Heats,74594,172501,1113085,1
Live Heats,74594,172501,1200379,2
Live Heats,74594,172501,1198353,3
Live Heats,74594,172501,1113088,4
Live Heats,74594,172501,1113089,5
Live Heats,74594,172501,1113090,6
Live Heats,74594,172501,1113092,7
Live Heats,74594,172501,1113091,7
Live Heats,74594,172501,1113094,9
Live Heats,74594,172501,1113093,9
Live Heats,74594,172501,1113098,11
Live Heats,74594,172501,1113097,11
Live Heats,74594,172501,1113095,11
Live Heats,74594,172501,1113096,11
Live Heats,74594,172501,1113100,15
Live Heats,74594,172501,1113099,15
Live Heats,74594,172501,1113101,17
Live Heats,74594,172501,1113102,18
Live Heats,74594,172501,1113103,19
Live Heats,74594,172501,1113104,20
Live Heats,74594,172501,1113107,21
Live Heats,74594,172501,1113106,21
Live Heats,74594,172501,1113109,23
Live Heats,74594,172501,1113108,23
Live Heats,74594,172501,1113110,25
Live Heats,74594,172501,1113114,26
Live Heats,74594,172501,1113113,26
Live Heats,74594,172501,1113112,26
Live Heats,74594,172501,1113111,26
Live Heats,74594,172501,1113116,30
Live Heats,74594,172501,1113115,30
Live Heats,74594,172501,1113117,32
Live Heats,74594,172501,1113122,33
Live Heats,74594,172501,1113121,33
Live Heats,74594,172501,1113120,33
Live Heats,74594,172501,1113119,33
Live Heats,74594,172501,1113124,37
Live Heats,74594,172501,1113123,37
Live Heats,74594,172501,1113125,39
Live Heats,74594,172502,1113096,1
Live Heats,74594,172502,1113114,2
Live Heats,74594,172502,1113124,3
Live Heats,187576,353346,1111080,1
Live Heats,187576,353346,1050500,2
Live Heats,187576,353347,936059,1
Live Heats,187576,353347,791485,2
Live Heats,187576,353347,1050302,3
Live Heats,187576,353347,1176367,4
Live Heats,187576,353347,1400883,5
Live Heats,187576,353347,1050303,5
Live Heats,187576,353348,1400234,1
Live Heats,187576,353348,924051,1
Live Heats,187576,353348,791455,1
Live Heats,187576,353348,1176365,1
Live Heats,187576,353348,1400893,5
Live Heats,187576,353348,791714,5
Live Heats,187576,353348,1400891,5
Live Heats,187576,353348,1400892,5
Live Heats,72450,168184,566301,1
Live Heats,72450,168184,1122386,2
Live Heats,72450,168184,830095,3
Live Heats,72450,168184,1122387,4
Live Heats,72450,168184,1122388,5
Live Heats,72450,168184,1122389,6
Live Heats,72450,168184,1199256,7
Live Heats,72450,168184,1122390,7
Live Heats,72450,168184,566293,9
Live Heats,72450,168184,1122393,9
Live Heats,72450,168184,1122392,9
Live Heats,72450,168184,1122391,9
Live Heats,72450,168184,1122397,13
Live Heats,72450,168184,1122396,13
Live Heats,72450,168184,1122395,13
Live Heats,72450,168184,1488181,13
Live Heats,72450,168184,1122401,17
Live Heats,72450,168184,1122400,17
Live Heats,72450,168184,1122399,17
Live Heats,72450,168184,1122398,17
Live Heats,72450,168184,1122405,21
Live Heats,72450,168184,1122404,21
Live Heats,72450,168184,1122403,21
Live Heats,72450,168184,1122402,21
Live Heats,72450,168184,1122413,25
Live Heats,72450,168184,1122412,25
Live Heats,72450,168184,1122411,25
Live Heats,72450,168184,1122410,25
Live Heats,72450,168184,1122409,25
Live Heats,72450,168184,1122408,25
Live Heats,72450,168184,1122407,25
Live Heats,72450,168184,1122406,25
Live Heats,72450,168185,923338,1
Live Heats,72450,168185,1122415,2
Live Heats,72450,168185,1122416,3
Live Heats,72450,168185,1122417,4
Live Heats,81557,186130,817916,1
Live Heats,81557,186130,844750,2
Live Heats,81557,186130,532103,3
Live Heats,81557,186130,1166082,4
Live Heats,81557,186130,1176483,5
Live Heats,81557,186130,1166133,6
Live Heats,81557,186130,532107,7
Live Heats,81557,186130,576026,8
Live Heats,81557,186130,1181562,9
Live Heats,81557,186130,1171678,9
Live Heats,81557,186130,835109,11
Live Heats,81557,186131,1166942,1
Live Heats,81557,186131,576093,2
Live Heats,81557,186131,1167179,3
Live Heats,81557,186131,769175,4
Live Heats,187565,353304,820787,1
Live Heats,187565,353304,815310,2
Live Heats,187565,353304,1589294,3
Live Heats,187565,353304,174196,4
Live Heats,187565,353304,1542069,5
Live Heats,187565,353304,1437408,6
Live Heats,187565,353304,1206272,7
Live Heats,187565,353305,1205611,1
Live Heats,187565,353305,1334796,2
Live Heats,187565,353305,819666,3
Live Heats,187565,353305,1165941,4
Live Heats,187565,353305,1324120,5
Live Heats,187565,353305,814748,5
Live Heats,187565,353305,1205557,7
Live Heats,187565,353305,527167,7
Live Heats,187565,353305,1205619,9
Live Heats,187565,353305,1206567,9
Live Heats,187565,353305,566295,9
Live Heats,187565,353305,1207547,9
Live Heats,187565,353305,1306332,13
Live Heats,187565,353305,1324930,13
Live Heats,187565,353305,1337275,13
Live Heats,187565,353305,1206477,13
Live Heats,187565,353305,1339382,17
Live Heats,187565,353305,1206482,17
Live Heats,187565,353305,1197966,17
Live Heats,187565,353305,1202340,17
Live Heats,187565,353305,527155,21
Live Heats,187565,353305,818279,21
Live Heats,187565,353305,1199509,21
Live Heats,187565,353305,1329185,21
Live Heats,187565,353305,1417289,25
Live Heats,187565,353305,1339401,25
Live Heats,187565,353305,1342932,27
Live Heats,187565,353305,1342934,27
Live Heats,187565,353305,999813,29
Live Heats,187565,353305,1338967,29
Live Heats,187565,353305,1301829,29
Live Heats,187565,353305,1338689,29
Live Heats,187565,353305,1205039,33
Live Heats,187565,353305,1338877,33
Live Heats,305429,541464,791484,1
Live Heats,305429,541464,936059,2
Live Heats,305429,541464,1448311,3
Live Heats,305429,541464,1050302,4
Live Heats,305429,541464,1103762,5
Live Heats,305429,541464,791485,6
Live Heats,305429,541464,1111080,7
Live Heats,305429,541464,1050269,8
Live Heats,305429,541464,1176367,9
Live Heats,305429,541464,923859,10
Live Heats,305429,541464,1176368,11
Live Heats,305429,541464,1400883,11
Live Heats,305429,541464,1448341,11
Live Heats,305429,541465,1337275,1
Live Heats,305429,541465,791714,2
Live Heats,305429,541465,1176365,3
Live Heats,305429,541465,791455,4
Live Heats,305429,541465,1050303,5
Live Heats,305429,541465,924054,6
Live Heats,268535,467752,1437408,1
Live Heats,268535,467752,1206273,2
Live Heats,268535,467752,1206272,3
Live Heats,268535,467752,566393,4
Live Heats,268535,467753,1380909,1
Live Heats,268535,467753,566295,2
Live Heats,268535,467753,769113,3
Live Heats,268535,467753,1207547,4
Live Heats,268535,467753,1474162,5
Live Heats,268535,467753,1437366,5
Live Heats,268535,467753,1438222,7
Live Heats,268535,467753,1205619,7
Live Heats,268535,467753,1206458,9
Live Heats,268535,467753,1137416,10
Live Heats,268535,467753,769114,10
Live Heats,268535,467753,1329185,10
Live Heats,268535,467753,1438249,13
Live Heats,268535,467753,1206567,13
Live Heats,268535,467753,566297,15
Live Heats,268535,467753,1475389,15
Live Heats,268535,467753,1218411,17
Live Heats,268535,467753,566303,17
Live Heats,268535,467754,1437366,1
Live Heats,268535,467754,1206458,2
Live Heats,268535,467754,1474162,3
Live Heats,268535,467754,1137416,4
Live Heats,268535,467754,566297,5
Live Heats,268535,467754,1475389,5
Live Heats,268535,467754,1206567,7
Live Heats,268535,467754,566400,7
Live Heats,268535,467754,1208568,9
Live Heats,268535,467754,1206563,9
Live Heats,268535,467758,1474032,1
Live Heats,268535,467758,1206491,2
Live Heats,268535,467758,1616846,3
Live Heats,268535,467758,1206272,4
Live Heats,268535,467758,1137417,5
Live Heats,268535,467758,1213112,6
Live Heats,268535,467758,1435891,7
Live Heats,268535,467758,1338689,7
Live Heats,268535,569238,1329185,1
Live Heats,268535,569238,566400,2
Live Heats,268535,569238,1437352,3
Live Heats,268535,569238,566402,4
Live Heats,268535,569239,1474032,1
Live Heats,268535,569239,1206491,2
Live Heats,268535,569239,1213112,3
Live Heats,268535,569239,1437408,4
Live Heats,268535,569239,1206478,5
Live Heats,268535,569239,1206273,5
Live Heats,268535,569239,1137410,7
Live Heats,268535,569239,1208568,7
Live Heats,268535,569239,1213120,9
Live Heats,268535,569239,566411,9
Live Heats,268535,569239,566393,9
Live Heats,268535,569239,1616846,9
Live Heats,268535,569239,1137417,9
Live Heats,268535,569239,1218411,9
Live Heats,268535,569239,566402,9
Live Heats,268535,569239,1437666,9
Live Heats,268535,569239,1206467,17
Live Heats,268535,569239,1206563,17
Live Heats,268535,569239,1471907,17
Live Heats,268535,569239,1437352,20
Live Heats,268535,467757,1206272,1
Live Heats,268535,467757,1434327,2
Live Heats,268536,467760,1380909,1
Live Heats,268536,467760,1437356,2
Live Heats,268536,467760,1438222,3
Live Heats,268536,467760,1207547,4
Live Heats,268536,467760,1437366,5
Live Heats,268536,467760,1437353,5
Live Heats,268536,467760,769113,7
Live Heats,268536,467760,1205619,7
Live Heats,268536,467760,1212625,9
Live Heats,268536,467760,1206490,9
Live Heats,268536,467760,1437567,9
Live Heats,268536,467760,529958,9
Live Heats,268536,467760,1329185,13
Live Heats,268536,467760,1437351,13
Live Heats,268536,467760,1438205,13
Live Heats,268536,467760,1206482,13
Live Heats,268536,467760,1385631,17
Live Heats,268536,467760,1206567,17
Live Heats,268536,467760,1438209,17
Live Heats,268536,467760,1385622,20
Live Heats,268536,467763,1213112,1
Live Heats,268536,467763,1208831,2
Live Heats,268536,467763,1435891,3
Live Heats,268536,467763,1616846,3
Live Heats,268536,467763,1206272,5
Live Heats,268536,467763,1434269,5
Live Heats,268536,467763,1137398,7
Live Heats,268536,533821,776041,1
Live Heats,268536,533821,1435842,2
Live Heats,268536,533821,1390230,3
Live Heats,268536,533821,1216649,4
Live Heats,268536,533821,1437408,5
Live Heats,268536,533821,1222638,5
Live Heats,268536,533821,1222601,7
Live Heats,268536,533821,1221689,7
Live Heats,268536,533821,1380240,9
Live Heats,268536,533821,1436047,9
Live Heats,268536,533821,1218411,9
Live Heats,268536,533821,1385631,9
Live Heats,268536,533821,1208831,13
Live Heats,268536,533821,1380239,13
Live Heats,268536,533821,1206273,13
Live Heats,268536,533821,1208568,13
Live Heats,268536,533821,566402,17
Live Heats,268536,533821,1213702,17
Live Heats,268536,533821,1206467,19
Live Heats,268536,533821,1213112,19
Live Heats,268536,533821,1206478,19
Live Heats,268536,533821,1385556,19
Live Heats,268536,533821,1437352,23
Live Heats,268536,533821,1437666,23
Live Heats,268536,533821,1616846,23
Live Heats,268536,533821,1434167,23
Live Heats,268536,533821,1384384,27
Live Heats,268536,533821,1437570,27
Live Heats,268536,533821,1437410,27
Live Heats,268536,533821,1206570,27
Live Heats,268536,533821,1385584,27
Live Heats,268536,533821,1207620,32
Live Heats,268536,534578,1329185,1
Live Heats,268536,534578,1438241,1
Live Heats,268536,534578,1347244,3
Live Heats,268536,534578,1437350,3
Live Heats,268536,534578,566400,5
Live Heats,268536,534578,1437352,6
Live Heats,268536,534578,566402,6
Live Heats,321864,584943,820787,1
Live Heats,321864,584943,107339,2
Live Heats,321864,584943,820028,3
Live Heats,321864,584943,1542069,4
Live Heats,321864,584944,843691,1
Live Heats,321864,584944,835109,2
Live Heats,321864,584944,1301829,3
Live Heats,321864,584944,819666,4
Live Heats,321864,584944,1334796,5
Live Heats,321864,584944,1165941,5
Live Heats,321864,584944,822932,7
Live Heats,321864,584944,1202340,7
Live Heats,321864,584944,1540490,9
Live Heats,321864,584944,1392368,9
Live Heats,321864,584944,1199509,9
Live Heats,321864,584944,527167,9
Live Heats,321864,584944,1205039,13
Live Heats,321864,584944,1206477,13
Live Heats,321864,584944,1324930,15
Live Heats,321864,584944,1515108,15
Live Heats,321864,584944,1338689,17
Live Heats,321864,584944,1514098,18
Live Heats,321864,584944,1557058,19
Live Heats,321864,584944,1405283,19
Live Heats,321864,584945,1301829,1
Live Heats,321864,584945,1199509,2
Live Heats,321864,584945,1206477,3
Live Heats,321864,584945,1514995,4
Live Heats,321864,584945,1540490,5
Live Heats,321864,584945,1205039,5
Live Heats,321864,584945,1551869,7
Live Heats,321864,584945,1557058,7
Live Heats,321864,584945,1514098,9
Live Heats,321864,584945,1324930,9
Live Heats,321864,584945,1565964,11
Live Heats,321864,584945,1405283,12
Live Heats,321864,584945,1540516,13
Live Heats,321864,584950,1206477,1
Live Heats,321864,584950,1205039,2
Live Heats,321864,584950,1557058,3
Live Heats,322457,585833,1502029,1
Live Heats,322457,585834,776687,5
Live Heats,322457,585834,776681,5
Live Heats,322457,585834,776678,5
Live Heats,322457,585834,1502035,5
Live Heats,322457,585834,1502034,5
Live Heats,322457,585834,1502033,5
Live Heats,322457,585834,1182249,5
Live Heats,322457,585834,776670,5
Live Heats,322457,585834,1502037,9
Live Heats,322457,585834,776674,9
Live Heats,322457,585834,776682,9
Live Heats,322457,585834,1502040,9
Live Heats,322457,585834,776675,9
Live Heats,322457,585834,1502039,9
Live Heats,322457,585834,1502038,9
Live Heats,322457,585834,1502036,9
Live Heats,266589,464921,1525268,1
Live Heats,266589,464921,1589294,2
Live Heats,266589,464921,936090,3
Live Heats,266589,464921,174196,4
Live Heats,266589,464921,1202115,5
Live Heats,266589,464921,776171,6
Live Heats,266589,464922,814748,1
Live Heats,266589,464922,1200826,2
Live Heats,266589,464922,776138,3
Live Heats,266589,464922,1306332,4
Live Heats,266589,464922,923494,5
Live Heats,266589,464922,776732,5
Live Heats,266589,464922,1525317,7
Live Heats,266589,464922,776107,7
Live Heats,266589,464922,776105,9
Live Heats,266589,464922,30676,9
Live Heats,266589,464922,1525270,9
Live Heats,266589,464922,776174,9
Live Heats,266589,464922,776139,13
Live Heats,266589,464922,1525271,13
Live Heats,266589,464922,1525272,15
Live Heats,266589,464922,776006,15
Live Heats,266589,464923,776174,1
Live Heats,266589,464923,1306332,2
Live Heats,266589,464923,776177,3
Live Heats,266589,464923,1525257,4
Live Heats,266589,464923,776178,5
Live Heats,266589,464923,1525267,5
Live Heats,266589,464923,1525258,7
Live Heats,266589,464923,791455,8
Live Heats,266589,464923,1525254,9
Live Heats,266589,464924,174196,1
Live Heats,266589,464924,936090,2
Live Heats,266589,464924,776171,3
Live Heats,266589,464924,776016,4
Live Heats,266589,464925,936098,1
Live Heats,266589,464925,936095,2
Live Heats,266589,464925,776008,3
Live Heats,266589,464925,1525251,4
Live Heats,266589,464925,776011,5
Live Heats,266589,464926,174196,1
Live Heats,266589,464926,936090,2
Live Heats,266589,464926,776171,3
Live Heats,266589,464926,776016,4
Live Heats,266589,464927,30676,1
Live Heats,266589,464927,776006,2
Live Heats,266589,464927,776008,3
Live Heats,266589,464927,936098,4
Live Heats,266589,464927,936095,5
Live Heats,266589,601831,1525252,1
Live Heats,266589,601831,1525266,2
Live Heats,266589,601831,791455,3
Live Heats,266589,601831,1525255,4
Live Heats,266589,601831,1525253,5
Live Heats,321767,584886,1437408,1
Live Heats,321767,584886,1206273,2
Live Heats,321767,584886,1206272,3
Live Heats,321767,584886,1500082,5
Live Heats,321767,584886,1434327,5
Live Heats,318167,579061,1488115,1
Live Heats,318167,579061,1488116,2
Live Heats,318167,579061,1488117,3
Live Heats,318167,579061,1488118,4
Live Heats,318167,579061,937049,5
Live Heats,318167,579061,815441,5
Live Heats,318167,579061,1488120,5
Live Heats,318167,579061,1488121,5
Live Heats,318167,579061,1488122,9
Live Heats,318167,579061,1488124,9
Live Heats,318167,579061,1488123,9
Live Heats,318167,579061,1488125,9
Live Heats,318167,579061,1488126,9
Live Heats,318167,579061,1488127,9
Live Heats,318167,579061,1488128,9
Live Heats,318167,579061,1438205,9
Live Heats,318167,579061,1488130,9
Live Heats,318167,579061,1488131,17
Live Heats,318167,579061,1488132,17
Live Heats,318167,579061,1488133,17
Live Heats,318167,579061,1488134,17
Live Heats,318167,579061,1488135,17
Live Heats,318167,579061,1488114,17
Live Heats,318167,579062,815441,1
Live Heats,318167,579062,1488114,2
Live Heats,322589,586057,1167311,1
Live Heats,322589,586057,1169643,2
Live Heats,322589,586057,1170707,3
Live Heats,322589,586057,1502301,4
Live Heats,322589,586057,1165931,5
Live Heats,322589,586057,1502304,5
Live Heats,322589,586057,1502303,5
Live Heats,322589,586057,1546281,5
Live Heats,322589,586057,1543327,9
Live Heats,268537,467766,1500082,1
Live Heats,268537,467766,566392,2
Live Heats,268537,467766,1206272,3
Live Heats,268537,467766,1437408,4
Live Heats,268537,467766,1247117,4
Live Heats,268537,467767,819666,1
Live Heats,268537,467767,1380909,2
Live Heats,268537,467767,1205557,3
Live Heats,268537,467767,566295,4
Live Heats,268537,467767,1438222,5
Live Heats,268537,467767,769113,5
Live Heats,268537,467767,1205619,7
Live Heats,268537,467767,529958,7
Live Heats,268537,467767,1329185,9
Live Heats,268537,467767,1207547,9
Live Heats,268537,467767,1206567,9
Live Heats,268537,467767,1505042,9
Live Heats,268537,467767,1137416,13
Live Heats,268537,467767,566303,13
Live Heats,268537,467767,769119,13
Live Heats,268537,467767,1437567,13
Live Heats,268537,467767,1627241,13
Live Heats,268537,467767,1505043,18
Live Heats,268537,467767,566300,19
Live Heats,268537,467767,566297,19
Live Heats,268537,467767,1474162,19
Live Heats,268537,467767,1437356,22
Live Heats,268537,467767,1507908,22
Live Heats,268537,467768,1205557,1
Live Heats,268537,467768,566300,2
Live Heats,268537,467768,529958,3
Live Heats,268537,467768,1137416,4
Live Heats,268537,467768,1329185,5
Live Heats,268537,467768,1507899,6
Live Heats,268537,467768,1208568,7
Live Heats,268537,467768,1206567,7
Live Heats,268537,467768,1508838,9
Live Heats,268537,467768,566297,9
Live Heats,268537,467768,1505043,11
Live Heats,268537,467768,1507900,11
Live Heats,268537,467768,1137415,13
Live Heats,268537,467768,566400,13
Live Heats,268537,467768,1507909,15
Live Heats,268537,467768,1474162,15
Live Heats,268537,467768,769119,15
Live Heats,268537,467768,566402,15
Live Heats,268537,467768,1627241,19
Live Heats,268537,467768,1508840,19
Live Heats,268537,467772,1213112,1
Live Heats,268537,467772,1208831,2
Live Heats,268537,467772,1616846,3
Live Heats,268537,467772,1137417,4
Live Heats,268537,467772,1206272,5
Live Heats,268537,587986,1474032,1
Live Heats,268537,587986,1435842,2
Live Heats,268537,587986,1206478,3
Live Heats,268537,587986,1213120,4
Live Heats,268537,587986,1208568,5
Live Heats,268537,587986,566406,6
Live Heats,268537,587986,1213112,7
Live Heats,268537,587986,1616846,7
Live Heats,268537,587986,1509076,9
Live Heats,268537,587986,1380240,9
Live Heats,268537,587986,1207620,11
Live Heats,268537,587986,1206467,11
Live Heats,268537,587986,1507904,13
Live Heats,268537,587986,1216649,13
Live Heats,268537,587986,1206272,15
Live Heats,268537,587986,1505973,15
Live Heats,268537,587986,1505974,15
Live Heats,268537,587986,1507898,15
Live Heats,268537,587986,1203224,15
Live Heats,268537,587986,1471907,15
Live Heats,268537,587986,1137417,15
Live Heats,268537,587986,1437666,15
Live Heats,268537,587986,1507935,15
Live Heats,268537,587986,1137415,24
Live Heats,268537,587986,1505044,24
Live Heats,268537,587986,566392,24
Live Heats,268537,587986,1505975,24
Live Heats,268537,587986,1380239,24
Live Heats,268537,587987,1329185,1
Live Heats,268537,587987,566400,2
Live Heats,268537,587987,566402,3
Live Heats,321863,584935,1166942,1
Live Heats,321863,584935,1165931,2
Live Heats,321863,584935,1553388,3
Live Heats,321863,584935,1167179,4
Live Heats,321863,584935,1171423,5
Live Heats,321863,584935,1170331,5
Live Heats,321863,584936,527155,1
Live Heats,321863,584936,1334796,2
Live Heats,321863,584936,835109,3
Live Heats,321863,584936,817916,4
Live Heats,321863,584936,1541677,5
Live Heats,321863,584936,1162812,5
Live Heats,321863,584936,819666,7
Live Heats,321863,584936,527167,8
Live Heats,321863,584936,1167311,9
Live Heats,321863,584936,1169471,9
Live Heats,321863,584936,1181562,9
Live Heats,321863,584936,1166082,9
Live Heats,321863,584936,1166133,13
Live Heats,321863,584936,1176483,13
Live Heats,321863,584936,1171678,15
Live Heats,321863,584936,1199509,15
Live Heats,321863,584936,1539826,17
Live Heats,321863,584936,1168576,18
Live Heats,321863,584936,1546281,19
Live Heats,321863,584936,1169643,20
Live Heats,321863,584937,1199509,1
Live Heats,321863,584937,1397496,2
Live Heats,321863,584937,1552100,3
Live Heats,321863,584937,1546264,4
Live Heats,321863,584937,1514776,5
Live Heats,321863,584938,1165931,1
Live Heats,321863,584938,1543327,2
Live Heats,321863,584938,1565550,3
Live Heats,321863,584939,1167311,1
Live Heats,321863,584939,1168576,2
Live Heats,321863,584939,1546281,3
Live Heats,321863,584940,1165931,1
Live Heats,321863,584940,1543327,2
Live Heats,321863,584940,1169644,3
Live Heats,321863,584941,1502301,1
Live Heats,321863,584941,1166082,2
Live Heats,321863,584941,1170311,3
Live Heats,321863,584941,1167311,4
Live Heats,321863,584941,1541677,5
Live Heats,321863,584941,1546281,6
Live Heats,321863,584941,1168576,7
Live Heats,321863,584942,1546131,1
Live Heats,321863,584942,1545863,2
Live Heats,321863,584942,1168159,3
Live Heats,321863,584942,1168151,4
Live Heats,321863,584942,1168147,5
Live Heats,321863,584942,1519364,5
Live Heats,321863,584942,1169313,7
Live Heats,321863,584942,1541111,7
Live Heats,321863,584942,1168121,9
Live Heats,321863,584942,1171845,10
Live Heats,321863,625558,527155,1
Live Heats,321863,625558,817916,1
Live Heats,321863,625558,1169471,3
Live Heats,321863,625558,1176483,3
Live Heats,321863,625558,1171678,5
Live Heats,321863,625558,1162812,5
Live Heats,321863,625558,923495,7
Live Heats,321863,625558,1166082,7
Live Heats,321863,625558,1167311,9
Live Heats,187554,353247,1589294,1
Live Heats,187554,353247,174196,2
Live Heats,187554,353247,936090,3
Live Heats,187554,353247,776171,4
Live Heats,187554,353247,1202115,5
Live Heats,187554,353248,776732,1
Live Heats,187554,353248,776138,2
Live Heats,187554,353248,776765,3
Live Heats,187554,353248,776174,4
Live Heats,187554,353248,1176453,5
Live Heats,187554,353248,776139,5
Live Heats,187554,353248,776105,7
Live Heats,187554,353248,776107,7
Live Heats,187554,353248,1306332,9
Live Heats,187554,353248,30676,9
Live Heats,187554,353248,1525317,9
Live Heats,187554,353248,1525267,9
Live Heats,187554,353248,923494,13
Live Heats,187554,353248,791455,13
Live Heats,187554,353248,1525271,13
Live Heats,187554,353248,1176452,17
Live Heats,187554,353248,1065219,17
Live Heats,187554,353248,776175,17
Live Heats,187554,353248,1589294,17
Live Heats,187554,353248,776177,17
Live Heats,187554,353248,1176457,17
Live Heats,187554,353248,776178,17
Live Heats,187554,353248,566294,17
Live Heats,187554,353249,776174,1
Live Heats,187554,353249,566294,2
Live Heats,187554,353249,776178,3
Live Heats,187554,353249,1176457,4
Live Heats,187554,353250,174196,1
Live Heats,187554,353250,936090,2
Live Heats,187554,353250,776171,3
Live Heats,187554,353251,30676,1
Live Heats,187554,353251,776008,2
Live Heats,187554,353251,936095,3
Live Heats,187554,353251,936098,4
Live Heats,266588,464914,174196,1
Live Heats,266588,464914,936090,2
Live Heats,266588,464914,776171,3
Live Heats,266588,464914,936092,4
Live Heats,266588,464914,1638468,5
Live Heats,266588,464914,776016,5
Live Heats,266588,464915,936095,1
Live Heats,266588,464915,776008,2
Live Heats,266588,464915,776011,3
Live Heats,266588,464915,1638132,4
Live Heats,266588,464915,936098,5
Live Heats,266588,464915,776020,5
Live Heats,266588,464915,936102,7
Live Heats,266588,464915,1638133,8
Live Heats,266588,464919,174196,1
Live Heats,266588,464919,936090,2
Live Heats,266588,464919,776171,3
Live Heats,266588,464919,923889,4
Live Heats,266588,464919,936093,5
Live Heats,266588,464919,936092,5
Live Heats,266588,464920,30676,1
Live Heats,266588,464920,151806,2
Live Heats,266588,464920,776006,3
Live Heats,266588,464920,936095,4
Live Heats,266588,464920,776008,5
Live Heats,266588,464920,936098,5
Live Heats,266588,464920,1638131,7
Live Heats,266588,464920,776009,8
Live Heats,266588,464920,1170963,9
