event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,source
277,513,Men,Round 1,0,1194_26a,26 a,1,,,,PWA
277,513,Men,Round 1,0,1194_26b,26 b,1,,,,PWA
277,513,Men,Round 1,0,1194_27a,27 a,1,,,,PWA
277,513,Men,Round 1,0,1194_27b,27 b,1,,,,PWA
277,513,Men,Round 1,0,1194_28a,28 a,1,,,,PWA
277,513,Men,Round 1,0,1194_28b,28 b,1,,,,PWA
277,513,Men,Round 1,0,1194_29a,29 a,1,,,,PWA
277,513,Men,Round 1,0,1194_29b,29 b,1,,,,PWA
277,513,Men,Round 1,0,1194_30a,30 a,1,,,,PWA
277,513,Men,Round 1,0,1194_30b,30 b,1,,,,PWA
277,513,Men,Round 1,0,1194_31a,31 a,1,,,,PWA
277,513,Men,Round 1,0,1194_31b,31 b,1,,,,PWA
277,513,Men,Round 1,0,1194_32a,32 a,1,,,,PWA
277,513,Men,Round 1,0,1194_32b,32 b,1,,,,PWA
277,513,Men,Round 1,0,1194_33a,33 a,1,,,,PWA
277,513,Men,Round 1,0,1194_33b,33 b,1,,,,PWA
277,513,Men,Round 2,1,1194_34a,34 a,1,,,,PWA
277,513,Men,Round 2,1,1194_34b,34 b,1,,,,PWA
277,513,Men,Round 2,1,1194_35a,35 a,1,,,,PWA
277,513,Men,Round 2,1,1194_35b,35 b,1,,,,PWA
277,513,Men,Round 2,1,1194_36a,36 a,1,,,,PWA
277,513,Men,Round 2,1,1194_36b,36 b,1,,,,PWA
277,513,Men,Round 2,1,1194_37a,37 a,1,,,,PWA
277,513,Men,Round 2,1,1194_37b,37 b,1,,,,PWA
277,513,Men,Round 3,2,1194_38a,38 a,1,,,,PWA
277,513,Men,Round 3,2,1194_38b,38 b,1,,,,PWA
277,513,Men,Round 3,2,1194_39a,39 a,1,,,,PWA
277,513,Men,Round 3,2,1194_39b,39 b,1,,,,PWA
277,513,Men,Round 3,2,1194_40a,40 a,1,,,,PWA
277,513,Men,Round 3,2,1194_40b,40 b,1,,,,PWA
277,513,Men,Round 3,2,1194_41a,41 a,1,,,,PWA
277,513,Men,Round 3,2,1194_41b,41 b,1,,,,PWA
277,513,Men,Round 4,3,1194_42a,42 a,1,,,,PWA
277,513,Men,Round 4,3,1194_42b,42 b,1,,,,PWA
277,513,Men,Round 4,3,1194_43a,43 a,1,,,,PWA
277,513,Men,Round 4,3,1194_43b,43 b,1,,,,PWA
277,513,Men,Round 5,4,1194_44a,44 a,1,,,,PWA
277,513,Men,Round 5,4,1194_44b,44 b,1,,,,PWA
277,513,Men,Round 5,4,1194_45a,45 a,1,,,,PWA
277,513,Men,Round 5,4,1194_45b,45 b,1,,,,PWA
277,513,Men,Round 6,5,1194_46a,46 a,1,,,,PWA
277,513,Men,Round 6,5,1194_46b,46 b,1,,,,PWA
277,513,Men,Round 7,6,1194_47a,47,1,,,,PWA
277,513,Men,Round 7,6,1194_48a,48,1,,,,PWA
277,513,Men,Round 7,6,1194_49a,49,1,,,,PWA
277,513,Men,Round 7,6,1194_50a,50,1,,,,PWA
277,513,Men,Round 7,6,1194_51a,51,1,,,,PWA
277,513,Men,Round 7,6,1194_52a,52,1,,,,PWA
277,512,Men,Round 1,0,1194_1a,1 a,1,,,,PWA
277,512,Men,Round 1,0,1194_1b,1 b,1,,,,PWA
277,512,Men,Round 1,0,1194_2a,2 a,1,,,,PWA
277,512,Men,Round 1,0,1194_2b,2 b,1,,,,PWA
277,512,Men,Round 1,0,1194_3a,3 a,1,,,,PWA
277,512,Men,Round 1,0,1194_3b,3 b,1,,,,PWA
277,512,Men,Round 1,0,1194_4a,4 a,1,,,,PWA
277,512,Men,Round 1,0,1194_4b,4 b,1,,,,PWA
277,512,Men,Round 1,0,1194_5a,5 a,1,,,,PWA
277,512,Men,Round 1,0,1194_5b,5 b,1,,,,PWA
277,512,Men,Round 1,0,1194_6a,6 a,1,,,,PWA
277,512,Men,Round 1,0,1194_6b,6 b,1,,,,PWA
277,512,Men,Round 1,0,1194_7a,7 a,1,,,,PWA
277,512,Men,Round 1,0,1194_7b,7 b,1,,,,PWA
277,512,Men,Round 1,0,1194_8a,8 a,1,,,,PWA
277,512,Men,Round 1,0,1194_8b,8 b,1,,,,PWA
277,512,Men,Round 2,1,1194_9a,9 a,1,,,,PWA
277,512,Men,Round 2,1,1194_9b,9 b,1,,,,PWA
277,512,Men,Round 2,1,1194_10a,10 a,1,,,,PWA
277,512,Men,Round 2,1,1194_10b,10 b,1,,,,PWA
277,512,Men,Round 2,1,1194_11a,11 a,1,,,,PWA
277,512,Men,Round 2,1,1194_11b,11 b,1,,,,PWA
277,512,Men,Round 2,1,1194_12a,12 a,1,,,,PWA
277,512,Men,Round 2,1,1194_12b,12 b,1,,,,PWA
277,512,Men,Round 2,1,1194_13a,13 a,1,,,,PWA
277,512,Men,Round 2,1,1194_13b,13 b,1,,,,PWA
277,512,Men,Round 2,1,1194_14a,14 a,1,,,,PWA
277,512,Men,Round 2,1,1194_14b,14 b,1,,,,PWA
277,512,Men,Round 2,1,1194_15a,15 a,1,,,,PWA
277,512,Men,Round 2,1,1194_15b,15 b,1,,,,PWA
277,512,Men,Round 2,1,1194_16a,16 a,1,,,,PWA
277,512,Men,Round 2,1,1194_16b,16 b,1,,,,PWA
277,512,Men,Round 3,2,1194_17a,17 a,1,,,,PWA
277,512,Men,Round 3,2,1194_17b,17 b,1,,,,PWA
277,512,Men,Round 3,2,1194_18a,18 a,1,,,,PWA
277,512,Men,Round 3,2,1194_18b,18 b,1,,,,PWA
277,512,Men,Round 3,2,1194_19a,19 a,1,,,,PWA
277,512,Men,Round 3,2,1194_19b,19 b,1,,,,PWA
277,512,Men,Round 3,2,1194_20a,20 a,1,,,,PWA
277,512,Men,Round 3,2,1194_20b,20 b,1,,,,PWA
277,512,Men,Round 4,3,1194_21a,21 a,1,,,,PWA
277,512,Men,Round 4,3,1194_21b,21 b,1,,,,PWA
277,512,Men,Round 4,3,1194_22a,22 a,1,,,,PWA
277,512,Men,Round 4,3,1194_22b,22 b,1,,,,PWA
277,512,Men,Round 5,4,1194_23a,23 a,1,,,,PWA
277,512,Men,Round 5,4,1194_23b,23 b,1,,,,PWA
277,512,Men,Round 6,5,1194_24a,24,1,,,,PWA
277,512,Men,Round 6,5,1194_25a,25,1,,,,PWA
277,511,Women,Round 1,0,1195_1a,1 a,1,,,,PWA
277,511,Women,Round 1,0,1195_1b,1 b,1,,,,PWA
277,511,Women,Round 1,0,1195_2a,2 a,1,,,,PWA
277,511,Women,Round 1,0,1195_2b,2 b,1,,,,PWA
277,511,Women,Round 1,0,1195_3a,3 a,1,,,,PWA
277,511,Women,Round 1,0,1195_3b,3 b,1,,,,PWA
277,511,Women,Round 1,0,1195_4a,4 a,1,,,,PWA
277,511,Women,Round 1,0,1195_4b,4 b,1,,,,PWA
277,511,Women,Round 1,0,1195_5a,5 a,1,,,,PWA
277,511,Women,Round 1,0,1195_5b,5 b,1,,,,PWA
277,511,Women,Round 1,0,1195_6a,6 a,1,,,,PWA
277,511,Women,Round 1,0,1195_6b,6 b,1,,,,PWA
277,511,Women,Round 1,0,1195_7a,7 a,1,,,,PWA
277,511,Women,Round 1,0,1195_7b,7 b,1,,,,PWA
277,511,Women,Round 1,0,1195_8a,8 a,1,,,,PWA
277,511,Women,Round 1,0,1195_8b,8 b,1,,,,PWA
277,511,Women,Round 2,1,1195_9a,9 a,1,,,,PWA
277,511,Women,Round 2,1,1195_9b,9 b,1,,,,PWA
277,511,Women,Round 2,1,1195_10a,10 a,1,,,,PWA
277,511,Women,Round 2,1,1195_10b,10 b,1,,,,PWA
277,511,Women,Round 2,1,1195_11a,11 a,1,,,,PWA
277,511,Women,Round 2,1,1195_11b,11 b,1,,,,PWA
277,511,Women,Round 2,1,1195_12a,12 a,1,,,,PWA
277,511,Women,Round 2,1,1195_12b,12 b,1,,,,PWA
277,511,Women,Round 3,2,1195_13a,13 a,1,,,,PWA
277,511,Women,Round 3,2,1195_13b,13 b,1,,,,PWA
277,511,Women,Round 3,2,1195_14a,14 a,1,,,,PWA
277,511,Women,Round 3,2,1195_14b,14 b,1,,,,PWA
277,511,Women,Round 4,3,1195_15a,15 a,1,,,,PWA
277,511,Women,Round 4,3,1195_15b,15 b,1,,,,PWA
277,511,Women,Round 5,4,1195_16a,16,1,,,,PWA
277,511,Women,Round 5,4,1195_17a,17,1,,,,PWA
278,524,Women,Round 1,0,1199_18a,18 a,1,,,,PWA
278,524,Women,Round 1,0,1199_18b,18 b,1,,,,PWA
278,524,Women,Round 1,0,1199_19a,19 a,1,,,,PWA
278,524,Women,Round 1,0,1199_19b,19 b,1,,,,PWA
278,524,Women,Round 1,0,1199_20a,20 a,1,,,,PWA
278,524,Women,Round 1,0,1199_20b,20 b,1,,,,PWA
278,524,Women,Round 1,0,1199_21a,21 a,1,,,,PWA
278,524,Women,Round 1,0,1199_21b,21 b,1,,,,PWA
278,524,Women,Round 2,1,1199_22a,22 a,1,,,,PWA
278,524,Women,Round 2,1,1199_22b,22 b,1,,,,PWA
278,524,Women,Round 2,1,1199_23a,23 a,1,,,,PWA
278,524,Women,Round 2,1,1199_23b,23 b,1,,,,PWA
278,524,Women,Round 2,1,1199_24a,24 a,1,,,,PWA
278,524,Women,Round 2,1,1199_24b,24 b,1,,,,PWA
278,524,Women,Round 2,1,1199_25a,25 a,1,,,,PWA
278,524,Women,Round 2,1,1199_25b,25 b,1,,,,PWA
278,524,Women,Round 3,2,1199_26a,26 a,1,,,,PWA
278,524,Women,Round 3,2,1199_26b,26 b,1,,,,PWA
278,524,Women,Round 3,2,1199_27a,27 a,1,,,,PWA
278,524,Women,Round 3,2,1199_27b,27 b,1,,,,PWA
278,524,Women,Round 4,3,1199_28a,28 a,1,,,,PWA
278,524,Women,Round 4,3,1199_28b,28 b,1,,,,PWA
278,524,Women,Round 4,3,1199_29a,29 a,1,,,,PWA
278,524,Women,Round 4,3,1199_29b,29 b,1,,,,PWA
278,524,Women,Round 5,4,1199_30a,30 a,1,,,,PWA
278,524,Women,Round 5,4,1199_30b,30 b,1,,,,PWA
278,524,Women,Round 6,5,1199_31a,31,1,,,,PWA
278,524,Women,Round 6,5,1199_32a,32,1,,,,PWA
278,524,Women,Round 6,5,1199_33a,33,1,,,,PWA
278,524,Women,Round 6,5,1199_34a,34,1,,,,PWA
278,524,Women,Round 6,5,1199_35a,35,1,,,,PWA
278,524,Women,Round 6,5,1199_36a,36,1,,,,PWA
278,523,Men,Round 1,0,1197_18a,18 a,1,,,,PWA
278,523,Men,Round 1,0,1197_18b,18 b,1,,,,PWA
278,523,Men,Round 1,0,1197_19a,19 a,1,,,,PWA
278,523,Men,Round 1,0,1197_19b,19 b,1,,,,PWA
278,523,Men,Round 1,0,1197_20a,20 a,1,,,,PWA
278,523,Men,Round 1,0,1197_20b,20 b,1,,,,PWA
278,523,Men,Round 1,0,1197_21a,21 a,1,,,,PWA
278,523,Men,Round 1,0,1197_21b,21 b,1,,,,PWA
278,523,Men,Round 2,1,1197_22a,22 a,1,,,,PWA
278,523,Men,Round 2,1,1197_22b,22 b,1,,,,PWA
278,523,Men,Round 2,1,1197_23a,23 a,1,,,,PWA
278,523,Men,Round 2,1,1197_23b,23 b,1,,,,PWA
278,523,Men,Round 2,1,1197_24a,24 a,1,,,,PWA
278,523,Men,Round 2,1,1197_24b,24 b,1,,,,PWA
278,523,Men,Round 2,1,1197_25a,25 a,1,,,,PWA
278,523,Men,Round 2,1,1197_25b,25 b,1,,,,PWA
278,523,Men,Round 3,2,1197_26a,26 a,1,,,,PWA
278,523,Men,Round 3,2,1197_26b,26 b,1,,,,PWA
278,523,Men,Round 3,2,1197_27a,27 a,1,,,,PWA
278,523,Men,Round 3,2,1197_27b,27 b,1,,,,PWA
278,523,Men,Round 4,3,1197_28a,28 a,1,,,,PWA
278,523,Men,Round 4,3,1197_28b,28 b,1,,,,PWA
278,523,Men,Round 4,3,1197_29a,29 a,1,,,,PWA
278,523,Men,Round 4,3,1197_29b,29 b,1,,,,PWA
278,523,Men,Round 5,4,1197_30a,30 a,1,,,,PWA
278,523,Men,Round 5,4,1197_30b,30 b,1,,,,PWA
278,523,Men,Round 6,5,1197_31a,31,1,,,,PWA
278,523,Men,Round 6,5,1197_32a,32,1,,,,PWA
278,523,Men,Round 6,5,1197_33a,33,1,,,,PWA
278,523,Men,Round 6,5,1197_34a,34,1,,,,PWA
278,523,Men,Round 6,5,1197_35a,35,1,,,,PWA
278,523,Men,Round 6,5,1197_36a,36,1,,,,PWA
278,515,Women,Round 1,0,1199_1a,1 a,1,,,,PWA
278,515,Women,Round 1,0,1199_1b,1 b,1,,,,PWA
278,515,Women,Round 1,0,1199_2a,2 a,1,,,,PWA
278,515,Women,Round 1,0,1199_2b,2 b,1,,,,PWA
278,515,Women,Round 1,0,1199_3a,3 a,1,,,,PWA
278,515,Women,Round 1,0,1199_3b,3 b,1,,,,PWA
278,515,Women,Round 1,0,1199_4a,4 a,1,,,,PWA
278,515,Women,Round 1,0,1199_4b,4 b,1,,,,PWA
278,515,Women,Round 1,0,1199_5a,5 a,1,,,,PWA
278,515,Women,Round 1,0,1199_5b,5 b,1,,,,PWA
278,515,Women,Round 1,0,1199_6a,6 a,1,,,,PWA
278,515,Women,Round 1,0,1199_6b,6 b,1,,,,PWA
278,515,Women,Round 1,0,1199_7a,7 a,1,,,,PWA
278,515,Women,Round 1,0,1199_7b,7 b,1,,,,PWA
278,515,Women,Round 1,0,1199_8a,8 a,1,,,,PWA
278,515,Women,Round 1,0,1199_8b,8 b,1,,,,PWA
278,515,Women,Round 2,1,1199_9a,9 a,1,,,,PWA
278,515,Women,Round 2,1,1199_9b,9 b,1,,,,PWA
278,515,Women,Round 2,1,1199_10a,10 a,1,,,,PWA
278,515,Women,Round 2,1,1199_10b,10 b,1,,,,PWA
278,515,Women,Round 2,1,1199_11a,11 a,1,,,,PWA
278,515,Women,Round 2,1,1199_11b,11 b,1,,,,PWA
278,515,Women,Round 2,1,1199_12a,12 a,1,,,,PWA
278,515,Women,Round 2,1,1199_12b,12 b,1,,,,PWA
278,515,Women,Round 3,2,1199_13a,13 a,1,,,,PWA
278,515,Women,Round 3,2,1199_13b,13 b,1,,,,PWA
278,515,Women,Round 3,2,1199_14a,14 a,1,,,,PWA
278,515,Women,Round 3,2,1199_14b,14 b,1,,,,PWA
278,515,Women,Round 4,3,1199_15a,15 a,1,,,,PWA
278,515,Women,Round 4,3,1199_15b,15 b,1,,,,PWA
278,515,Women,Round 5,4,1199_16a,16,1,,,,PWA
278,515,Women,Round 5,4,1199_17a,17,1,,,,PWA
278,516,Men,Round 1,0,1197_1a,1 a,1,,,,PWA
278,516,Men,Round 1,0,1197_1b,1 b,1,,,,PWA
278,516,Men,Round 1,0,1197_2a,2 a,1,,,,PWA
278,516,Men,Round 1,0,1197_2b,2 b,1,,,,PWA
278,516,Men,Round 1,0,1197_3a,3 a,1,,,,PWA
278,516,Men,Round 1,0,1197_3b,3 b,1,,,,PWA
278,516,Men,Round 1,0,1197_4a,4 a,1,,,,PWA
278,516,Men,Round 1,0,1197_4b,4 b,1,,,,PWA
278,516,Men,Round 1,0,1197_5a,5 a,1,,,,PWA
278,516,Men,Round 1,0,1197_5b,5 b,1,,,,PWA
278,516,Men,Round 1,0,1197_6a,6 a,1,,,,PWA
278,516,Men,Round 1,0,1197_6b,6 b,1,,,,PWA
278,516,Men,Round 1,0,1197_7a,7 a,1,,,,PWA
278,516,Men,Round 1,0,1197_7b,7 b,1,,,,PWA
278,516,Men,Round 1,0,1197_8a,8 a,1,,,,PWA
278,516,Men,Round 1,0,1197_8b,8 b,1,,,,PWA
278,516,Men,Round 2,1,1197_9a,9 a,1,,,,PWA
278,516,Men,Round 2,1,1197_9b,9 b,1,,,,PWA
278,516,Men,Round 2,1,1197_10a,10 a,1,,,,PWA
278,516,Men,Round 2,1,1197_10b,10 b,1,,,,PWA
278,516,Men,Round 2,1,1197_11a,11 a,1,,,,PWA
278,516,Men,Round 2,1,1197_11b,11 b,1,,,,PWA
278,516,Men,Round 2,1,1197_12a,12 a,1,,,,PWA
278,516,Men,Round 2,1,1197_12b,12 b,1,,,,PWA
278,516,Men,Round 3,2,1197_13a,13 a,1,,,,PWA
278,516,Men,Round 3,2,1197_13b,13 b,1,,,,PWA
278,516,Men,Round 3,2,1197_14a,14 a,1,,,,PWA
278,516,Men,Round 3,2,1197_14b,14 b,1,,,,PWA
278,516,Men,Round 4,3,1197_15a,15 a,1,,,,PWA
278,516,Men,Round 4,3,1197_15b,15 b,1,,,,PWA
278,516,Men,Round 5,4,1197_16a,16,1,,,,PWA
278,516,Men,Round 5,4,1197_17a,17,1,,,,PWA
264,339,Women,Round 1,0,934_18a,18 a,1,,,,PWA
264,339,Women,Round 1,0,934_18b,18 b,1,,,,PWA
264,339,Women,Round 1,0,934_19a,19 a,1,,,,PWA
264,339,Women,Round 1,0,934_19b,19 b,1,,,,PWA
264,339,Women,Round 1,0,934_20a,20 a,1,,,,PWA
264,339,Women,Round 1,0,934_20b,20 b,1,,,,PWA
264,339,Women,Round 1,0,934_21a,21 a,1,,,,PWA
264,339,Women,Round 1,0,934_21b,21 b,1,,,,PWA
264,339,Women,Round 2,1,934_22a,22 a,1,,,,PWA
264,339,Women,Round 2,1,934_22b,22 b,1,,,,PWA
264,339,Women,Round 2,1,934_23a,23 a,1,,,,PWA
264,339,Women,Round 2,1,934_23b,23 b,1,,,,PWA
264,339,Women,Round 2,1,934_24a,24 a,1,,,,PWA
264,339,Women,Round 2,1,934_24b,24 b,1,,,,PWA
264,339,Women,Round 2,1,934_25a,25 a,1,,,,PWA
264,339,Women,Round 2,1,934_25b,25 b,1,,,,PWA
264,339,Women,Round 3,2,934_26a,26 a,1,,,,PWA
264,339,Women,Round 3,2,934_26b,26 b,1,,,,PWA
264,339,Women,Round 3,2,934_27a,27 a,1,,,,PWA
264,339,Women,Round 3,2,934_27b,27 b,1,,,,PWA
264,339,Women,Round 4,3,934_28a,28 a,1,,,,PWA
264,339,Women,Round 4,3,934_28b,28 b,1,,,,PWA
264,339,Women,Round 4,3,934_29a,29 a,1,,,,PWA
264,339,Women,Round 4,3,934_29b,29 b,1,,,,PWA
264,339,Women,Round 5,4,934_30a,30 a,1,,,,PWA
264,339,Women,Round 5,4,934_30b,30 b,1,,,,PWA
264,339,Women,Round 6,5,934_31a,31,1,,,,PWA
264,339,Women,Round 6,5,934_32a,32,1,,,,PWA
264,339,Women,Round 6,5,934_33a,33,1,,,,PWA
264,339,Women,Round 6,5,934_34a,34,1,,,,PWA
264,339,Women,Round 6,5,934_35a,35,1,,,,PWA
264,339,Women,Round 6,5,934_36a,36,1,,,,PWA
264,340,Men,Round 1,0,933_26a,26 a,1,,,,PWA
264,340,Men,Round 1,0,933_26b,26 b,1,,,,PWA
264,340,Men,Round 1,0,933_27a,27 a,1,,,,PWA
264,340,Men,Round 1,0,933_27b,27 b,1,,,,PWA
264,340,Men,Round 1,0,933_28a,28 a,1,,,,PWA
264,340,Men,Round 1,0,933_28b,28 b,1,,,,PWA
264,340,Men,Round 1,0,933_29a,29 a,1,,,,PWA
264,340,Men,Round 1,0,933_29b,29 b,1,,,,PWA
264,340,Men,Round 1,0,933_30a,30 a,1,,,,PWA
264,340,Men,Round 1,0,933_30b,30 b,1,,,,PWA
264,340,Men,Round 1,0,933_31a,31 a,1,,,,PWA
264,340,Men,Round 1,0,933_31b,31 b,1,,,,PWA
264,340,Men,Round 1,0,933_32a,32 a,1,,,,PWA
264,340,Men,Round 1,0,933_32b,32 b,1,,,,PWA
264,340,Men,Round 1,0,933_33a,33 a,1,,,,PWA
264,340,Men,Round 1,0,933_33b,33 b,1,,,,PWA
264,340,Men,Round 2,1,933_34a,34 a,1,,,,PWA
264,340,Men,Round 2,1,933_34b,34 b,1,,,,PWA
264,340,Men,Round 2,1,933_35a,35 a,1,,,,PWA
264,340,Men,Round 2,1,933_35b,35 b,1,,,,PWA
264,340,Men,Round 2,1,933_36a,36 a,1,,,,PWA
264,340,Men,Round 2,1,933_36b,36 b,1,,,,PWA
264,340,Men,Round 2,1,933_37a,37 a,1,,,,PWA
264,340,Men,Round 2,1,933_37b,37 b,1,,,,PWA
264,340,Men,Round 3,2,933_38a,38 a,1,,,,PWA
264,340,Men,Round 3,2,933_38b,38 b,1,,,,PWA
264,340,Men,Round 3,2,933_39a,39 a,1,,,,PWA
264,340,Men,Round 3,2,933_39b,39 b,1,,,,PWA
264,340,Men,Round 3,2,933_40a,40 a,1,,,,PWA
264,340,Men,Round 3,2,933_40b,40 b,1,,,,PWA
264,340,Men,Round 3,2,933_41a,41 a,1,,,,PWA
264,340,Men,Round 3,2,933_41b,41 b,1,,,,PWA
264,340,Men,Round 4,3,933_42a,42 a,1,,,,PWA
264,340,Men,Round 4,3,933_42b,42 b,1,,,,PWA
264,340,Men,Round 4,3,933_43a,43 a,1,,,,PWA
264,340,Men,Round 4,3,933_43b,43 b,1,,,,PWA
264,340,Men,Round 5,4,933_44a,44 a,1,,,,PWA
264,340,Men,Round 5,4,933_44b,44 b,1,,,,PWA
264,340,Men,Round 5,4,933_45a,45 a,1,,,,PWA
264,340,Men,Round 5,4,933_45b,45 b,1,,,,PWA
264,340,Men,Round 6,5,933_46a,46 a,1,,,,PWA
264,340,Men,Round 6,5,933_46b,46 b,1,,,,PWA
264,340,Men,Round 7,6,933_47a,47,1,,,,PWA
264,340,Men,Round 7,6,933_48a,48,1,,,,PWA
264,340,Men,Round 7,6,933_49a,49,1,,,,PWA
264,340,Men,Round 7,6,933_50a,50,1,,,,PWA
264,340,Men,Round 7,6,933_51a,51,1,,,,PWA
264,340,Men,Round 7,6,933_52a,52,1,,,,PWA
264,337,Men,Round 1,0,933_1a,1 a,1,,,,PWA
264,337,Men,Round 1,0,933_1b,1 b,1,,,,PWA
264,337,Men,Round 1,0,933_2a,2 a,1,,,,PWA
264,337,Men,Round 1,0,933_2b,2 b,1,,,,PWA
264,337,Men,Round 1,0,933_3a,3 a,1,,,,PWA
264,337,Men,Round 1,0,933_3b,3 b,1,,,,PWA
264,337,Men,Round 1,0,933_4a,4 a,1,,,,PWA
264,337,Men,Round 1,0,933_4b,4 b,1,,,,PWA
264,337,Men,Round 1,0,933_5a,5 a,1,,,,PWA
264,337,Men,Round 1,0,933_5b,5 b,1,,,,PWA
264,337,Men,Round 1,0,933_6a,6 a,1,,,,PWA
264,337,Men,Round 1,0,933_6b,6 b,1,,,,PWA
264,337,Men,Round 1,0,933_7a,7 a,1,,,,PWA
264,337,Men,Round 1,0,933_7b,7 b,1,,,,PWA
264,337,Men,Round 1,0,933_8a,8 a,1,,,,PWA
264,337,Men,Round 1,0,933_8b,8 b,1,,,,PWA
264,337,Men,Round 2,1,933_9a,9 a,1,,,,PWA
264,337,Men,Round 2,1,933_9b,9 b,1,,,,PWA
264,337,Men,Round 2,1,933_10a,10 a,1,,,,PWA
264,337,Men,Round 2,1,933_10b,10 b,1,,,,PWA
264,337,Men,Round 2,1,933_11a,11 a,1,,,,PWA
264,337,Men,Round 2,1,933_11b,11 b,1,,,,PWA
264,337,Men,Round 2,1,933_12a,12 a,1,,,,PWA
264,337,Men,Round 2,1,933_12b,12 b,1,,,,PWA
264,337,Men,Round 2,1,933_13a,13 a,1,,,,PWA
264,337,Men,Round 2,1,933_13b,13 b,1,,,,PWA
264,337,Men,Round 2,1,933_14a,14 a,1,,,,PWA
264,337,Men,Round 2,1,933_14b,14 b,1,,,,PWA
264,337,Men,Round 2,1,933_15a,15 a,1,,,,PWA
264,337,Men,Round 2,1,933_15b,15 b,1,,,,PWA
264,337,Men,Round 2,1,933_16a,16 a,1,,,,PWA
264,337,Men,Round 2,1,933_16b,16 b,1,,,,PWA
264,337,Men,Round 3,2,933_17a,17 a,1,,,,PWA
264,337,Men,Round 3,2,933_17b,17 b,1,,,,PWA
264,337,Men,Round 3,2,933_18a,18 a,1,,,,PWA
264,337,Men,Round 3,2,933_18b,18 b,1,,,,PWA
264,337,Men,Round 3,2,933_19a,19 a,1,,,,PWA
264,337,Men,Round 3,2,933_19b,19 b,1,,,,PWA
264,337,Men,Round 3,2,933_20a,20 a,1,,,,PWA
264,337,Men,Round 3,2,933_20b,20 b,1,,,,PWA
264,337,Men,Round 4,3,933_21a,21 a,1,,,,PWA
264,337,Men,Round 4,3,933_21b,21 b,1,,,,PWA
264,337,Men,Round 4,3,933_22a,22 a,1,,,,PWA
264,337,Men,Round 4,3,933_22b,22 b,1,,,,PWA
264,337,Men,Round 5,4,933_23a,23 a,1,,,,PWA
264,337,Men,Round 5,4,933_23b,23 b,1,,,,PWA
264,337,Men,Round 6,5,933_24a,24,1,,,,PWA
264,337,Men,Round 6,5,933_25a,25,1,,,,PWA
264,338,Women,Round 1,0,934_1a,1 a,1,,,,PWA
264,338,Women,Round 1,0,934_1b,1 b,1,,,,PWA
264,338,Women,Round 1,0,934_2a,2 a,1,,,,PWA
264,338,Women,Round 1,0,934_2b,2 b,1,,,,PWA
264,338,Women,Round 1,0,934_3a,3 a,1,,,,PWA
264,338,Women,Round 1,0,934_3b,3 b,1,,,,PWA
264,338,Women,Round 1,0,934_4a,4 a,1,,,,PWA
264,338,Women,Round 1,0,934_4b,4 b,1,,,,PWA
264,338,Women,Round 1,0,934_5a,5 a,1,,,,PWA
264,338,Women,Round 1,0,934_5b,5 b,1,,,,PWA
264,338,Women,Round 1,0,934_6a,6 a,1,,,,PWA
264,338,Women,Round 1,0,934_6b,6 b,1,,,,PWA
264,338,Women,Round 1,0,934_7a,7 a,1,,,,PWA
264,338,Women,Round 1,0,934_7b,7 b,1,,,,PWA
264,338,Women,Round 1,0,934_8a,8 a,1,,,,PWA
264,338,Women,Round 1,0,934_8b,8 b,1,,,,PWA
264,338,Women,Round 2,1,934_9a,9 a,1,,,,PWA
264,338,Women,Round 2,1,934_9b,9 b,1,,,,PWA
264,338,Women,Round 2,1,934_10a,10 a,1,,,,PWA
264,338,Women,Round 2,1,934_10b,10 b,1,,,,PWA
264,338,Women,Round 2,1,934_11a,11 a,1,,,,PWA
264,338,Women,Round 2,1,934_11b,11 b,1,,,,PWA
264,338,Women,Round 2,1,934_12a,12 a,1,,,,PWA
264,338,Women,Round 2,1,934_12b,12 b,1,,,,PWA
264,338,Women,Round 3,2,934_13a,13 a,1,,,,PWA
264,338,Women,Round 3,2,934_13b,13 b,1,,,,PWA
264,338,Women,Round 3,2,934_14a,14 a,1,,,,PWA
264,338,Women,Round 3,2,934_14b,14 b,1,,,,PWA
264,338,Women,Round 4,3,934_15a,15 a,1,,,,PWA
264,338,Women,Round 4,3,934_15b,15 b,1,,,,PWA
264,338,Women,Round 5,4,934_16a,16,1,,,,PWA
264,338,Women,Round 5,4,934_17a,17,1,,,,PWA
266,359,Women,Round 1,0,966_18a,18 a,1,,,,PWA
266,359,Women,Round 1,0,966_18b,18 b,1,,,,PWA
266,359,Women,Round 1,0,966_19a,19 a,1,,,,PWA
266,359,Women,Round 1,0,966_19b,19 b,1,,,,PWA
266,359,Women,Round 1,0,966_20a,20 a,1,,,,PWA
266,359,Women,Round 1,0,966_20b,20 b,1,,,,PWA
266,359,Women,Round 1,0,966_21a,21 a,1,,,,PWA
266,359,Women,Round 1,0,966_21b,21 b,1,,,,PWA
266,359,Women,Round 2,1,966_22a,22 a,1,,,,PWA
266,359,Women,Round 2,1,966_22b,22 b,1,,,,PWA
266,359,Women,Round 2,1,966_23a,23 a,1,,,,PWA
266,359,Women,Round 2,1,966_23b,23 b,1,,,,PWA
266,359,Women,Round 2,1,966_24a,24 a,1,,,,PWA
