source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points
PWA,357,1657_35a,857,De Cruz_F-3003,3.62,,,P,No,3.0,8.03,11.03
PWA,357,1657_35a,857,De Cruz_F-3003,0.50,,,F,No,3.0,8.03,11.03
PWA,357,1657_35a,857,De Cruz_F-3003,3.78,,,F,Yes,3.0,8.03,11.03
PWA,357,1657_35a,857,De Cruz_F-3003,4.25,,,2xF,Yes,3.0,8.03,11.03
PWA,357,1657_36a,857,Browne_BRA-105,3.00,,,Wave,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,6.62,,,Wave,Yes,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,4.25,,,Wave,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,5.62,,,Wave,Yes,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,0.88,,,Wave,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,5.00,,,B ,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,5.00,,,2xF,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,7.50,,,2xF,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,5.88,,,B ,Yes,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,3.12,,,B ,No,12.24,15.13,27.37
PWA,357,1657_36a,857,Browne_BRA-105,9.25,,,2xF,Yes,12.24,15.13,27.37
PWA,357,1657_36a,857,Warchol_Pol-111,4.50,,,Wave,Yes,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,0.50,,,Wave,No,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,2.38,,,Wave,No,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,5.50,,,Wave,Yes,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,0.50,,,B ,No,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,4.25,,,B ,Yes,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,5.25,,,F,Yes,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,0.50,,,B ,No,10.0,9.5,19.5
PWA,357,1657_36a,857,Warchol_Pol-111,1.62,,,B ,No,10.0,9.5,19.5
PWA,357,1657_36a,857,Friedl Morales_E-255,4.38,,,Wave,Yes,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,0.50,,,Wave,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,1.12,,,Wave,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,2.25,,,Wave,Yes,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,2.00,,,Wave,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,0.50,,,F,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,4.62,,,F,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,4.75,,,B ,Yes,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,5.88,,,F,Yes,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,0.50,,,B ,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,4.12,,,B ,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Friedl Morales_E-255,0.50,,,B ,No,6.63,10.63,17.26
PWA,357,1657_36a,857,Shamgar_ISR-13,2.50,,,Wave,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,3.12,,,Wave,Yes,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,4.00,,,Wave,Yes,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,1.50,,,Wave,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,4.00,,,2xF,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,3.12,,,F,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,4.62,,,F,Yes,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,2.50,,,F,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,0.50,,,2xF,No,7.12,9.62,16.74
PWA,357,1657_36a,857,Shamgar_ISR-13,5.00,,,2xF,Yes,7.12,9.62,16.74
PWA,357,1657_37a,857,Albert_NC-21,1.50,,,Wave,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,4.88,,,Wave,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,6.25,,,Wave,Yes,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,3.88,,,Wave,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,1.38,,,Wave,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,4.88,,,Wave,Yes,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,3.88,,,B ,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,4.25,,,P,Yes,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,3.83,,,2xF,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,3.88,,,B ,No,11.13,9.25,20.38
PWA,357,1657_37a,857,Albert_NC-21,5.00,,,B ,Yes,11.13,9.25,20.38
PWA,357,1657_37a,857,Kiefer Quintana_E-242,2.62,,,Wave,No,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,3.00,,,Wave,Yes,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,2.50,,,Wave,No,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,2.75,,,Wave,Yes,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,5.12,,,F,Yes,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,3.60,,,P,No,5.75,9.32,15.07
PWA,357,1657_37a,857,Kiefer Quintana_E-242,4.20,,,2xF,Yes,5.75,9.32,15.07
PWA,357,1657_37a,857,Stathapoulos_GRE-73,1.00,,,Wave,No,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,2.00,,,Wave,No,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,2.12,,,Wave,Yes,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,2.12,,,Wave,Yes,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,4.25,,,B ,No,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,5.00,,,B ,Yes,4.24,10.22,14.46
PWA,357,1657_37a,857,Stathapoulos_GRE-73,5.22,,,2xF,Yes,4.24,10.22,14.46
PWA,357,1657_37a,857,Morisio_I-676,1.00,,,Wave,No,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,2.12,,,Wave,Yes,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,1.75,,,Wave,No,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,2.88,,,Wave,Yes,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,3.00,,,F,No,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,2.50,,,F,No,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,4.50,,,B ,Yes,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,3.72,,,F,No,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,3.97,,,F,Yes,5.0,8.47,13.47
PWA,357,1657_37a,857,Morisio_I-676,0.62,,,B ,No,5.0,8.47,13.47
PWA,357,1657_38a,857,Mauch_G-103,7.38,,,Wave,Yes,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,5.38,,,Wave,No,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,4.38,,,Wave,No,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,5.88,,,Wave,Yes,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,4.75,,,Wave,No,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,2.83,,,F,No,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,3.62,,,B ,Yes,13.26,7.8,21.06
PWA,357,1657_38a,857,Mauch_G-103,4.18,,,F,Yes,13.26,7.8,21.06
PWA,357,1657_38a,857,Ishii_J-20,5.62,,,Wave,Yes,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,2.38,,,Wave,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,1.12,,,Wave,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,3.38,,,Wave,Yes,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,2.25,,,Wave,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,2.00,,,Wave,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,3.50,,,P,Yes,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,2.50,,,F,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,4.78,,,F,Yes,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,4.50,,,F,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Ishii_J-20,0.50,,,B ,No,9.0,8.28,17.28
PWA,357,1657_38a,857,Noireaux_HI-101,2.38,,,Wave,Yes,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,3.00,,,Wave,Yes,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,1.25,,,Wave,No,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,1.50,,,Wave,No,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,1.88,,,Wave,No,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,4.75,,,B ,Yes,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,4.50,,,F,No,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,6.45,,,2xF,Yes,5.38,11.2,16.58
PWA,357,1657_38a,857,Noireaux_HI-101,4.07,,,F,No,5.38,11.2,16.58
PWA,357,1657_38a,857,Flechet_F-47,2.50,,,Wave,Yes,5.62,7.5,13.12
PWA,357,1657_38a,857,Flechet_F-47,2.12,,,Wave,No,5.62,7.5,13.12
PWA,357,1657_38a,857,Flechet_F-47,3.12,,,Wave,Yes,5.62,7.5,13.12
PWA,357,1657_38a,857,Flechet_F-47,2.58,,,F,No,5.62,7.5,13.12
PWA,357,1657_38a,857,Flechet_F-47,3.62,,,B ,Yes,5.62,7.5,13.12
PWA,357,1657_38a,857,Flechet_F-47,3.88,,,F,Yes,5.62,7.5,13.12
PWA,357,1657_39a,857,Chapuis_E-99,5.38,,,Wave,Yes,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,5.00,,,Wave,Yes,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,2.12,,,Wave,No,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,5.38,,,P,Yes,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,4.62,,,B ,No,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,4.00,,,B ,No,10.38,12.66,23.04
PWA,357,1657_39a,857,Chapuis_E-99,7.28,,,2xF,Yes,10.38,12.66,23.04
PWA,357,1657_39a,857,Neubauer_GRE-734,3.00,,,Wave,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,0.50,,,Wave,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,3.50,,,Wave,Yes,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,0.75,,,Wave,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,4.00,,,Wave,Yes,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,2.88,,,Wave,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,2.75,,,Wave,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,7.50,,,2xF,Yes,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,4.38,,,P,No,7.5,12.12,19.62
PWA,357,1657_39a,857,Neubauer_GRE-734,4.62,,,B ,Yes,7.5,12.12,19.62
PWA,357,1657_39a,857,Pons_E-203,3.62,,,Wave,Yes,6.24,8.77,15.01
PWA,357,1657_39a,857,Pons_E-203,2.62,,,Wave,Yes,6.24,8.77,15.01
PWA,357,1657_39a,857,Pons_E-203,0.50,,,B ,No,6.24,8.77,15.01
PWA,357,1657_39a,857,Pons_E-203,2.50,,,F,No,6.24,8.77,15.01
PWA,357,1657_39a,857,Pons_E-203,5.65,,,2xF,Yes,6.24,8.77,15.01
PWA,357,1657_39a,857,Pons_E-203,3.12,,,B ,Yes,6.24,8.77,15.01
PWA,357,1657_39a,857,Bruch_G-1181,2.38,,,Wave,Yes,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,2.38,,,Wave,Yes,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,1.88,,,Wave,No,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,1.88,,,Wave,No,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,3.35,,,F,Yes,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,2.25,,,B ,No,4.76,6.73,11.49
PWA,357,1657_39a,857,Bruch_G-1181,3.38,,,B ,Yes,4.76,6.73,11.49
PWA,357,1657_40a,857,Fernandez_E-42,5.50,,,Wave,No,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,5.75,,,Wave,Yes,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,4.75,,,Wave,No,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,5.62,,,Wave,Yes,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,4.00,,,B ,No,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,4.50,,,F,Yes,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,7.88,,,2xF,Yes,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,4.45,,,B ,No,11.37,12.38,23.75
PWA,357,1657_40a,857,Fernandez_E-42,0.50,,,B ,No,11.37,12.38,23.75
PWA,357,1657_40a,857,Browne_BRA-105,2.50,,,Wave,No,8.0,13.18,21.18
PWA,357,1657_40a,857,Browne_BRA-105,1.00,,,Wave,No,8.0,13.18,21.18
PWA,357,1657_40a,857,Browne_BRA-105,4.38,,,Wave,Yes,8.0,13.18,21.18
PWA,357,1657_40a,857,Browne_BRA-105,3.62,,,Wave,Yes,8.0,13.18,21.18
PWA,357,1657_40a,857,Browne_BRA-105,7.43,,,2xF,Yes,8.0,13.18,21.18
PWA,357,1657_40a,857,Browne_BRA-105,5.75,,,B ,Yes,8.0,13.18,21.18
PWA,357,1657_40a,857,Warchol_Pol-111,3.12,,,Wave,No,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,2.75,,,Wave,No,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,4.62,,,Wave,Yes,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,3.38,,,Wave,Yes,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,3.12,,,B ,No,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,0.50,,,B ,No,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,6.00,,,B ,Yes,8.0,10.0,18.0
PWA,357,1657_40a,857,Warchol_Pol-111,4.00,,,P,Yes,8.0,10.0,18.0
PWA,357,1657_40a,857,Arutkin_F-7,1.12,,,Wave,No,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,5.00,,,Wave,Yes,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,0.50,,,Wave,No,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,2.12,,,Wave,Yes,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,0.50,,,2xF,No,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,4.05,,,B ,Yes,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,4.75,,,F,Yes,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,0.50,,,2xF,No,7.12,8.8,15.92
PWA,357,1657_40a,857,Arutkin_F-7,0.50,,,2xF,No,7.12,8.8,15.92
PWA,357,1657_41a,857,Kiefer Quintana_E-242,0.50,,,Wave,No,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,2.62,,,Wave,Yes,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,3.25,,,Wave,Yes,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,0.50,,,Wave,No,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,1.00,,,Wave,No,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,5.00,,,F,Yes,5.87,12.5,18.37
PWA,357,1657_41a,857,Kiefer Quintana_E-242,7.50,,,2xF,Yes,5.87,12.5,18.37
PWA,357,1657_41a,857,Sugi_J-7,4.62,,,Wave,Yes,8.0,9.38,17.38
PWA,357,1657_41a,857,Sugi_J-7,2.00,,,Wave,No,8.0,9.38,17.38
PWA,357,1657_41a,857,Sugi_J-7,3.38,,,Wave,Yes,8.0,9.38,17.38
PWA,357,1657_41a,857,Sugi_J-7,4.88,,,B ,Yes,8.0,9.38,17.38
PWA,357,1657_41a,857,Sugi_J-7,4.50,,,2xF,Yes,8.0,9.38,17.38
PWA,357,1657_41a,857,Sugi_J-7,2.75,,,2xF,No,8.0,9.38,17.38
PWA,357,1657_41a,857,Albert_NC-21,4.88,,,Wave,Yes,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,1.50,,,Wave,No,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,3.25,,,Wave,No,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,4.88,,,Wave,Yes,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,2.25,,,B ,No,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,3.75,,,B ,No,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,3.50,,,AC,Yes,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,4.00,,,B ,Yes,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,0.50,,,AC,No,9.76,7.5,17.26
PWA,357,1657_41a,857,Albert_NC-21,3.00,,,AC,No,9.76,7.5,17.26
PWA,357,1657_42a,857,Martin_F-193,4.38,,,Wave,Yes,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,0.50,,,Wave,No,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,2.25,,,Wave,No,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,3.25,,,Wave,No,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,3.70,,,Wave,Yes,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,4.75,,,B ,Yes,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,4.50,,,P,No,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,5.38,,,2xF,Yes,8.08,10.13,18.21
PWA,357,1657_42a,857,Martin_F-193,3.50,,,F,No,8.08,10.13,18.21
PWA,357,1657_42a,857,Mauch_G-103,3.62,,,Wave,No,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,3.25,,,Wave,No,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,3.72,,,Wave,No,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,1.25,,,Wave,No,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,3.75,,,Wave,Yes,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,4.00,,,Wave,Yes,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,4.55,,,B ,Yes,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,2.78,,,F,No,7.75,7.6,15.35
PWA,357,1657_42a,857,Mauch_G-103,3.05,,,F,Yes,7.75,7.6,15.35
PWA,357,1657_42a,857,Ishii_J-20,2.12,,,Wave,Yes,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,4.45,,,Wave,Yes,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,2.00,,,F,No,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,4.62,,,F,Yes,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,2.42,,,F,No,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,2.62,,,P,Yes,6.57,7.24,13.81
PWA,357,1657_42a,857,Ishii_J-20,0.50,,,2xF,No,6.57,7.24,13.81
PWA,357,1657_42a,857,Ruenes_F-85,2.12,,,Wave,Yes,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,1.88,,,Wave,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,2.38,,,Wave,Yes,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,1.62,,,Wave,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,0.50,,,B ,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,3.75,,,P,Yes,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,0.50,,,B ,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,0.50,,,2xF,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,0.50,,,B ,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,0.50,,,B ,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,2.50,,,F,No,4.5,6.65,11.15
PWA,357,1657_42a,857,Ruenes_F-85,2.90,,,B ,Yes,4.5,6.65,11.15
PWA,357,1657_43a,857,Chapuis_E-99,4.00,,,Wave,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,7.25,,,Wave,Yes,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,4.12,,,Wave,Yes,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,4.12,,,F,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,0.50,,,B ,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,6.00,,,F,Yes,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,0.50,,,B ,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,0.50,,,B ,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,4.88,,,P,No,11.37,12.78,24.15
PWA,357,1657_43a,857,Chapuis_E-99,6.78,,,2xF,Yes,11.37,12.78,24.15
PWA,357,1657_43a,857,Neubauer_GRE-734,1.25,,,Wave,No,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,1.50,,,Wave,No,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,3.38,,,Wave,Yes,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,2.00,,,Wave,No,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,3.50,,,Wave,Yes,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,7.00,,,2xF,No,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,5.75,,,B ,Yes,6.88,13.2,20.08
PWA,357,1657_43a,857,Neubauer_GRE-734,7.45,,,2xF,Yes,6.88,13.2,20.08
PWA,357,1657_43a,857,Ferraro_I-505,2.12,,,Wave,Yes,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,1.62,,,Wave,Yes,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,0.50,,,Wave,No,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,0.50,,,2xF,No,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,4.75,,,B ,Yes,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,4.50,,,F,Yes,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,0.50,,,2xF,No,3.74,9.25,12.99
PWA,357,1657_43a,857,Ferraro_I-505,4.00,,,F,No,3.74,9.25,12.99
PWA,357,1657_44a,857,Fernandez_E-42,1.00,,,Wave,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,5.38,,,Wave,Yes,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,1.25,,,Wave,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,4.38,,,Wave,Yes,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,2.38,,,Wave,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,4.38,,,Wave,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,5.25,,,F,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,5.62,,,F,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,6.12,,,B ,Yes,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,4.50,,,B ,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,7.07,,,2xF,Yes,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,5.88,,,B ,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Fernandez_E-42,5.88,,,B ,No,9.76,13.19,22.95
PWA,357,1657_44a,857,Browne_BRA-105,4.88,,,Wave,Yes,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,3.88,,,Wave,No,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,3.62,,,Wave,No,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,4.12,,,Wave,Yes,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,2.00,,,Wave,No,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,2.88,,,Wave,No,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,2.75,,,Wave,No,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,7.88,,,2xF,Yes,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,5.82,,,B ,Yes,9.0,13.7,22.7
PWA,357,1657_44a,857,Browne_BRA-105,5.38,,,B ,No,9.0,13.7,22.7
