source,event_id,eventDivisionId,heat_id,athleteId,result_total,winBy,needs,place
PWA,266,356,965_19b,Denel_FRA-41,,,,2
PWA,266,356,965_19b,Mussolini_E-30,,,,1
PWA,266,356,965_20a,Campello_V-111,,,,1
PWA,266,356,965_20a,Bruch_G-1181,,,,2
PWA,266,356,965_20b,Jamaer_G-208,,,,2
PWA,266,356,965_20b,Fernandez_E-42,,,,1
PWA,266,356,965_21a,Lewis_K-516,,,,1
PWA,266,356,965_21a,Browne_BRA-105,,,,2
PWA,266,356,965_21b,Juban_GPE-8,,,,2
PWA,266,356,965_21b,Köster_G-44,,,,1
PWA,266,356,965_22a,Stillrich_G-95,,,,2
PWA,266,356,965_22a,Mussolini_E-30,,,,1
PWA,266,356,965_22b,Campello_V-111,,,,2
PWA,266,356,965_22b,Fernandez_E-42,,,,1
PWA,266,356,965_23a,Lewis_K-516,,,,2
PWA,266,356,965_23a,Köster_G-44,,,,1
PWA,266,356,965_23b,Mussolini_E-30,,,,1
PWA,266,356,965_23b,Fernandez_E-42,,,,2
PWA,266,356,965_24a,Lewis_K-516,,,,2
PWA,266,356,965_24a,Fernandez_E-42,,,,1
PWA,266,356,965_25a,Köster_G-44,,,,1
PWA,266,356,965_25a,Mussolini_E-30,,,,2
PWA,266,358,966_1a,None_None,,,,
PWA,266,358,966_1a,None_None,,,,
PWA,266,358,966_1b,None_None,,,,
PWA,266,358,966_1b,None_None,,,,
PWA,266,358,966_2a,Escherich_G-200,,,,2
PWA,266,358,966_2a,Sommer_D-107,,,,1
PWA,266,358,966_2b,None_None,,,,
PWA,266,358,966_2b,None_None,,,,
PWA,266,358,966_3a,None_None,,,,
PWA,266,358,966_3a,None_None,,,,
PWA,266,358,966_3b,None_None,,,,
PWA,266,358,966_3b,None_None,,,,
PWA,266,358,966_4a,Erdil_TUR-33,,,,1
PWA,266,358,966_4a,Nishida_J-700,,,,2
PWA,266,358,966_4b,None_None,,,,
PWA,266,358,966_4b,None_None,,,,
PWA,266,358,966_5a,None_None,,,,
PWA,266,358,966_5a,None_None,,,,
PWA,266,358,966_5b,None_None,,,,
PWA,266,358,966_5b,None_None,,,,
PWA,266,358,966_6a,None_None,,,,
PWA,266,358,966_6a,None_None,,,,
PWA,266,358,966_6b,None_None,,,,
PWA,266,358,966_6b,None_None,,,,
PWA,266,358,966_7a,None_None,,,,
PWA,266,358,966_7a,None_None,,,,
PWA,266,358,966_7b,None_None,,,,
PWA,266,358,966_7b,None_None,,,,
PWA,266,358,966_8a,Hunter_F-181,,,,2
PWA,266,358,966_8a,Andrés_E-2,,,,1
PWA,266,358,966_8b,None_None,,,,
PWA,266,358,966_8b,None_None,,,,
PWA,266,358,966_9a,Zoia_I-17,,,,2
PWA,266,358,966_9a,Bandini_ITA-613,,,,1
PWA,266,358,966_9b,Sommer_D-107,,,,2
PWA,266,358,966_9b,Offringa_ARU-91,,,,1
PWA,266,358,966_10a,Aukes_H-131,,,,1
PWA,266,358,966_10a,Hilder_K-349,,,,2
PWA,266,358,966_10b,Erdil_TUR-33,,,,2
PWA,266,358,966_10b,Ruano Moreno_E-63,,,,1
PWA,266,358,966_11a,Weber_G-118,,,,2
PWA,266,358,966_11a,Sniady_POL-1111,,,,1
PWA,266,358,966_11b,Rieger_AUT-32,,,,2
PWA,266,358,966_11b,Erpenstein_G-423,,,,1
PWA,266,358,966_12a,Stenta_ITA-662,,,,2
PWA,266,358,966_12a,Benvenuti_I-38,,,,1
PWA,266,358,966_12b,Andrés_E-2,,,,2
PWA,266,358,966_12b,Ruano Moreno_E-64,,,,1
PWA,266,358,966_13a,Bandini_ITA-613,,,,2
PWA,266,358,966_13a,Offringa_ARU-91,,,,1
PWA,266,358,966_13b,Aukes_H-131,,,,2
PWA,266,358,966_13b,Ruano Moreno_E-63,,,,1
PWA,266,358,966_14a,Sniady_POL-1111,,,,2
PWA,266,358,966_14a,Erpenstein_G-423,,,,1
PWA,266,358,966_14b,Benvenuti_I-38,,,,2
PWA,266,358,966_14b,Ruano Moreno_E-64,,,,1
PWA,266,358,966_15a,Offringa_ARU-91,,,,1
PWA,266,358,966_15a,Ruano Moreno_E-63,,,,2
PWA,266,358,966_15b,Erpenstein_G-423,,,,2
PWA,266,358,966_15b,Ruano Moreno_E-64,,,,1
PWA,266,358,966_16a,Ruano Moreno_E-63,,,,1
PWA,266,358,966_16a,Erpenstein_G-423,,,,2
PWA,266,358,966_17a,Offringa_ARU-91,,,,1
PWA,266,358,966_17a,Ruano Moreno_E-64,,,,2
PWA,268,386,993_18a,None_None,,,,
PWA,268,386,993_18a,None_None,,,,
PWA,268,386,993_18b,None_None,,,,
PWA,268,386,993_18b,None_None,,,,
PWA,268,386,993_19a,None_None,,,,
PWA,268,386,993_19a,None_None,,,,
PWA,268,386,993_19b,None_None,,,,
PWA,268,386,993_19b,None_None,,,,
PWA,268,386,993_20a,None_None,,,,
PWA,268,386,993_20a,None_None,,,,
PWA,268,386,993_20b,None_None,,,,
PWA,268,386,993_20b,None_None,,,,
PWA,268,386,993_21a,None_None,,,,
PWA,268,386,993_21a,None_None,,,,
PWA,268,386,993_21b,None_None,,,,
PWA,268,386,993_21b,None_None,,,,
PWA,268,386,993_22a,None_None,,,,
PWA,268,386,993_22a,None_None,,,,
PWA,268,386,993_22b,None_None,,,,
PWA,268,386,993_22b,None_None,,,,
PWA,268,386,993_23a,None_None,,,,
PWA,268,386,993_23a,None_None,,,,
PWA,268,386,993_23b,None_None,,,,
PWA,268,386,993_23b,None_None,,,,
PWA,268,386,993_24a,None_None,,,,
PWA,268,386,993_24a,None_None,,,,
PWA,268,386,993_24b,None_None,,,,
PWA,268,386,993_24b,None_None,,,,
PWA,268,386,993_25a,None_None,,,,
PWA,268,386,993_25a,None_None,,,,
PWA,268,386,993_25b,None_None,,,,
PWA,268,386,993_25b,None_None,,,,
PWA,268,386,993_26a,Benvenuti_I-38,,,,1
PWA,268,386,993_26a,Hunter_F-181,,,,2
PWA,268,386,993_26b,None_None,,,,
PWA,268,386,993_26b,None_None,,,,
PWA,268,386,993_27a,Zoia_I-17,,,,2
PWA,268,386,993_27a,Erdil_TUR-33,,,,1
PWA,268,386,993_27b,None_None,,,,
PWA,268,386,993_27b,None_None,,,,
PWA,268,386,993_28a,Stenta_ITA-662,,,,1
PWA,268,386,993_28a,Benvenuti_I-38,,,,2
PWA,268,386,993_28b,Sniady_POL-1111,,,,1
PWA,268,386,993_28b,Bandini_ITA-613,,,,2
PWA,268,386,993_29a,Weber_G-118,,,,2
PWA,268,386,993_29a,Erdil_TUR-33,,,,1
PWA,268,386,993_29b,Wahl_G-303,,,,1
PWA,268,386,993_29b,Aukes_H-131,,,,2
PWA,268,386,993_30a,Stenta_ITA-662,,,,2
PWA,268,386,993_30a,Sniady_POL-1111,,,,1
PWA,268,386,993_30b,Erdil_TUR-33,,,,2
PWA,268,386,993_30b,Wahl_G-303,,,,1
PWA,268,386,993_31a,Sniady_POL-1111,,,,1
PWA,268,386,993_31a,Wahl_G-303,,,,2
PWA,268,386,993_32a,Erpenstein_G-423,,,,1
PWA,268,386,993_32a,Sniady_POL-1111,,,,2
PWA,268,386,993_33a,Ruano Moreno_E-64,,,,1
PWA,268,386,993_33a,Erpenstein_G-423,,,,2
PWA,268,386,993_34a,Offringa_ARU-91,,,,0
PWA,268,386,993_34a,Ruano Moreno_E-64,,,,0
PWA,268,386,993_35a,Ruano Moreno_E-63,,,,0
PWA,268,386,993_35a,None_None,,,,
PWA,268,386,993_36a,None_None,,,,
PWA,268,386,993_36a,None_None,,,,
PWA,268,376,993_1a,None_None,,,,
PWA,268,376,993_1a,None_None,,,,
PWA,268,376,993_1b,None_None,,,,
PWA,268,376,993_1b,None_None,,,,
PWA,268,376,993_2a,None_None,,,,
PWA,268,376,993_2a,None_None,,,,
PWA,268,376,993_2b,None_None,,,,
PWA,268,376,993_2b,None_None,,,,
PWA,268,376,993_3a,None_None,,,,
PWA,268,376,993_3a,None_None,,,,
PWA,268,376,993_3b,None_None,,,,
PWA,268,376,993_3b,None_None,,,,
PWA,268,376,993_4a,None_None,,,,
PWA,268,376,993_4a,None_None,,,,
PWA,268,376,993_4b,None_None,,,,
PWA,268,376,993_4b,None_None,,,,
PWA,268,376,993_5a,None_None,,,,
PWA,268,376,993_5a,None_None,,,,
PWA,268,376,993_5b,None_None,,,,
PWA,268,376,993_5b,None_None,,,,
PWA,268,376,993_6a,None_None,,,,
PWA,268,376,993_6a,None_None,,,,
PWA,268,376,993_6b,None_None,,,,
PWA,268,376,993_6b,None_None,,,,
PWA,268,376,993_7a,None_None,,,,
PWA,268,376,993_7a,None_None,,,,
PWA,268,376,993_7b,None_None,,,,
PWA,268,376,993_7b,None_None,,,,
PWA,268,376,993_8a,None_None,,,,
PWA,268,376,993_8a,None_None,,,,
PWA,268,376,993_8b,None_None,,,,
PWA,268,376,993_8b,None_None,,,,
PWA,268,376,993_9a,Benvenuti_I-38,,,,2
PWA,268,376,993_9a,Wahl_G-303,,,,1
PWA,268,376,993_9b,Hunter_F-181,,,,2
PWA,268,376,993_9b,Offringa_ARU-91,,,,1
PWA,268,376,993_10a,Weber_G-118,,,,1
PWA,268,376,993_10a,Bandini_ITA-613,,,,2
PWA,268,376,993_10b,None_None,,,,
PWA,268,376,993_10b,None_None,,,,
PWA,268,376,993_11a,Zoia_I-17,,,,2
PWA,268,376,993_11a,Erpenstein_G-423,,,,1
PWA,268,376,993_11b,Erdil_TUR-33,,,,2
PWA,268,376,993_11b,Sniady_POL-1111,,,,1
PWA,268,376,993_12a,Aukes_H-131,,,,2
PWA,268,376,993_12a,Stenta_ITA-662,,,,1
PWA,268,376,993_12b,None_None,,,,
PWA,268,376,993_12b,None_None,,,,
PWA,268,376,993_13a,Wahl_G-303,,,,2
PWA,268,376,993_13a,Offringa_ARU-91,,,,1
PWA,268,376,993_13b,Weber_G-118,,,,2
PWA,268,376,993_13b,Ruano Moreno_E-64,,,,1
PWA,268,376,993_14a,Erpenstein_G-423,,,,1
PWA,268,376,993_14a,Sniady_POL-1111,,,,2
PWA,268,376,993_14b,Stenta_ITA-662,,,,2
PWA,268,376,993_14b,Ruano Moreno_E-63,,,,1
PWA,268,376,993_15a,Offringa_ARU-91,,,,1
PWA,268,376,993_15a,Ruano Moreno_E-64,,,,2
PWA,268,376,993_15b,Erpenstein_G-423,,,,2
PWA,268,376,993_15b,Ruano Moreno_E-63,,,,1
PWA,268,376,993_16a,Ruano Moreno_E-64,,,,1
PWA,268,376,993_16a,Erpenstein_G-423,,,,2
PWA,268,376,993_17a,Offringa_ARU-91,,,,2
PWA,268,376,993_17a,Ruano Moreno_E-63,,,,1
PWA,268,385,992_18a,Beholz_G-888,,,,2
PWA,268,385,992_18a,Jamaer_G-208,,,,1
PWA,268,385,992_18b,Jung_G-21,,,,2
PWA,268,385,992_18b,Juban_GPE-8,,,,1
PWA,268,385,992_19a,Estredo_V-10,,,,2
PWA,268,385,992_19a,Stillrich_G-95,,,,1
PWA,268,385,992_19b,Angulo_CV-1,,,,1
PWA,268,385,992_19b,Ezzy_USA-1,,,,2
PWA,268,385,992_20a,Herrmann_GER-3131,,,,2
PWA,268,385,992_20a,Martin_F-193,,,,1
PWA,268,385,992_20b,Ramírez Bolaños_E-244,,,,2
PWA,268,385,992_20b,Sanchez_E-33,,,,1
PWA,268,385,992_21a,Rydberg_S-313,,,,2
PWA,268,385,992_21a,Denel_FRA-41,,,,1
PWA,268,385,992_21b,Salmonn_G-901,,,,2
PWA,268,385,992_21b,Paré_E-334,,,,1
PWA,268,385,992_22a,Swift_K-89,,,,2
PWA,268,385,992_22a,Jamaer_G-208,,,,1
PWA,268,385,992_22b,Danielsen_D-38,,,,2
PWA,268,385,992_22b,Juban_GPE-8,,,,1
PWA,268,385,992_23a,Bruch_G-1181,,,,2
PWA,268,385,992_23a,Stillrich_G-95,,,,1
PWA,268,385,992_23b,Van der Eyken_B-35,,,,2
PWA,268,385,992_23b,Angulo_CV-1,,,,1
PWA,268,385,992_24a,Campello_V-111,,,,1
PWA,268,385,992_24a,Martin_F-193,,,,2
PWA,268,385,992_24b,Pons_E-203,,,,2
PWA,268,385,992_24b,Sanchez_E-33,,,,1
PWA,268,385,992_25a,Voget_G-4,,,,1
PWA,268,385,992_25a,Denel_FRA-41,,,,2
PWA,268,385,992_25b,Mauch_G-103,,,,2
PWA,268,385,992_25b,Paré_E-334,,,,1
PWA,268,385,992_26a,Jamaer_G-208,,,,1
PWA,268,385,992_26a,Juban_GPE-8,,,,2
PWA,268,385,992_26b,Stillrich_G-95,,,,1
PWA,268,385,992_26b,Angulo_CV-1,,,,2
PWA,268,385,992_27a,Campello_V-111,,,,1
PWA,268,385,992_27a,Sanchez_E-33,,,,2
PWA,268,385,992_27b,Voget_G-4,,,,2
PWA,268,385,992_27b,Paré_E-334,,,,1
PWA,268,385,992_28a,Sanllehy_CAT-555,,,,1
PWA,268,385,992_28a,Jamaer_G-208,,,,2
PWA,268,385,992_28b,Stone_KA-120,,,,1
PWA,268,385,992_28b,Stillrich_G-95,,,,2
PWA,268,385,992_29a,Lewis_K-516,,,,1
PWA,268,385,992_29a,Campello_V-111,,,,2
PWA,268,385,992_29b,Traversa_F-3,,,,1
PWA,268,385,992_29b,Paré_E-334,,,,2
PWA,268,385,992_30a,Sanllehy_CAT-555,,,,2
PWA,268,385,992_30a,Stone_KA-120,,,,1
PWA,268,385,992_30b,Lewis_K-516,,,,1
PWA,268,385,992_30b,Traversa_F-3,,,,2
PWA,268,385,992_31a,Stone_KA-120,,,,2
PWA,268,385,992_31a,Lewis_K-516,,,,1
PWA,268,385,992_32a,Mussolini_E-30,,,,1
PWA,268,385,992_32a,Lewis_K-516,,,,2
PWA,268,385,992_33a,Köster_G-44,,,,1
PWA,268,385,992_33a,Mussolini_E-30,,,,2
PWA,268,385,992_34a,Browne_BRA-105,,,,1
PWA,268,385,992_34a,Köster_G-44,,,,2
PWA,268,385,992_35a,Fernandez_E-42,,,,1
PWA,268,385,992_35a,Browne_BRA-105,,,,2
PWA,268,385,992_36a,None_None,,,,
PWA,268,385,992_36a,None_None,,,,
PWA,268,375,992_1a,Köster_G-44,,,,1
PWA,268,375,992_1a,Paré_E-334,,,,2
PWA,268,375,992_1b,Swift_K-89,,,,1
PWA,268,375,992_1b,Salmonn_G-901,,,,2
PWA,268,375,992_2a,Danielsen_D-38,,,,1
PWA,268,375,992_2a,Denel_FRA-41,,,,2
PWA,268,375,992_2b,Traversa_F-3,,,,1
PWA,268,375,992_2b,Rydberg_S-313,,,,2
PWA,268,375,992_3a,Lewis_K-516,,,,1
PWA,268,375,992_3a,Sanchez_E-33,,,,2
PWA,268,375,992_3b,Bruch_G-1181,,,,1
PWA,268,375,992_3b,Ramírez Bolaños_E-244,,,,2
PWA,268,375,992_4a,Martin_F-193,,,,2
PWA,268,375,992_4a,Van der Eyken_B-35,,,,1
PWA,268,375,992_4b,Fernandez_E-42,,,,1
PWA,268,375,992_4b,Herrmann_GER-3131,,,,2
PWA,268,375,992_5a,Campello_V-111,,,,1
PWA,268,375,992_5a,Ezzy_USA-1,,,,2
PWA,268,375,992_5b,Stone_KA-120,,,,1
PWA,268,375,992_5b,Angulo_CV-1,,,,2
PWA,268,375,992_6a,Stillrich_G-95,,,,2
PWA,268,375,992_6a,Pons_E-203,,,,1
PWA,268,375,992_6b,Browne_BRA-105,,,,1
PWA,268,375,992_6b,Estredo_V-10,,,,2
PWA,268,375,992_7a,Juban_GPE-8,,,,2
PWA,268,375,992_7a,Sanllehy_CAT-555,,,,1
PWA,268,375,992_7b,Voget_G-4,,,,1
PWA,268,375,992_7b,Jung_G-21,,,,2
PWA,268,375,992_8a,Jamaer_G-208,,,,2
PWA,268,375,992_8a,Mauch_G-103,,,,1
PWA,268,375,992_8b,Mussolini_E-30,,,,1
PWA,268,375,992_8b,Beholz_G-888,,,,2
PWA,268,375,992_9a,Köster_G-44,,,,1
PWA,268,375,992_9a,Swift_K-89,,,,2
PWA,268,375,992_9b,Danielsen_D-38,,,,2
PWA,268,375,992_9b,Traversa_F-3,,,,1
PWA,268,375,992_10a,Lewis_K-516,,,,1
PWA,268,375,992_10a,Bruch_G-1181,,,,2
PWA,268,375,992_10b,Van der Eyken_B-35,,,,2
PWA,268,375,992_10b,Fernandez_E-42,,,,1
PWA,268,375,992_11a,Campello_V-111,,,,2
PWA,268,375,992_11a,Stone_KA-120,,,,1
PWA,268,375,992_11b,Pons_E-203,,,,2
PWA,268,375,992_11b,Browne_BRA-105,,,,1
PWA,268,375,992_12a,Sanllehy_CAT-555,,,,1
PWA,268,375,992_12a,Voget_G-4,,,,2
PWA,268,375,992_12b,Mauch_G-103,,,,2
PWA,268,375,992_12b,Mussolini_E-30,,,,1
PWA,268,375,992_13a,Köster_G-44,,,,1
PWA,268,375,992_13a,Traversa_F-3,,,,2
PWA,268,375,992_13b,Lewis_K-516,,,,2
PWA,268,375,992_13b,Fernandez_E-42,,,,1
PWA,268,375,992_14a,Stone_KA-120,,,,2
PWA,268,375,992_14a,Browne_BRA-105,,,,1
PWA,268,375,992_14b,Sanllehy_CAT-555,,,,2
PWA,268,375,992_14b,Mussolini_E-30,,,,1
PWA,268,375,992_15a,Köster_G-44,,,,2
PWA,268,375,992_15a,Fernandez_E-42,,,,1
PWA,268,375,992_15b,Browne_BRA-105,,,,1
PWA,268,375,992_15b,Mussolini_E-30,,,,2
PWA,268,375,992_16a,Köster_G-44,,,,1
PWA,268,375,992_16a,Mussolini_E-30,,,,2
PWA,268,375,992_17a,Fernandez_E-42,,,,1
PWA,268,375,992_17a,Browne_BRA-105,,,,2
PWA,252,287,840_18a,Sanllehy_CAT-1111,,,,2
PWA,252,287,840_18a,Pons Casasnovas_E-203,,,,1
PWA,252,287,840_18b,Proffitt_K-800,,,,1
PWA,252,287,840_18b,Juban_GPE-8,,,,2
PWA,252,287,840_19a,Salmonn_G-901,,,,1
PWA,252,287,840_19a,Jung_G-21,,,,2
PWA,252,287,840_19b,Lesauvage_F-780,,,,1
PWA,252,287,840_19b,Ezzy_USA-1,,,,2
PWA,252,287,840_20a,van Damm_E-510,,,,2
PWA,252,287,840_20a,Martin_F-193,,,,1
PWA,252,287,840_20b,Van der Eyken_B-35,,,,1
PWA,252,287,840_20b,Noireaux_HI-101,,,,2
PWA,252,287,840_21a,Taboulet_F-100,,,,2
PWA,252,287,840_21a,Stillrich_G-95,,,,1
PWA,252,287,840_21b,Pare_E-334,,,,2
PWA,252,287,840_21b,Skye_K-57,,,,1
PWA,252,287,840_22a,Voget_G-4,,,,2
PWA,252,287,840_22a,Pons Casasnovas_E-203,,,,1
PWA,252,287,840_22b,Lewis_K-516,,,,1
PWA,252,287,840_22b,Proffitt_K-800,,,,2
PWA,252,287,840_23a,Bruch_G-1181,,,,1
PWA,252,287,840_23a,Salmonn_G-901,,,,2
PWA,252,287,840_23b,Jamaer_G-208,,,,1
PWA,252,287,840_23b,Lesauvage_F-780,,,,2
PWA,252,287,840_24a,Denel_FRA-41,,,,1
PWA,252,287,840_24a,Martin_F-193,,,,2
PWA,252,287,840_24b,Mauch_G-103,,,,2
PWA,252,287,840_24b,Van der Eyken_B-35,,,,1
PWA,252,287,840_25a,Sanchez_E-33,,,,1
PWA,252,287,840_25a,Stillrich_G-95,,,,2
PWA,252,287,840_25b,Sanllehy_CAT-555,,,,1
PWA,252,287,840_25b,Skye_K-57,,,,2
PWA,252,287,840_26a,Pons Casasnovas_E-203,,,,2
PWA,252,287,840_26a,Lewis_K-516,,,,1
PWA,252,287,840_26b,Bruch_G-1181,,,,1
PWA,252,287,840_26b,Jamaer_G-208,,,,2
PWA,252,287,840_27a,Denel_FRA-41,,,,2
PWA,252,287,840_27a,Van der Eyken_B-35,,,,1
PWA,252,287,840_27b,Sanchez_E-33,,,,2
PWA,252,287,840_27b,Sanllehy_CAT-555,,,,1
PWA,252,287,840_28a,Swift_K-89,,,,1
PWA,252,287,840_28a,Lewis_K-516,,,,2
PWA,252,287,840_28b,Campello_V-111,,,,2
PWA,252,287,840_28b,Bruch_G-1181,,,,1
PWA,252,287,840_29a,Koster_G-44,,,,1
PWA,252,287,840_29a,Van der Eyken_B-35,,,,2
PWA,252,287,840_29b,Stone_KA-120,,,,1
PWA,252,287,840_29b,Sanllehy_CAT-555,,,,2
PWA,252,287,840_30a,Swift_K-89,,,,1
PWA,252,287,840_30a,Bruch_G-1181,,,,2
PWA,252,287,840_30b,Koster_G-44,,,,1
PWA,252,287,840_30b,Stone_KA-120,,,,2
PWA,252,287,840_31a,Swift_K-89,,,,2
PWA,252,287,840_31a,Koster_G-44,,,,1
PWA,252,287,840_32a,Traversa_F-3,,,,2
PWA,252,287,840_32a,Koster_G-44,,,,1
PWA,252,287,840_33a,Mussolini_E-30,,,,2
PWA,252,287,840_33a,Koster_G-44,,,,1
PWA,252,287,840_34a,Fernandez Lopez_E-42,,,,1
PWA,252,287,840_34a,Koster_G-44,,,,2
PWA,252,287,840_35a,Browne_BRA-105,,,,2
PWA,252,287,840_35a,Fernandez Lopez_E-42,,,,1
PWA,252,287,840_36a,Fernandez Lopez_E-42,,,,1
PWA,252,287,840_36a,Browne_BRA-105,,,,2
PWA,252,286,841_18a,None_None,,,,
PWA,252,286,841_18a,None_None,,,,
PWA,252,286,841_18b,None_None,,,,
PWA,252,286,841_18b,None_None,,,,
PWA,252,286,841_19a,None_None,,,,
PWA,252,286,841_19a,None_None,,,,
PWA,252,286,841_19b,None_None,,,,
PWA,252,286,841_19b,None_None,,,,
PWA,252,286,841_20a,None_None,,,,
PWA,252,286,841_20a,None_None,,,,
PWA,252,286,841_20b,None_None,,,,
PWA,252,286,841_20b,None_None,,,,
PWA,252,286,841_21a,None_None,,,,
PWA,252,286,841_21a,None_None,,,,
PWA,252,286,841_21b,None_None,,,,
PWA,252,286,841_21b,None_None,,,,
PWA,252,286,841_22a,Arutkin_F-111,,,,1
PWA,252,286,841_22a,Rieger_AUT-32,,,,2
PWA,252,286,841_22b,None_None,,,,
PWA,252,286,841_22b,None_None,,,,
PWA,252,286,841_23a,None_None,,,,
PWA,252,286,841_23a,None_None,,,,
PWA,252,286,841_23b,None_None,,,,
PWA,252,286,841_23b,None_None,,,,
PWA,252,286,841_24a,Bandini_ITA-613,,,,1
PWA,252,286,841_24a,Escherich_G-200,,,,2
PWA,252,286,841_24b,None_None,,,,
PWA,252,286,841_24b,None_None,,,,
PWA,252,286,841_25a,None_None,,,,
PWA,252,286,841_25a,None_None,,,,
PWA,252,286,841_25b,None_None,,,,
PWA,252,286,841_25b,None_None,,,,
PWA,252,286,841_26a,Arutkin_F-111,,,,1
PWA,252,286,841_26a,Aukes_H-131,,,,2
PWA,252,286,841_26b,Weber_G-118,,,,2
PWA,252,286,841_26b,Hilder_K-349,,,,1
PWA,252,286,841_27a,Bandini_ITA-613,,,,1
PWA,252,286,841_27a,Zoia_I-17,,,,2
PWA,252,286,841_27b,Benvenuti_I-38,,,,1
PWA,252,286,841_27b,Andres_ESP-2,,,,2
PWA,252,286,841_28a,Stenta_ITA-662,,,,2
PWA,252,286,841_28a,Arutkin_F-111,,,,1
PWA,252,286,841_28b,Beenen_H-87,,,,1
PWA,252,286,841_28b,Hilder_K-349,,,,2
PWA,252,286,841_29a,Sniady_POL-1111,,,,2
PWA,252,286,841_29a,Bandini_ITA-613,,,,1
PWA,252,286,841_29b,Erpenstein_G-423,,,,1
PWA,252,286,841_29b,Benvenuti_I-38,,,,2
PWA,252,286,841_30a,Arutkin_F-111,,,,2
PWA,252,286,841_30a,Beenen_H-87,,,,1
PWA,252,286,841_30b,Bandini_ITA-613,,,,2
PWA,252,286,841_30b,Erpenstein_G-423,,,,1
PWA,252,286,841_31a,Beenen_H-87,,,,1
PWA,252,286,841_31a,Erpenstein_G-423,,,,2
PWA,252,286,841_32a,Offringa_ARU-91,,,,1
PWA,252,286,841_32a,Beenen_H-87,,,,2
PWA,252,286,841_33a,Ruano Moreno_E-64,,,,1
PWA,252,286,841_33a,Offringa_ARU-91,,,,2
PWA,252,286,841_34a,Wahl_G-303,,,,2
PWA,252,286,841_34a,Ruano Moreno_E-64,,,,1
PWA,252,286,841_35a,Ruano Moreno_E-63,,,,2
PWA,252,286,841_35a,Ruano Moreno_E-64,,,,1
PWA,252,286,841_36a,Ruano Moreno_E-64,,,,2
PWA,252,286,841_36a,Ruano Moreno_E-63,,,,1
PWA,252,285,840_1a,Voget_G-4,,,,1
PWA,252,285,840_1a,Skye_K-57,,,,2
PWA,252,285,840_1b,Traversa_F-3,,,,1
PWA,252,285,840_1b,Pare_E-334,,,,2
PWA,252,285,840_2a,Lewis_K-516,,,,1
PWA,252,285,840_2a,Stillrich_G-95,,,,2
PWA,252,285,840_2b,Stone_KA-120,,,,1
PWA,252,285,840_2b,Taboulet_F-100,,,,2
PWA,252,285,840_3a,Bruch_G-1181,,,,1
PWA,252,285,840_3a,Noireaux_HI-101,,,,2
PWA,252,285,840_3b,Browne_BRA-105,,,,1
PWA,252,285,840_3b,Van der Eyken_B-35,,,,2
PWA,252,285,840_4a,Jamaer_G-208,,,,1
PWA,252,285,840_4a,Martin_F-193,,,,2
PWA,252,285,840_4b,Koster_G-44,,,,1
PWA,252,285,840_4b,van Damm_E-510,,,,2
PWA,252,285,840_5a,Denel_FRA-41,,,,1
PWA,252,285,840_5a,Ezzy_USA-1,,,,2
PWA,252,285,840_5b,Mussolini_E-30,,,,1
PWA,252,285,840_5b,Lesauvage_F-780,,,,2
PWA,252,285,840_6a,Jung_G-21,,,,2
PWA,252,285,840_6a,Mauch_G-103,,,,1
PWA,252,285,840_6b,Campello_V-111,,,,1
PWA,252,285,840_6b,Salmonn_G-901,,,,2
PWA,252,285,840_7a,Juban_GPE-8,,,,2
PWA,252,285,840_7a,Sanchez_E-33,,,,1
PWA,252,285,840_7b,Swift_K-89,,,,1
PWA,252,285,840_7b,Proffitt_K-800,,,,2
PWA,252,285,840_8a,Pons Casasnovas_E-203,,,,2
PWA,252,285,840_8a,Sanllehy_CAT-555,,,,1
PWA,252,285,840_8b,Fernandez Lopez_E-42,,,,1
PWA,252,285,840_8b,Sanllehy_CAT-1111,,,,2
PWA,252,285,840_9a,Voget_G-4,,,,2
PWA,252,285,840_9a,Traversa_F-3,,,,1
PWA,252,285,840_9b,Lewis_K-516,,,,2
PWA,252,285,840_9b,Stone_KA-120,,,,1
PWA,252,285,840_10a,Bruch_G-1181,,,,2
PWA,252,285,840_10a,Browne_BRA-105,,,,1
PWA,252,285,840_10b,Jamaer_G-208,,,,2
PWA,252,285,840_10b,Koster_G-44,,,,1
PWA,252,285,840_11a,Denel_FRA-41,,,,2
PWA,252,285,840_11a,Mussolini_E-30,,,,1
PWA,252,285,840_11b,Mauch_G-103,,,,2
PWA,252,285,840_11b,Campello_V-111,,,,1
PWA,252,285,840_12a,Sanchez_E-33,,,,2
PWA,252,285,840_12a,Swift_K-89,,,,1
PWA,252,285,840_12b,Sanllehy_CAT-555,,,,2
PWA,252,285,840_12b,Fernandez Lopez_E-42,,,,1
PWA,252,285,840_13a,Traversa_F-3,,,,1
PWA,252,285,840_13a,Stone_KA-120,,,,2
PWA,252,285,840_13b,Browne_BRA-105,,,,1
PWA,252,285,840_13b,Koster_G-44,,,,2
PWA,252,285,840_14a,Mussolini_E-30,,,,1
PWA,252,285,840_14a,Campello_V-111,,,,2
PWA,252,285,840_14b,Swift_K-89,,,,2
PWA,252,285,840_14b,Fernandez Lopez_E-42,,,,1
PWA,252,285,840_15a,Traversa_F-3,,,,2
PWA,252,285,840_15a,Browne_BRA-105,,,,1
PWA,252,285,840_15b,Mussolini_E-30,,,,2
PWA,252,285,840_15b,Fernandez Lopez_E-42,,,,1
