source,event_id,heat_id,eventDivisionId,athleteId,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athleteid
PWA,264,934_26b,339,I-17,1.12,,,Wave,No,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,I-17,4.38,,,F,Yes,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,I-17,2.0,,,T,No,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,I-17,3.38,,,T,Yes,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,I-17,3.62,,,F,No,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,I-17,1.88,,,T,No,2.38,7.76,10.14,934_26b_I-17
PWA,264,934_26b,339,E-2,2.5,,,Wave,No,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_26b,339,E-2,2.12,,,Wave,No,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_26b,339,E-2,3.62,,,Wave,No,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_26b,339,E-2,5.0,,,Wave,Yes,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_26b,339,E-2,1.5,,,T,Yes,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_26b,339,E-2,0.62,,,B ,Yes,5.0,2.12,7.12,934_26b_E-2
PWA,264,934_27a,339,I-38,0.88,,,Wave,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,1.12,,,Wave,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,1.12,,,Wave,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,1.2,,,Wave,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,6.0,,,Wave,Yes,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,5.0,,,F,Yes,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,2.75,,,F,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,I-38,4.12,,,F,No,6.0,5.0,11.0,934_27a_I-38
PWA,264,934_27a,339,G-200,0.62,,,Wave,No,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,1.02,,,Wave,No,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,1.88,,,Wave,Yes,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,1.88,,,B ,Yes,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,2.5,,,F,Yes,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,1.5,,,B ,No,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27a,339,G-200,1.12,,,B ,No,1.88,4.38,6.26,934_27a_G-200
PWA,264,934_27b,339,E-4,6.0,,,Wave,Yes,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,4.0,,,Wave,No,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,5.0,,,F,Yes,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,4.25,,,T,Yes,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,3.38,,,T,No,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,1.12,,,T,No,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,1.25,,,B ,No,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,E-4,3.75,,,T,No,6.0,9.25,15.25,934_27b_E-4
PWA,264,934_27b,339,H-131,2.62,,,Wave,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,5.25,,,Wave,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,2.5,,,Wave,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,5.38,,,Wave,Yes,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,5.12,,,F,Yes,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,1.88,,,OTHER,Yes,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,1.0,,,P,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,5.12,,,F,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,1.25,,,B ,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,1.0,,,B ,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_27b,339,H-131,1.0,,,P,No,5.38,7.0,12.38,934_27b_H-131
PWA,264,934_28a,339,K-349,0.62,,,Wave,No,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,2.5,,,Wave,Yes,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,1.12,,,Wave,No,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,1.62,,,F,No,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,4.25,,,F,Yes,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,1.88,,,T,No,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,K-349,4.25,,,T,Yes,2.5,8.5,11.0,934_28a_K-349
PWA,264,934_28a,339,ITA-613,1.0,,,Wave,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,1.0,,,Wave,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,1.5,,,Wave,Yes,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,4.88,,,F,Yes,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,2.25,,,T,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,1.0,,,B ,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,3.0,,,T,Yes,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,4.62,,,F,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28a,339,ITA-613,4.88,,,F,No,1.5,7.88,9.38,934_28a_ITA-613
PWA,264,934_28b,339,POL-1111,4.25,,,Wave,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,5.12,,,Wave,Yes,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,3.38,,,Wave,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,3.62,,,Wave,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,3.12,,,Wave,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,5.12,,,F,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,2.88,,,T,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,4.88,,,F,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,5.62,,,F,No,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,6.0,,,F,Yes,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,POL-1111,3.0,,,T,Yes,5.12,9.0,14.12,934_28b_POL-1111
PWA,264,934_28b,339,I-17,1.25,,,Wave,No,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_28b,339,I-17,1.5,,,Wave,No,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_28b,339,I-17,2.38,,,Wave,Yes,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_28b,339,I-17,4.12,,,F,Yes,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_28b,339,I-17,1.12,,,T,Yes,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_28b,339,I-17,0.5,,,B ,No,2.38,5.24,7.62,934_28b_I-17
PWA,264,934_29a,339,I-38,0.62,,,Wave,No,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,I-38,5.0,,,Wave,Yes,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,I-38,1.38,,,Wave,No,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,I-38,3.88,,,F,No,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,I-38,3.5,,,F,No,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,I-38,4.62,,,F,Yes,5.0,4.62,9.62,934_29a_I-38
PWA,264,934_29a,339,ITA-662,1.5,,,Wave,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.38,,,Wave,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.12,,,Wave,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.0,,,Wave,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.62,,,Wave,Yes,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.0,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,2.0,,,T,Yes,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,2.0,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,5.38,,,F,Yes,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,1.12,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,4.5,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,2.0,,,T,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,2.25,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29a,339,ITA-662,4.12,,,F,No,1.62,7.38,9.0,934_29a_ITA-662
PWA,264,934_29b,339,E-4,2.62,,,Wave,No,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,1.75,,,Wave,No,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,1.25,,,Wave,No,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,2.88,,,Wave,No,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,6.12,,,Wave,Yes,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,4.25,,,T,Yes,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,E-4,5.38,,,F,Yes,6.12,9.63,15.75,934_29b_E-4
PWA,264,934_29b,339,AUT-32,1.75,,,Wave,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,2.88,,,Wave,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,3.25,,,Wave,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,5.0,,,Wave,Yes,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,2.12,,,Wave,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,0.88,,,T,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,4.38,,,F,Yes,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,2.12,,,T,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,2.38,,,OTHER,Yes,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_29b,339,AUT-32,0.88,,,B ,No,5.0,6.76,11.76,934_29b_AUT-32
PWA,264,934_30a,339,POL-1111,2.5,,,Wave,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,1.12,,,Wave,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,6.62,,,Wave,Yes,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,5.62,,,Wave,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,1.5,,,Wave,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,3.0,,,Wave,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,5.38,,,F,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,2.88,,,T,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,6.0,,,F,Yes,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,2.88,,,B ,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,5.62,,,TF,Yes,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,POL-1111,1.12,,,B ,No,6.62,11.62,18.24,934_30a_POL-1111
PWA,264,934_30a,339,K-349,4.0,,,Wave,Yes,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,3.12,,,Wave,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,2.38,,,Wave,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,1.88,,,Wave,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,3.62,,,Wave,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,4.88,,,F,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,3.62,,,T,Yes,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,1.0,,,F,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,1.0,,,F,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,5.0,,,F,No,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30a,339,K-349,5.38,,,F,Yes,4.0,9.0,13.0,934_30a_K-349
PWA,264,934_30b,339,E-4,7.75,,,Wave,Yes,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,3.12,,,Wave,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,4.88,,,Wave,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,5.62,,,Wave,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,2.75,,,Wave,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,4.25,,,T,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,5.88,,,F,Yes,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,4.25,,,T,No,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,E-4,7.12,,,B ,Yes,7.75,13.0,20.75,934_30b_E-4
PWA,264,934_30b,339,I-38,4.5,,,Wave,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,3.25,,,Wave,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,1.0,,,Wave,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,5.0,,,Wave,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,5.88,,,Wave,Yes,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,4.5,,,F,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,1.0,,,T,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,3.0,,,T,Yes,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,4.62,,,F,Yes,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,1.0,,,T,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_30b,339,I-38,1.88,,,T,No,5.88,7.62,13.5,934_30b_I-38
PWA,264,934_31a,339,POL-1111,6.12,,,Wave,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,7.0,,,Wave,Yes,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,6.0,,,Wave,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,6.88,,,Wave,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,3.5,,,Wave,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,5.38,,,F,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,3.5,,,T,No,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,7.88,,,B ,Yes,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,POL-1111,6.38,,,F,Yes,7.0,14.26,21.26,934_31a_POL-1111
PWA,264,934_31a,339,E-4,7.0,,,Wave,Yes,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,3.12,,,Wave,No,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,6.0,,,Wave,No,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,6.5,,,Wave,No,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,5.88,,,F,Yes,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,4.62,,,T,No,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,7.3,,,B ,Yes,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_31a,339,E-4,4.5,,,T,No,7.0,13.18,20.18,934_31a_E-4
PWA,264,934_32a,339,POL-1111,4.62,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,1.5,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,6.25,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,7.88,,,Wave,Yes,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,5.0,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,2.25,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,5.0,,,Wave,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,5.0,,,F,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,6.12,,,B ,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,4.12,,,F,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,5.5,,,F,Yes,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,1.0,,,B ,No,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,POL-1111,6.88,,,B ,Yes,7.88,12.38,20.26,934_32a_POL-1111
PWA,264,934_32a,339,ARU-91,6.12,,,Wave,Yes,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,3.0,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,2.5,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,5.0,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,1.0,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,4.88,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,3.75,,,Wave,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,6.5,,,F,Yes,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,1.0,,,P,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,1.75,,,PT,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,3.38,,,T,No,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,934_32a,339,ARU-91,5.62,,,TF,Yes,6.12,12.12,18.24,934_32a_ARU-91
PWA,264,933_26a,340,CAT-1111,5.75,,,Wave,Yes,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,2.0,,,Wave,No,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,2.5,,,Wave,No,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,2.12,,,Wave,No,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,4.75,,,F,Yes,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,6.0,,,PT,Yes,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,CAT-1111,1.25,,,B ,No,5.75,10.75,16.5,933_26a_CAT-1111
PWA,264,933_26a,340,E-959,5.5,,,Wave,Yes,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,5.12,,,Wave,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,2.88,,,Wave,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,2.0,,,Wave,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,3.75,,,Wave,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,4.88,,,TF,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,5.12,,,B ,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,5.0,,,B ,No,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,5.88,,,B ,Yes,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26a,340,E-959,5.12,,,F,Yes,5.5,11.0,16.5,933_26a_E-959
PWA,264,933_26b,340,E-203,6.88,,,Wave,Yes,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,4.0,,,Wave,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,1.25,,,Wave,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,1.62,,,Wave,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,3.62,,,Wave,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,6.38,,,TF,Yes,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,4.38,,,B ,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,6.0,,,B ,Yes,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,1.0,,,2xF,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,E-203,1.0,,,B ,No,6.88,12.38,19.26,933_26b_E-203
PWA,264,933_26b,340,F-400,2.12,,,Wave,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,2.88,,,Wave,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,3.25,,,Wave,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,2.5,,,Wave,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,4.5,,,Wave,Yes,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,5.62,,,F,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,6.12,,,B ,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,6.38,,,PT,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,5.28,,,F,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,6.5,,,B ,Yes,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,6.25,,,B ,No,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_26b,340,F-400,6.75,,,PT,Yes,4.5,13.25,17.75,933_26b_F-400
PWA,264,933_27a,340,F-585,1.5,,,Wave,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,2.75,,,Wave,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,5.12,,,Wave,Yes,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,2.5,,,Wave,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,4.12,,,F,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,4.38,,,F,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,1.0,,,B ,No,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,6.0,,,B ,Yes,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,F-585,5.5,,,2xF,Yes,5.12,11.5,16.62,933_27a_F-585
PWA,264,933_27a,340,NC-21,1.5,,,Wave,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,3.75,,,Wave,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,5.5,,,Wave,Yes,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,1.0,,,Wave,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,5.0,,,P,Yes,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,1.0,,,B ,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,1.0,,,OTHER,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,1.0,,,B ,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,4.12,,,F,Yes,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27a,340,NC-21,1.12,,,B ,No,5.5,9.12,14.62,933_27a_NC-21
PWA,264,933_27b,340,GPE-8,6.0,,,Wave,Yes,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,3.12,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,1.5,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,1.88,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,5.5,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,3.25,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,5.5,,,Wave,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,4.5,,,F,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,6.38,,,B ,Yes,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,1.0,,,B ,No,6.0,12.76,18.76,933_27b_GPE-8
PWA,264,933_27b,340,GPE-8,6.38,,,PT,Yes,6.0,12.76,18.76,933_27b_GPE-8
