,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,division_id,division_name,sex,event_link,source,elimination_name,elimination_id,standard_event_name,year,elimination_type
469,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,2025-04-21,Argentina,2.0,672517,Women,Women,https://liveheats.com/events/375026,live heats,Women,672517,Mar Del Plata,2025,
470,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,2025-04-21,Argentina,2.0,672518,Men,Men,https://liveheats.com/events/375026,live heats,Men,672518,Mar Del Plata,2025,
471,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,2025-04-21,Argentina,2.0,672519,Masters,,https://liveheats.com/events/375026,live heats,Masters,672519,Mar Del Plata,2025,
472,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,2025-04-21,Argentina,2.0,672521,Junior Boys,Men,https://liveheats.com/events/375026,live heats,Junior Boys,672521,Mar Del Plata,2025,
473,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-05-04,Morocco,3.0,585958,Women,Women,https://liveheats.com/events/322490,live heats,Women,585958,Moulay Wave Classic,2025,
474,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-05-04,Morocco,3.0,585959,Men,Men,https://liveheats.com/events/322490,live heats,Men,585959,Moulay Wave Classic,2025,
475,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-05-04,Morocco,3.0,585961,Pro Junior Boys,Men,https://liveheats.com/events/322490,live heats,Pro Junior Boys,585961,Moulay Wave Classic,2025,
476,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-05-04,Morocco,3.0,585963,Junior Boys,Men,https://liveheats.com/events/322490,live heats,Junior Boys,585963,Moulay Wave Classic,2025,
477,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-05-04,Morocco,3.0,672781,U15,,https://liveheats.com/events/322490,live heats,U15,672781,Moulay Wave Classic,2025,
478,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,2024-06-29,2024-07-07,Spain,5.0,960,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,pwa,Mens 2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination double elimination,857,Gran Canaria World Cup,2024,Double
479,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,2024-06-29,2024-07-07,Spain,5.0,960,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,pwa,Mens 2024 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination,855,Gran Canaria World Cup,2024,Single
480,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,2024-06-29,2024-07-07,Spain,5.0,961,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,pwa,Womens 2024 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination double elimination,876,Gran Canaria World Cup,2024,Double
481,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,2024-06-29,2024-07-07,Spain,5.0,961,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,pwa,Womens 2024 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination,856,Gran Canaria World Cup,2024,Single
482,358,2024 Tenerife PWA World Cup ****,Completed events,6,2024-08-05,2024-08-11,Spain,4.0,964,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,pwa,Mens 2024 Tenerife PWA World Cup ***** Mens Wave elimination double elimination,926,Tenerife World Cup,2024,Double
483,358,2024 Tenerife PWA World Cup ****,Completed events,6,2024-08-05,2024-08-11,Spain,4.0,964,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,pwa,Mens 2024 Tenerife PWA World Cup ***** Mens Wave elimination,924,Tenerife World Cup,2024,Single
484,358,2024 Tenerife PWA World Cup ****,Completed events,6,2024-08-05,2024-08-11,Spain,4.0,965,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,pwa,Womens 2024 Tenerife PWA World Cup ***** Women Wave elimination double elimination,927,Tenerife World Cup,2024,Double
485,358,2024 Tenerife PWA World Cup ****,Completed events,6,2024-08-05,2024-08-11,Spain,4.0,965,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,pwa,Womens 2024 Tenerife PWA World Cup ***** Women Wave elimination,925,Tenerife World Cup,2024,Single
486,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,2024-09-27,2024-10-06,Germany,5.0,978,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,pwa,Mens 2024 Citroen PWA Windsurf World Cup Sylt ******* Mens Wave elimination,929,Sylt World Cup,2024,Single
487,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,2024-09-27,2024-10-06,Germany,5.0,978,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,pwa,Mens 2024 Citroen PWA Windsurf World Cup Sylt ******* Mens Wave elimination double elimination,931,Sylt World Cup,2024,Double
488,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,2024-09-27,2024-10-06,Germany,5.0,979,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,pwa,Womens 2024 Citroen PWA Windsurf World Cup Sylt ******* Women Wave elimination,928,Sylt World Cup,2024,Single
489,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,2023-07-01,2023-07-09,Spain,5.0,918,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,pwa,Mens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination double elimination,759,Gran Canaria World Cup,2023,Double
490,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,2023-07-01,2023-07-09,Spain,5.0,918,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,pwa,Mens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Mens Wave elimination,755,Gran Canaria World Cup,2023,Single
491,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,2023-07-01,2023-07-09,Spain,5.0,919,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,pwa,Womens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination double elimination,762,Gran Canaria World Cup,2023,Double
492,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,2023-07-01,2023-07-09,Spain,5.0,919,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,pwa,Womens 2023 Gran Canaria PWA Windsurfing Grand Slam ****** Women Wave elimination,758,Gran Canaria World Cup,2023,Single
493,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,2023-09-22,2023-10-01,Germany,5.0,928,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,pwa,Mens Mens Wave elimination,826,Sylt World Cup,2023,Single
494,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,2023-09-22,2023-10-01,Germany,5.0,929,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,pwa,Womens Women Wave elimination double elimination,835,Sylt World Cup,2023,Double
495,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,2023-09-22,2023-10-01,Germany,5.0,929,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,pwa,Womens Women Wave elimination,825,Sylt World Cup,2023,Single
496,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,2022-07-09,2022-07-17,Spain,,886,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,pwa,Mens 2022 Gran Canaria PWA Windsurfing World Cup ***** Mens Wave elimination double elimination,711,Gran Canaria World Cup,2022,Double
497,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,2022-07-09,2022-07-17,Spain,,886,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,pwa,Mens 2022 Gran Canaria PWA Windsurfing World Cup ***** Mens Wave elimination,708,Gran Canaria World Cup,2022,Single
498,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,2022-07-09,2022-07-17,Spain,,887,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,pwa,Womens 2022 Gran Canaria PWA Windsurfing World Cup ***** Women Wave elimination double elimination,710,Gran Canaria World Cup,2022,Double
499,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,2022-07-09,2022-07-17,Spain,,887,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,pwa,Womens 2022 Gran Canaria PWA Windsurfing World Cup ***** Women Wave elimination,709,Gran Canaria World Cup,2022,Single
500,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,2022-09-24,2022-10-03,Germany,,894,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,pwa,Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Wave elimination double elimination,721,Sylt World Cup,2022,Double
501,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,2022-09-24,2022-10-03,Germany,,894,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,pwa,Mens 2022 Mercedes-Benz World Cup Sylt ******* Mens Wave elimination,712,Sylt World Cup,2022,Single
502,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,2022-09-24,2022-10-03,Germany,,895,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,pwa,Womens 2022 Mercedes-Benz World Cup Sylt ******* Women Wave elimination double elimination,722,Sylt World Cup,2022,Double
503,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,2022-09-24,2022-10-03,Germany,,895,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,pwa,Womens 2022 Mercedes-Benz World Cup Sylt ******* Women Wave elimination,713,Sylt World Cup,2022,Single
504,322,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",Completed events,9,2021-11-12,2021-11-21,France,,871,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=322&cHash=a9699db711a425e197aadb6e7ff69685,pwa,Mens Wave elimination,699,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",2021,Single
505,322,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",Completed events,9,2021-11-12,2021-11-21,France,,872,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=322&cHash=a9699db711a425e197aadb6e7ff69685,pwa,"""Womens Wave elimination""",702,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",2021,Single
506,286,2019 Gran Canaria PWA World Cup,Completed events,8,2019-07-12,2019-07-20,Spain,,778,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,pwa,Mens 2019 Gran Canaria PWA World Cup Mens Wave elimination double elimination,584,Gran Canaria World Cup,2019,Double
507,286,2019 Gran Canaria PWA World Cup,Completed events,8,2019-07-12,2019-07-20,Spain,,778,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,pwa,Mens 2019 Gran Canaria PWA World Cup Mens Wave elimination,579,Gran Canaria World Cup,2019,Single
508,286,2019 Gran Canaria PWA World Cup,Completed events,8,2019-07-12,2019-07-20,Spain,,779,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,pwa,Womens 2019 Gran Canaria PWA World Cup Women Wave elimination double elimination,583,Gran Canaria World Cup,2019,Double
509,286,2019 Gran Canaria PWA World Cup,Completed events,8,2019-07-12,2019-07-20,Spain,,779,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,pwa,Womens 2019 Gran Canaria PWA World Cup Women Wave elimination,582,Gran Canaria World Cup,2019,Single
510,288,2019 Tenerife PWA World Cup,Completed events,6,2019-08-05,2019-08-11,Spain,,780,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=288&cHash=279f6bdb5eba0202a63126f9db5064c8,pwa,Mens 2019 Tenerife PWA World Cup Mens Wave elimination,601,Tenerife World Cup,2019,Single
511,288,2019 Tenerife PWA World Cup,Completed events,6,2019-08-05,2019-08-11,Spain,,781,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=288&cHash=279f6bdb5eba0202a63126f9db5064c8,pwa,Womens 2019 Tenerife PWA World Cup Women Wave elimination,602,Tenerife World Cup,2019,Single
512,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,2019-09-27,2019-10-06,Germany,,788,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,pwa,Mens 2019 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination,628,Sylt World Cup,2019,Double
513,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,2019-09-27,2019-10-06,Germany,,788,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,pwa,Mens 2019 Mercedes-Benz World Cup Sylt Mens Wave elimination,626,Sylt World Cup,2019,Single
514,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,2019-09-27,2019-10-06,Germany,,792,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,pwa,Womens 2019 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination,627,Sylt World Cup,2019,Double
515,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,2019-09-27,2019-10-06,Germany,,792,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,pwa,Womens 2019 Mercedes-Benz World Cup Sylt Women Wave elimination,625,Sylt World Cup,2019,Single
516,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,2019-10-27,2019-11-09,Hawaii,,793,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,pwa,Mens 2019 Maui Aloha Classic Mens Wave elimination double elimination,642,Aloha Classic,2019,Double
517,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,2019-10-27,2019-11-09,Hawaii,,793,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,pwa,Mens 2019 Maui Aloha Classic Mens Wave elimination,641,Aloha Classic,2019,Single
518,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,2019-10-27,2019-11-09,Hawaii,,794,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,pwa,Womens 2019 Maui Aloha Classic Women Wave elimination double elimination,643,Aloha Classic,2019,Double
519,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,2019-10-27,2019-11-09,Hawaii,,794,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,pwa,Womens 2019 Maui Aloha Classic Women Wave elimination,640,Aloha Classic,2019,Single
520,275,Gran Canaria,Completed events,6,2018-07-15,2018-07-21,Spain,,746,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,pwa,Mens 2018 Gran Canaria Mens Wave elimination double elimination,500,Gran Canaria World Cup,2018,Double
521,275,Gran Canaria,Completed events,6,2018-07-15,2018-07-21,Spain,,746,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,pwa,Mens 2018 Gran Canaria Mens Wave elimination,499,Gran Canaria World Cup,2018,Single
522,275,Gran Canaria,Completed events,6,2018-07-15,2018-07-21,Spain,,747,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,pwa,Womens 2018 Gran Canaria Women Wave elimination double elimination,501,Gran Canaria World Cup,2018,Double
523,275,Gran Canaria,Completed events,6,2018-07-15,2018-07-21,Spain,,747,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,pwa,Womens 2018 Gran Canaria Women Wave elimination,498,Gran Canaria World Cup,2018,Single
524,277,Tenerife,Completed events,6,2018-08-05,2018-08-11,Spain,,751,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,pwa,Mens 2018 Tenerife Mens Wave elimination double elimination,513,Tenerife World Cup,2018,Double
525,277,Tenerife,Completed events,6,2018-08-05,2018-08-11,Spain,,751,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,pwa,Mens 2018 Tenerife Mens Wave elimination,512,Tenerife World Cup,2018,Single
526,277,Tenerife,Completed events,6,2018-08-05,2018-08-11,Spain,,752,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,pwa,Womens 2018 Tenerife Women Wave elimination double elimination,514,Tenerife World Cup,2018,Double
527,277,Tenerife,Completed events,6,2018-08-05,2018-08-11,Spain,,752,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,pwa,Womens 2018 Tenerife Women Wave elimination,511,Tenerife World Cup,2018,Single
528,278,Mercedes-Benz World Cup Sylt,Completed events,9,2018-09-28,2018-10-07,Germany,,753,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,pwa,Mens 2018 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination,523,Sylt World Cup,2018,Double
529,278,Mercedes-Benz World Cup Sylt,Completed events,9,2018-09-28,2018-10-07,Germany,,753,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,pwa,Mens 2018 Mercedes-Benz World Cup Sylt Mens Wave elimination,516,Sylt World Cup,2018,Single
530,278,Mercedes-Benz World Cup Sylt,Completed events,9,2018-09-28,2018-10-07,Germany,,754,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,pwa,Womens 2018 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination,524,Sylt World Cup,2018,Double
531,278,Mercedes-Benz World Cup Sylt,Completed events,9,2018-09-28,2018-10-07,Germany,,754,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,pwa,Womens 2018 Mercedes-Benz World Cup Sylt Women Wave elimination,515,Sylt World Cup,2018,Single
532,264,Gran Canaria,Completed events,6,2017-07-09,2017-07-15,Spain,,717,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,pwa,Mens 2017 Gran Canaria Mens Wave elimination double elimination,340,Gran Canaria World Cup,2017,Double
533,264,Gran Canaria,Completed events,6,2017-07-09,2017-07-15,Spain,,717,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,pwa,Mens 2017 Gran Canaria Mens Wave elimination,337,Gran Canaria World Cup,2017,Single
534,264,Gran Canaria,Completed events,6,2017-07-09,2017-07-15,Spain,,718,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,pwa,Womens 2017 Gran Canaria Women Wave elimination double elimination,339,Gran Canaria World Cup,2017,Double
535,264,Gran Canaria,Completed events,6,2017-07-09,2017-07-15,Spain,,718,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,pwa,Womens 2017 Gran Canaria Women Wave elimination,338,Gran Canaria World Cup,2017,Single
536,266,Tenerife,Completed events,6,2017-08-06,2017-08-12,Spain,,722,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,pwa,Mens 2017 Tenerife Mens Wave elimination double elimination,360,Tenerife World Cup,2017,Double
537,266,Tenerife,Completed events,6,2017-08-06,2017-08-12,Spain,,722,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,pwa,Mens 2017 Tenerife Mens Wave elimination,356,Tenerife World Cup,2017,Single
538,266,Tenerife,Completed events,6,2017-08-06,2017-08-12,Spain,,723,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,pwa,Womens 2017 Tenerife Women Wave elimination double elimination,359,Tenerife World Cup,2017,Double
539,266,Tenerife,Completed events,6,2017-08-06,2017-08-12,Spain,,723,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,pwa,Womens 2017 Tenerife Women Wave elimination,358,Tenerife World Cup,2017,Single
540,268,Mercedes-Benz World Cup Sylt,Completed events,9,2017-09-29,2017-10-08,Germany,,726,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,pwa,Mens 2017 Mercedes-Benz World Cup Sylt Mens Wave elimination double elimination,385,Sylt World Cup,2017,Double
541,268,Mercedes-Benz World Cup Sylt,Completed events,9,2017-09-29,2017-10-08,Germany,,726,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,pwa,Mens 2017 Mercedes-Benz World Cup Sylt Mens Wave elimination,375,Sylt World Cup,2017,Single
542,268,Mercedes-Benz World Cup Sylt,Completed events,9,2017-09-29,2017-10-08,Germany,,727,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,pwa,Womens 2017 Mercedes-Benz World Cup Sylt Women Wave elimination double elimination,386,Sylt World Cup,2017,Double
543,268,Mercedes-Benz World Cup Sylt,Completed events,9,2017-09-29,2017-10-08,Germany,,727,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,pwa,Womens 2017 Mercedes-Benz World Cup Sylt Women Wave elimination,376,Sylt World Cup,2017,Single
544,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,2016-07-03,2016-07-09,Spain,,689,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,pwa,Mens Gran Canaria Mens Wave elimination double elimination,265,Gran Canaria World Cup,2016,Double
545,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,2016-07-03,2016-07-09,Spain,,689,Men,Men,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,pwa,Mens Gran Canaria Mens Wave elimination,263,Gran Canaria World Cup,2016,Single
546,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,2016-07-03,2016-07-09,Spain,,690,Women,Women,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,pwa,Womens Gran Canaria Women Wave elimination double elimination,266,Gran Canaria World Cup,2016,Double
