,event_id,event_name,results_status,day_window,start_date,finish_date,location,stars,elimination_id,event_link,division_id,source,year,elimination_name,division_name,sex,standard_event_name
426,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,584942,,584942,live heats,2025.0,Grand Masters,Grand Masters,,Japan World Cup
427,321863,Japan: 4 STAR Omaezaki Japan World Cup,Results Published,7,2025-02-17,,Japan,4.0,625558,,625558,live heats,2025.0,Expression Session,Expression Session,,Japan World Cup
428,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,,Guadeloupe,2.0,672485,,672485,live heats,2025.0,Men,Men,Men,King Of Moule
429,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,,Guadeloupe,2.0,672486,,672486,live heats,2025.0,Women,Women,Women,King Of Moule
430,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,,Guadeloupe,2.0,672487,,672487,live heats,2025.0,Junior Boys,Junior Boys,Men,King Of Moule
431,374994,Guadeloupe: 2 STAR King Of Moule 2025,Results Published,2,2025-01-18,,Guadeloupe,2.0,672488,,672488,live heats,2025.0,Masters,Masters,,King Of Moule
432,277082,Israel: 3 STAR Storm Rider Haifa,Finished,75,2025-01-16,2025-01-04,Israel,3.0,481480,,481480,live heats,2025.0,PRE REGISTER FOR RANKINGS,PRE REGISTER FOR RANKINGS,,Storm Rider Haifa
433,277082,Israel: 3 STAR Storm Rider Haifa,Finished,75,2025-01-16,2025-01-04,Israel,3.0,607606,,607606,live heats,2025.0,open,open,,Storm Rider Haifa
434,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,353247,,353247,live heats,2024.0,Women,Women,Women,Severne Margaret River Wavesailing Classic
435,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,353248,,353248,live heats,2024.0,Men,Men,Men,Severne Margaret River Wavesailing Classic
436,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,353249,,353249,live heats,2024.0,Masters,Masters,,Severne Margaret River Wavesailing Classic
437,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,353250,,353250,live heats,2024.0,Junior Girls,Junior Girls,Women,Severne Margaret River Wavesailing Classic
438,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,353251,,353251,live heats,2024.0,Junior Boys,Junior Boys,Men,Severne Margaret River Wavesailing Classic
439,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,400439,,400439,live heats,2024.0,Pro Junior GIrls,Pro Junior GIrls,Women,Severne Margaret River Wavesailing Classic
440,187554,Australia: 3 STAR Severne Margaret River Wavesailing Classic 2024,Results Published,1,2024-02-02,2024-03-02,Australia,3.0,400440,,400440,live heats,2024.0,Pro Junior Boys,Pro Junior Boys,Men,Severne Margaret River Wavesailing Classic
441,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,,Hawaii,4.0,584956,,584956,live heats,2025.0,Women,Women,Women,Hawaii World Cup
442,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,,Hawaii,4.0,584957,,584957,live heats,2025.0,Men,Men,Men,Hawaii World Cup
443,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,,Hawaii,4.0,584958,,584958,live heats,2025.0,Masters,Masters,,Hawaii World Cup
444,321866,Hawaii: 4 STAR Hawaii World Cup,Results Published,5,2025-04-14,,Hawaii,4.0,584960,,584960,live heats,2025.0,Junior Boys,Junior Boys,Men,Hawaii World Cup
445,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464914,,464914,live heats,2025.0,Junior Girls,Junior Girls,Women,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
446,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464915,,464915,live heats,2025.0,Junior Boys,Junior Boys,Men,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
447,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464916,,464916,live heats,2025.0,U15 Girls,U15 Girls,Women,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
448,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464917,,464917,live heats,2025.0,U15 Boys,U15 Boys,Men,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
449,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464918,,464918,live heats,2025.0,U13,U13,,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
450,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464919,,464919,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
451,266588,Australia: YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp,Results Published,6,2025-01-14,,Australia,,464920,,464920,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,YOUTH 100% Jaffle Shack Oceania Youth Wave Titles and Junior Windsurf Camp
452,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,584951,,584951,live heats,2025.0,Women,Women,Women,Chile World Cup
453,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,584952,,584952,live heats,2025.0,Men,Men,Men,Chile World Cup
454,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,584953,,584953,live heats,2025.0,Masters,Masters,,Chile World Cup
455,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,584954,,584954,live heats,2025.0,Pro Junior GIrls,Pro Junior GIrls,Women,Chile World Cup
456,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,584955,,584955,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Chile World Cup
457,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,629716,,629716,live heats,2025.0,Junior Girls,Junior Girls,Women,Chile World Cup
458,321865,CHILE: 5 STAR Surazo Infernal World Cup,Results Published,14,2025-03-24,2025-07-04,Chile,5.0,629717,,629717,live heats,2025.0,Junior Boys,Junior Boys,Men,Chile World Cup
459,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,,Argentina,2.0,672517,,672517,live heats,2025.0,Women,Women,Women,Mar Del Plata
460,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,,Argentina,2.0,672518,,672518,live heats,2025.0,Men,Men,Men,Mar Del Plata
461,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,,Argentina,2.0,672519,,672519,live heats,2025.0,Masters,Masters,,Mar Del Plata
462,375026,Argentina : 2 Star Mar Del Plata ,Results Published,2,2025-04-19,,Argentina,2.0,672521,,672521,live heats,2025.0,Junior Boys,Junior Boys,Men,Mar Del Plata
463,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-04-05,Morocco,3.0,585958,,585958,live heats,2025.0,Women,Women,Women,Moulay Wave Classic
464,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-04-05,Morocco,3.0,585959,,585959,live heats,2025.0,Men,Men,Men,Moulay Wave Classic
465,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-04-05,Morocco,3.0,585961,,585961,live heats,2025.0,Pro Junior Boys,Pro Junior Boys,Men,Moulay Wave Classic
466,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-04-05,Morocco,3.0,585963,,585963,live heats,2025.0,Junior Boys,Junior Boys,Men,Moulay Wave Classic
467,322490,Morocco: 3 STAR Moulay Wave Classic,Results Published,8,2025-04-26,2025-04-05,Morocco,3.0,672781,,672781,live heats,2025.0,U15,U15,,Moulay Wave Classic
468,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,857,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,960,pwa,,Double,Men,Men,Gran Canaria World Cup
469,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,855,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,960,pwa,,Single,Men,Men,Gran Canaria World Cup
470,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,876,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,961,pwa,,Double,Women,Women,Gran Canaria World Cup
471,357,2024 Gran Canaria GLORIA PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,856,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=357&cHash=c9720a68c542213e603b7dd18e1a98cf,961,pwa,,Single,Women,Women,Gran Canaria World Cup
472,358,2024 Tenerife PWA World Cup ****,Completed events,6,,,Spain,4.0,926,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,964,pwa,,Double,Men,Men,Tenerife World Cup
473,358,2024 Tenerife PWA World Cup ****,Completed events,6,,,Spain,4.0,924,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,964,pwa,,Single,Men,Men,Tenerife World Cup
474,358,2024 Tenerife PWA World Cup ****,Completed events,6,,,Spain,4.0,927,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,965,pwa,,Double,Women,Women,Tenerife World Cup
475,358,2024 Tenerife PWA World Cup ****,Completed events,6,,,Spain,4.0,925,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=358&cHash=810d8779bf78e5fb75817e83f998b70b,965,pwa,,Single,Women,Women,Tenerife World Cup
476,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,,,Germany,5.0,929,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,978,pwa,,Single,Men,Men,Sylt World Cup
477,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,,,Germany,5.0,931,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,978,pwa,,Double,Men,Men,Sylt World Cup
478,363,2024 Citroën PWA Windsurf World Cup Sylt *******,Completed events,9,,,Germany,5.0,928,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=363&cHash=bf5225169ae75b8279dac2e81dc7def1,979,pwa,,Single,Women,Women,Sylt World Cup
479,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,759,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,918,pwa,,Double,Men,Men,Gran Canaria World Cup
480,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,755,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,918,pwa,,Single,Men,Men,Gran Canaria World Cup
481,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,762,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,919,pwa,,Double,Women,Women,Gran Canaria World Cup
482,338,2023 Gran Canaria PWA Windsurfing Grand Slam ******,Completed events,8,,,Spain,5.0,758,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=338&cHash=b9ace970f382423c0fca8363194b4212,919,pwa,,Single,Women,Women,Gran Canaria World Cup
483,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,,,Germany,5.0,826,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,928,pwa,,Single,Men,Men,Sylt World Cup
484,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,,,Germany,5.0,835,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,929,pwa,,Double,Women,Women,Sylt World Cup
485,342,"schauinslandreisen Windsurf World Cup Sylt, presented by got2b *******",Completed events,9,,,Germany,5.0,825,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=342&cHash=a084d014e91db5fb85fbd4d88f159868,929,pwa,,Single,Women,Women,Sylt World Cup
486,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,,,Spain,,711,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,886,pwa,,Double,Men,Men,Gran Canaria World Cup
487,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,,,Spain,,708,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,886,pwa,,Single,Men,Men,Gran Canaria World Cup
488,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,,,Spain,,710,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,887,pwa,,Double,Women,Women,Gran Canaria World Cup
489,328,2022 Gran Canaria PWA Windsurfing World Cup *****,Completed events,8,,,Spain,,709,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=328&cHash=ea92f82f38d9aed790528c5c560bff5f,887,pwa,,Single,Women,Women,Gran Canaria World Cup
490,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,,,Germany,,721,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,894,pwa,,Double,Men,Men,Sylt World Cup
491,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,,,Germany,,712,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,894,pwa,,Single,Men,Men,Sylt World Cup
492,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,,,Germany,,722,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,895,pwa,,Double,Women,Women,Sylt World Cup
493,332,2022 Mercedes-Benz World Cup Sylt *******,Completed events,9,,,Germany,,713,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=332&cHash=3dba48be016aafe08e7080c96be9c9e6,895,pwa,,Single,Women,Women,Sylt World Cup
494,322,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",Completed events,9,,,France,,699,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=322&cHash=a9699db711a425e197aadb6e7ff69685,871,pwa,,Single,Men,Men,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******"
495,322,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******",Completed events,9,,,France,,702,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=322&cHash=a9699db711a425e197aadb6e7ff69685,872,pwa,,Single,Women,Women,"SOMWR 10 x Marignane PWA Grand Slam, Presented by Greentech Festival******"
496,286,2019 Gran Canaria PWA World Cup,Completed events,8,,,Spain,,584,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,778,pwa,,Double,Men,Men,Gran Canaria World Cup
497,286,2019 Gran Canaria PWA World Cup,Completed events,8,,,Spain,,579,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,778,pwa,,Single,Men,Men,Gran Canaria World Cup
498,286,2019 Gran Canaria PWA World Cup,Completed events,8,,,Spain,,583,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,779,pwa,,Double,Women,Women,Gran Canaria World Cup
499,286,2019 Gran Canaria PWA World Cup,Completed events,8,,,Spain,,582,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=286&cHash=86563a7fef38b80cc2236d4be71de045,779,pwa,,Single,Women,Women,Gran Canaria World Cup
500,288,2019 Tenerife PWA World Cup,Completed events,6,,,Spain,,601,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=288&cHash=279f6bdb5eba0202a63126f9db5064c8,780,pwa,,Single,Men,Men,Tenerife World Cup
501,288,2019 Tenerife PWA World Cup,Completed events,6,,,Spain,,602,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=288&cHash=279f6bdb5eba0202a63126f9db5064c8,781,pwa,,Single,Women,Women,Tenerife World Cup
502,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,628,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,788,pwa,,Double,Men,Men,Sylt World Cup
503,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,626,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,788,pwa,,Single,Men,Men,Sylt World Cup
504,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,627,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,792,pwa,,Double,Women,Women,Sylt World Cup
505,291,2019 Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,625,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=291&cHash=1fb8687881e6356a95cd1858c9350fc4,792,pwa,,Single,Women,Women,Sylt World Cup
506,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,,,Hawaii,,642,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,793,pwa,,Double,Men,Men,Aloha Classic
507,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,,,Hawaii,,641,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,793,pwa,,Single,Men,Men,Aloha Classic
508,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,,,Hawaii,,643,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,794,pwa,,Double,Women,Women,Aloha Classic
509,292,2019 Mercedes-Benz Aloha Classic,Completed events,13,,,Hawaii,,640,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=292&cHash=cc058d18cbcc3264d63d7f813c1a2a19,794,pwa,,Single,Women,Women,Aloha Classic
510,275,Gran Canaria,Completed events,6,,,Spain,,500,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,746,pwa,,Double,Men,Men,Gran Canaria World Cup
511,275,Gran Canaria,Completed events,6,,,Spain,,499,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,746,pwa,,Single,Men,Men,Gran Canaria World Cup
512,275,Gran Canaria,Completed events,6,,,Spain,,501,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,747,pwa,,Double,Women,Women,Gran Canaria World Cup
513,275,Gran Canaria,Completed events,6,,,Spain,,498,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=275&cHash=a011a7cd90622e225e04834af776a897,747,pwa,,Single,Women,Women,Gran Canaria World Cup
514,277,Tenerife,Completed events,6,,,Spain,,513,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,751,pwa,,Double,Men,Men,Tenerife World Cup
515,277,Tenerife,Completed events,6,,,Spain,,512,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,751,pwa,,Single,Men,Men,Tenerife World Cup
516,277,Tenerife,Completed events,6,,,Spain,,514,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,752,pwa,,Double,Women,Women,Tenerife World Cup
517,277,Tenerife,Completed events,6,,,Spain,,511,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=277&cHash=d78002b0587a46dad91ac0b7d4a59ae8,752,pwa,,Single,Women,Women,Tenerife World Cup
518,278,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,523,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,753,pwa,,Double,Men,Men,Sylt World Cup
519,278,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,516,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,753,pwa,,Single,Men,Men,Sylt World Cup
520,278,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,524,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,754,pwa,,Double,Women,Women,Sylt World Cup
521,278,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,515,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=278&cHash=3d18b0f380e7f3f57b7b10393a7b7f63,754,pwa,,Single,Women,Women,Sylt World Cup
522,264,Gran Canaria,Completed events,6,,,Spain,,340,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,717,pwa,,Double,Men,Men,Gran Canaria World Cup
523,264,Gran Canaria,Completed events,6,,,Spain,,337,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,717,pwa,,Single,Men,Men,Gran Canaria World Cup
524,264,Gran Canaria,Completed events,6,,,Spain,,339,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,718,pwa,,Double,Women,Women,Gran Canaria World Cup
525,264,Gran Canaria,Completed events,6,,,Spain,,338,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=264&cHash=60af7dbac52a36795726e39a3940dcdf,718,pwa,,Single,Women,Women,Gran Canaria World Cup
526,266,Tenerife,Completed events,6,,,Spain,,360,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,722,pwa,,Double,Men,Men,Tenerife World Cup
527,266,Tenerife,Completed events,6,,,Spain,,356,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,722,pwa,,Single,Men,Men,Tenerife World Cup
528,266,Tenerife,Completed events,6,,,Spain,,359,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,723,pwa,,Double,Women,Women,Tenerife World Cup
529,266,Tenerife,Completed events,6,,,Spain,,358,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=266&cHash=ca589f52071d421a8009ccfa63d5b240,723,pwa,,Single,Women,Women,Tenerife World Cup
530,268,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,385,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,726,pwa,,Double,Men,Men,Sylt World Cup
531,268,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,375,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,726,pwa,,Single,Men,Men,Sylt World Cup
532,268,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,386,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,727,pwa,,Double,Women,Women,Sylt World Cup
533,268,Mercedes-Benz World Cup Sylt,Completed events,9,,,Germany,,376,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=268&cHash=8100ba3a663cdc201537b161dac23c34,727,pwa,,Single,Women,Women,Sylt World Cup
534,250,"Pozo Izquierdo, Gran Canaria",Completed events,6,,,Spain,,265,https://www.pwaworldtour.com/index.php?id=38&tx_pwaevent_pi1%5BshowUid%5D=250&cHash=7ed612ace28a6a0e2b122a6e45682438,689,pwa,,Double,Men,Men,Gran Canaria World Cup
