,source,event_id,heat_id,division_id,athlete_id,score,modified_total,modifier,type,counting,total_wave,total_jump,total_points,heat_id_athlete_id
28979,PWA,275,1185_38b,500,G-21,2.75,,,TF,No,8.0,11.5,19.5,1185_38b_G-21
28980,PWA,275,1185_38b,500,G-21,5.12,,,PT,No,8.0,11.5,19.5,1185_38b_G-21
28981,PWA,275,1185_38b,500,G-21,6.12,,,2xF,Yes,8.0,11.5,19.5,1185_38b_G-21
28982,PWA,275,1185_38b,500,G-21,5.38,,,PT,Yes,8.0,11.5,19.5,1185_38b_G-21
28983,PWA,275,1185_38b,500,G-21,1.0,,,B ,No,8.0,11.5,19.5,1185_38b_G-21
28984,PWA,275,1185_39a,500,K-89,8.25,,,Wave,Yes,16.0,13.68,29.68,1185_39a_K-89
28985,PWA,275,1185_39a,500,K-89,7.38,,,Wave,No,16.0,13.68,29.68,1185_39a_K-89
28986,PWA,275,1185_39a,500,K-89,5.75,,,Wave,No,16.0,13.68,29.68,1185_39a_K-89
28987,PWA,275,1185_39a,500,K-89,7.75,,,Wave,Yes,16.0,13.68,29.68,1185_39a_K-89
28988,PWA,275,1185_39a,500,K-89,1.0,,,Wave,No,16.0,13.68,29.68,1185_39a_K-89
28989,PWA,275,1185_39a,500,K-89,3.5,,,Wave,No,16.0,13.68,29.68,1185_39a_K-89
28990,PWA,275,1185_39a,500,K-89,8.25,,,2xF,Yes,16.0,13.68,29.68,1185_39a_K-89
28991,PWA,275,1185_39a,500,K-89,5.43,,,B ,Yes,16.0,13.68,29.68,1185_39a_K-89
28992,PWA,275,1185_39a,500,K-89,5.0,,,B ,No,16.0,13.68,29.68,1185_39a_K-89
28993,PWA,275,1185_39a,500,E-33,4.38,,,Wave,No,13.13,11.26,24.39,1185_39a_E-33
28994,PWA,275,1185_39a,500,E-33,5.0,,,Wave,No,13.13,11.26,24.39,1185_39a_E-33
28995,PWA,275,1185_39a,500,E-33,6.25,,,Wave,Yes,13.13,11.26,24.39,1185_39a_E-33
28996,PWA,275,1185_39a,500,E-33,4.5,,,Wave,No,13.13,11.26,24.39,1185_39a_E-33
28997,PWA,275,1185_39a,500,E-33,5.25,,,Wave,No,13.13,11.26,24.39,1185_39a_E-33
28998,PWA,275,1185_39a,500,E-33,1.0,,,Wave,No,13.13,11.26,24.39,1185_39a_E-33
28999,PWA,275,1185_39a,500,E-33,6.88,,,Wave,Yes,13.13,11.26,24.39,1185_39a_E-33
29000,PWA,275,1185_39a,500,E-33,4.75,,,B ,No,13.13,11.26,24.39,1185_39a_E-33
29001,PWA,275,1185_39a,500,E-33,5.38,,,B ,Yes,13.13,11.26,24.39,1185_39a_E-33
29002,PWA,275,1185_39a,500,E-33,5.88,,,PT,Yes,13.13,11.26,24.39,1185_39a_E-33
29003,PWA,275,1185_39b,500,E-203,6.38,,,Wave,Yes,11.5,14.84,26.34,1185_39b_E-203
29004,PWA,275,1185_39b,500,E-203,5.12,,,Wave,Yes,11.5,14.84,26.34,1185_39b_E-203
29005,PWA,275,1185_39b,500,E-203,4.88,,,Wave,No,11.5,14.84,26.34,1185_39b_E-203
29006,PWA,275,1185_39b,500,E-203,5.0,,,Wave,No,11.5,14.84,26.34,1185_39b_E-203
29007,PWA,275,1185_39b,500,E-203,1.5,,,Wave,No,11.5,14.84,26.34,1185_39b_E-203
29008,PWA,275,1185_39b,500,E-203,1.38,,,Wave,No,11.5,14.84,26.34,1185_39b_E-203
29009,PWA,275,1185_39b,500,E-203,4.62,,,Wave,No,11.5,14.84,26.34,1185_39b_E-203
29010,PWA,275,1185_39b,500,E-203,1.12,,,B ,No,11.5,14.84,26.34,1185_39b_E-203
29011,PWA,275,1185_39b,500,E-203,4.75,,,B ,No,11.5,14.84,26.34,1185_39b_E-203
29012,PWA,275,1185_39b,500,E-203,8.12,,,2xF,No,11.5,14.84,26.34,1185_39b_E-203
29013,PWA,275,1185_39b,500,E-203,9.12,,,2xF,Yes,11.5,14.84,26.34,1185_39b_E-203
29014,PWA,275,1185_39b,500,E-203,5.05,,,TF,No,11.5,14.84,26.34,1185_39b_E-203
29015,PWA,275,1185_39b,500,E-203,5.72,,,TF,Yes,11.5,14.84,26.34,1185_39b_E-203
29016,PWA,275,1185_39b,500,E-203,4.55,,,B ,No,11.5,14.84,26.34,1185_39b_E-203
29017,PWA,275,1185_39b,500,F-3,1.62,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29018,PWA,275,1185_39b,500,F-3,4.5,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29019,PWA,275,1185_39b,500,F-3,5.25,,,Wave,Yes,11.75,13.0,24.75,1185_39b_F-3
29020,PWA,275,1185_39b,500,F-3,3.0,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29021,PWA,275,1185_39b,500,F-3,1.12,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29022,PWA,275,1185_39b,500,F-3,3.75,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29023,PWA,275,1185_39b,500,F-3,1.12,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29024,PWA,275,1185_39b,500,F-3,4.25,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29025,PWA,275,1185_39b,500,F-3,1.0,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29026,PWA,275,1185_39b,500,F-3,3.38,,,Wave,No,11.75,13.0,24.75,1185_39b_F-3
29027,PWA,275,1185_39b,500,F-3,6.5,,,Wave,Yes,11.75,13.0,24.75,1185_39b_F-3
29028,PWA,275,1185_39b,500,F-3,4.5,,,F,No,11.75,13.0,24.75,1185_39b_F-3
29029,PWA,275,1185_39b,500,F-3,5.5,,,B ,Yes,11.75,13.0,24.75,1185_39b_F-3
29030,PWA,275,1185_39b,500,F-3,6.12,,,2xF,No,11.75,13.0,24.75,1185_39b_F-3
29031,PWA,275,1185_39b,500,F-3,7.5,,,2xF,Yes,11.75,13.0,24.75,1185_39b_F-3
29032,PWA,275,1185_40a,500,GPE-8,4.12,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29033,PWA,275,1185_40a,500,GPE-8,5.62,,,Wave,Yes,11.62,10.13,21.75,1185_40a_GPE-8
29034,PWA,275,1185_40a,500,GPE-8,1.38,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29035,PWA,275,1185_40a,500,GPE-8,3.38,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29036,PWA,275,1185_40a,500,GPE-8,2.88,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29037,PWA,275,1185_40a,500,GPE-8,3.38,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29038,PWA,275,1185_40a,500,GPE-8,2.5,,,Wave,No,11.62,10.13,21.75,1185_40a_GPE-8
29039,PWA,275,1185_40a,500,GPE-8,6.0,,,Wave,Yes,11.62,10.13,21.75,1185_40a_GPE-8
29040,PWA,275,1185_40a,500,GPE-8,1.0,,,B ,No,11.62,10.13,21.75,1185_40a_GPE-8
29041,PWA,275,1185_40a,500,GPE-8,5.38,,,B ,Yes,11.62,10.13,21.75,1185_40a_GPE-8
29042,PWA,275,1185_40a,500,GPE-8,3.5,,,P,No,11.62,10.13,21.75,1185_40a_GPE-8
29043,PWA,275,1185_40a,500,GPE-8,4.75,,,PT,Yes,11.62,10.13,21.75,1185_40a_GPE-8
29044,PWA,275,1185_40a,500,GPE-8,4.95,,,B ,No,11.62,10.13,21.75,1185_40a_GPE-8
29045,PWA,275,1185_40a,500,GPE-8,3.12,,,PT,No,11.62,10.13,21.75,1185_40a_GPE-8
29046,PWA,275,1185_40a,500,CAT-555,2.25,,,Wave,Yes,7.13,11.88,19.01,1185_40a_CAT-555
29047,PWA,275,1185_40a,500,CAT-555,4.88,,,Wave,Yes,7.13,11.88,19.01,1185_40a_CAT-555
29048,PWA,275,1185_40a,500,CAT-555,0.88,,,Wave,No,7.13,11.88,19.01,1185_40a_CAT-555
29049,PWA,275,1185_40a,500,CAT-555,2.12,,,Wave,No,7.13,11.88,19.01,1185_40a_CAT-555
29050,PWA,275,1185_40a,500,CAT-555,2.12,,,Wave,No,7.13,11.88,19.01,1185_40a_CAT-555
29051,PWA,275,1185_40a,500,CAT-555,1.0,,,PT,No,7.13,11.88,19.01,1185_40a_CAT-555
29052,PWA,275,1185_40a,500,CAT-555,5.25,,,PT,No,7.13,11.88,19.01,1185_40a_CAT-555
29053,PWA,275,1185_40a,500,CAT-555,3.0,,,B ,No,7.13,11.88,19.01,1185_40a_CAT-555
29054,PWA,275,1185_40a,500,CAT-555,6.5,,,PT,Yes,7.13,11.88,19.01,1185_40a_CAT-555
29055,PWA,275,1185_40a,500,CAT-555,1.25,,,B ,No,7.13,11.88,19.01,1185_40a_CAT-555
29056,PWA,275,1185_40a,500,CAT-555,5.38,,,B ,Yes,7.13,11.88,19.01,1185_40a_CAT-555
29057,PWA,275,1185_40b,500,B-35,1.62,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29058,PWA,275,1185_40b,500,B-35,3.38,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29059,PWA,275,1185_40b,500,B-35,2.88,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29060,PWA,275,1185_40b,500,B-35,1.0,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29061,PWA,275,1185_40b,500,B-35,4.38,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29062,PWA,275,1185_40b,500,B-35,5.88,,,Wave,Yes,13.76,11.38,25.14,1185_40b_B-35
29063,PWA,275,1185_40b,500,B-35,5.38,,,Wave,No,13.76,11.38,25.14,1185_40b_B-35
29064,PWA,275,1185_40b,500,B-35,7.88,,,Wave,Yes,13.76,11.38,25.14,1185_40b_B-35
29065,PWA,275,1185_40b,500,B-35,5.5,,,B ,Yes,13.76,11.38,25.14,1185_40b_B-35
29066,PWA,275,1185_40b,500,B-35,5.88,,,PT,Yes,13.76,11.38,25.14,1185_40b_B-35
29067,PWA,275,1185_40b,500,B-35,5.05,,,B ,No,13.76,11.38,25.14,1185_40b_B-35
29068,PWA,275,1185_40b,500,NB-20,3.88,,,Wave,Yes,7.88,12.5,20.38,1185_40b_NB-20
29069,PWA,275,1185_40b,500,NB-20,3.62,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29070,PWA,275,1185_40b,500,NB-20,2.0,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29071,PWA,275,1185_40b,500,NB-20,3.38,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29072,PWA,275,1185_40b,500,NB-20,4.0,,,Wave,Yes,7.88,12.5,20.38,1185_40b_NB-20
29073,PWA,275,1185_40b,500,NB-20,1.0,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29074,PWA,275,1185_40b,500,NB-20,3.75,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29075,PWA,275,1185_40b,500,NB-20,1.0,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29076,PWA,275,1185_40b,500,NB-20,1.12,,,Wave,No,7.88,12.5,20.38,1185_40b_NB-20
29077,PWA,275,1185_40b,500,NB-20,4.12,,,2xF,No,7.88,12.5,20.38,1185_40b_NB-20
29078,PWA,275,1185_40b,500,NB-20,1.0,,,B ,No,7.88,12.5,20.38,1185_40b_NB-20
29079,PWA,275,1185_40b,500,NB-20,5.5,,,F,Yes,7.88,12.5,20.38,1185_40b_NB-20
29080,PWA,275,1185_40b,500,NB-20,4.88,,,B ,No,7.88,12.5,20.38,1185_40b_NB-20
29081,PWA,275,1185_40b,500,NB-20,7.0,,,2xF,Yes,7.88,12.5,20.38,1185_40b_NB-20
29082,PWA,275,1185_41a,500,G-1181,6.75,,,Wave,Yes,13.37,13.82,27.19,1185_41a_G-1181
29083,PWA,275,1185_41a,500,G-1181,4.0,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29084,PWA,275,1185_41a,500,G-1181,4.38,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29085,PWA,275,1185_41a,500,G-1181,1.5,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29086,PWA,275,1185_41a,500,G-1181,1.88,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29087,PWA,275,1185_41a,500,G-1181,6.62,,,Wave,Yes,13.37,13.82,27.19,1185_41a_G-1181
29088,PWA,275,1185_41a,500,G-1181,1.88,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29089,PWA,275,1185_41a,500,G-1181,3.38,,,Wave,No,13.37,13.82,27.19,1185_41a_G-1181
29090,PWA,275,1185_41a,500,G-1181,3.88,,,F,No,13.37,13.82,27.19,1185_41a_G-1181
29091,PWA,275,1185_41a,500,G-1181,7.75,,,2xF,Yes,13.37,13.82,27.19,1185_41a_G-1181
29092,PWA,275,1185_41a,500,G-1181,5.72,,,B ,No,13.37,13.82,27.19,1185_41a_G-1181
29093,PWA,275,1185_41a,500,G-1181,5.57,,,B ,No,13.37,13.82,27.19,1185_41a_G-1181
29094,PWA,275,1185_41a,500,G-1181,6.07,,,F,Yes,13.37,13.82,27.19,1185_41a_G-1181
29095,PWA,275,1185_41a,500,E-959,4.75,,,Wave,Yes,12.13,13.25,25.38,1185_41a_E-959
29096,PWA,275,1185_41a,500,E-959,2.38,,,Wave,No,12.13,13.25,25.38,1185_41a_E-959
29097,PWA,275,1185_41a,500,E-959,3.75,,,Wave,No,12.13,13.25,25.38,1185_41a_E-959
29098,PWA,275,1185_41a,500,E-959,7.38,,,Wave,Yes,12.13,13.25,25.38,1185_41a_E-959
29099,PWA,275,1185_41a,500,E-959,1.0,,,Wave,No,12.13,13.25,25.38,1185_41a_E-959
29100,PWA,275,1185_41a,500,E-959,3.12,,,Wave,No,12.13,13.25,25.38,1185_41a_E-959
29101,PWA,275,1185_41a,500,E-959,6.0,,,B ,Yes,12.13,13.25,25.38,1185_41a_E-959
29102,PWA,275,1185_41a,500,E-959,5.12,,,F,No,12.13,13.25,25.38,1185_41a_E-959
29103,PWA,275,1185_41a,500,E-959,7.25,,,F,Yes,12.13,13.25,25.38,1185_41a_E-959
29104,PWA,275,1185_41b,500,FRA-41,7.25,,,Wave,Yes,12.63,13.88,26.51,1185_41b_FRA-41
29105,PWA,275,1185_41b,500,FRA-41,1.0,,,Wave,No,12.63,13.88,26.51,1185_41b_FRA-41
29106,PWA,275,1185_41b,500,FRA-41,5.38,,,Wave,Yes,12.63,13.88,26.51,1185_41b_FRA-41
29107,PWA,275,1185_41b,500,FRA-41,4.12,,,Wave,No,12.63,13.88,26.51,1185_41b_FRA-41
29108,PWA,275,1185_41b,500,FRA-41,3.12,,,Wave,No,12.63,13.88,26.51,1185_41b_FRA-41
29109,PWA,275,1185_41b,500,FRA-41,3.0,,,Wave,No,12.63,13.88,26.51,1185_41b_FRA-41
29110,PWA,275,1185_41b,500,FRA-41,2.25,,,Wave,No,12.63,13.88,26.51,1185_41b_FRA-41
29111,PWA,275,1185_41b,500,FRA-41,1.0,,,B ,No,12.63,13.88,26.51,1185_41b_FRA-41
29112,PWA,275,1185_41b,500,FRA-41,8.0,,,2xF,Yes,12.63,13.88,26.51,1185_41b_FRA-41
29113,PWA,275,1185_41b,500,FRA-41,5.5,,,B ,No,12.63,13.88,26.51,1185_41b_FRA-41
29114,PWA,275,1185_41b,500,FRA-41,4.75,,,B ,No,12.63,13.88,26.51,1185_41b_FRA-41
29115,PWA,275,1185_41b,500,FRA-41,4.55,,,B ,No,12.63,13.88,26.51,1185_41b_FRA-41
29116,PWA,275,1185_41b,500,FRA-41,5.88,,,B ,Yes,12.63,13.88,26.51,1185_41b_FRA-41
29117,PWA,275,1185_41b,500,G-901,3.62,,,Wave,No,12.5,10.9,23.4,1185_41b_G-901
29118,PWA,275,1185_41b,500,G-901,2.75,,,Wave,No,12.5,10.9,23.4,1185_41b_G-901
29119,PWA,275,1185_41b,500,G-901,1.0,,,Wave,No,12.5,10.9,23.4,1185_41b_G-901
29120,PWA,275,1185_41b,500,G-901,3.75,,,Wave,No,12.5,10.9,23.4,1185_41b_G-901
29121,PWA,275,1185_41b,500,G-901,1.12,,,Wave,No,12.5,10.9,23.4,1185_41b_G-901
29122,PWA,275,1185_41b,500,G-901,7.62,,,Wave,Yes,12.5,10.9,23.4,1185_41b_G-901
29123,PWA,275,1185_41b,500,G-901,4.88,,,Wave,Yes,12.5,10.9,23.4,1185_41b_G-901
29124,PWA,275,1185_41b,500,G-901,5.85,,,B ,Yes,12.5,10.9,23.4,1185_41b_G-901
29125,PWA,275,1185_41b,500,G-901,4.5,,,PT,No,12.5,10.9,23.4,1185_41b_G-901
29126,PWA,275,1185_41b,500,G-901,5.05,,,F,Yes,12.5,10.9,23.4,1185_41b_G-901
29127,PWA,275,1185_41b,500,G-901,5.05,,,PT,No,12.5,10.9,23.4,1185_41b_G-901
29128,PWA,275,1185_42a,500,E-334,2.0,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29129,PWA,275,1185_42a,500,E-334,1.62,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29130,PWA,275,1185_42a,500,E-334,1.5,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29131,PWA,275,1185_42a,500,E-334,1.0,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29132,PWA,275,1185_42a,500,E-334,4.62,,,Wave,Yes,10.12,13.24,23.36,1185_42a_E-334
29133,PWA,275,1185_42a,500,E-334,5.5,,,Wave,Yes,10.12,13.24,23.36,1185_42a_E-334
29134,PWA,275,1185_42a,500,E-334,3.25,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29135,PWA,275,1185_42a,500,E-334,1.5,,,Wave,No,10.12,13.24,23.36,1185_42a_E-334
29136,PWA,275,1185_42a,500,E-334,5.62,,,B ,Yes,10.12,13.24,23.36,1185_42a_E-334
29137,PWA,275,1185_42a,500,E-334,5.25,,,PT,No,10.12,13.24,23.36,1185_42a_E-334
29138,PWA,275,1185_42a,500,E-334,5.0,,,2xF,No,10.12,13.24,23.36,1185_42a_E-334
29139,PWA,275,1185_42a,500,E-334,7.62,,,2xF,Yes,10.12,13.24,23.36,1185_42a_E-334
29140,PWA,275,1185_42a,500,E-334,5.55,,,B ,No,10.12,13.24,23.36,1185_42a_E-334
29141,PWA,275,1185_42a,500,F-193,6.0,,,Wave,Yes,10.75,10.75,21.5,1185_42a_F-193
29142,PWA,275,1185_42a,500,F-193,3.0,,,Wave,No,10.75,10.75,21.5,1185_42a_F-193
29143,PWA,275,1185_42a,500,F-193,4.12,,,Wave,No,10.75,10.75,21.5,1185_42a_F-193
29144,PWA,275,1185_42a,500,F-193,4.75,,,Wave,Yes,10.75,10.75,21.5,1185_42a_F-193
29145,PWA,275,1185_42a,500,F-193,2.5,,,Wave,No,10.75,10.75,21.5,1185_42a_F-193
29146,PWA,275,1185_42a,500,F-193,1.12,,,Wave,No,10.75,10.75,21.5,1185_42a_F-193
29147,PWA,275,1185_42a,500,F-193,1.0,,,2xF,No,10.75,10.75,21.5,1185_42a_F-193
29148,PWA,275,1185_42a,500,F-193,5.75,,,P,Yes,10.75,10.75,21.5,1185_42a_F-193
29149,PWA,275,1185_42a,500,F-193,1.0,,,B ,No,10.75,10.75,21.5,1185_42a_F-193
29150,PWA,275,1185_42a,500,F-193,5.0,,,B ,Yes,10.75,10.75,21.5,1185_42a_F-193
29151,PWA,275,1185_42b,500,K-89,5.88,,,Wave,Yes,12.63,17.35,29.98,1185_42b_K-89
29152,PWA,275,1185_42b,500,K-89,2.62,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29153,PWA,275,1185_42b,500,K-89,2.12,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29154,PWA,275,1185_42b,500,K-89,1.12,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29155,PWA,275,1185_42b,500,K-89,4.62,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29156,PWA,275,1185_42b,500,K-89,5.25,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29157,PWA,275,1185_42b,500,K-89,6.75,,,Wave,Yes,12.63,17.35,29.98,1185_42b_K-89
29158,PWA,275,1185_42b,500,K-89,4.88,,,Wave,No,12.63,17.35,29.98,1185_42b_K-89
29159,PWA,275,1185_42b,500,K-89,7.0,,,2xF,No,12.63,17.35,29.98,1185_42b_K-89
29160,PWA,275,1185_42b,500,K-89,1.0,,,B ,No,12.63,17.35,29.98,1185_42b_K-89
29161,PWA,275,1185_42b,500,K-89,4.88,,,B ,No,12.63,17.35,29.98,1185_42b_K-89
29162,PWA,275,1185_42b,500,K-89,7.53,,,2xF,Yes,12.63,17.35,29.98,1185_42b_K-89
29163,PWA,275,1185_42b,500,K-89,5.55,,,B ,No,12.63,17.35,29.98,1185_42b_K-89
29164,PWA,275,1185_42b,500,K-89,9.82,,,PF,Yes,12.63,17.35,29.98,1185_42b_K-89
29165,PWA,275,1185_42b,500,E-203,3.5,,,Wave,No,14.78,14.77,29.55,1185_42b_E-203
29166,PWA,275,1185_42b,500,E-203,4.12,,,Wave,No,14.78,14.77,29.55,1185_42b_E-203
29167,PWA,275,1185_42b,500,E-203,7.0,,,Wave,Yes,14.78,14.77,29.55,1185_42b_E-203
29168,PWA,275,1185_42b,500,E-203,5.25,,,Wave,No,14.78,14.77,29.55,1185_42b_E-203
29169,PWA,275,1185_42b,500,E-203,7.78,,,Wave,Yes,14.78,14.77,29.55,1185_42b_E-203
29170,PWA,275,1185_42b,500,E-203,4.5,,,Wave,No,14.78,14.77,29.55,1185_42b_E-203
29171,PWA,275,1185_42b,500,E-203,4.8,,,F,No,14.78,14.77,29.55,1185_42b_E-203
29172,PWA,275,1185_42b,500,E-203,8.07,,,2xF,No,14.78,14.77,29.55,1185_42b_E-203
29173,PWA,275,1185_42b,500,E-203,5.72,,,B ,Yes,14.78,14.77,29.55,1185_42b_E-203
29174,PWA,275,1185_42b,500,E-203,9.05,,,2xF,Yes,14.78,14.77,29.55,1185_42b_E-203
29175,PWA,275,1185_43a,500,B-35,1.12,,,Wave,No,11.12,11.12,22.24,1185_43a_B-35
29176,PWA,275,1185_43a,500,B-35,5.62,,,Wave,Yes,11.12,11.12,22.24,1185_43a_B-35
29177,PWA,275,1185_43a,500,B-35,1.0,,,Wave,No,11.12,11.12,22.24,1185_43a_B-35
29178,PWA,275,1185_43a,500,B-35,1.25,,,Wave,No,11.12,11.12,22.24,1185_43a_B-35
29179,PWA,275,1185_43a,500,B-35,5.5,,,Wave,Yes,11.12,11.12,22.24,1185_43a_B-35
29180,PWA,275,1185_43a,500,B-35,3.88,,,Wave,No,11.12,11.12,22.24,1185_43a_B-35
29181,PWA,275,1185_43a,500,B-35,4.88,,,Wave,No,11.12,11.12,22.24,1185_43a_B-35
29182,PWA,275,1185_43a,500,B-35,4.88,,,B ,No,11.12,11.12,22.24,1185_43a_B-35
29183,PWA,275,1185_43a,500,B-35,3.5,,,PT,No,11.12,11.12,22.24,1185_43a_B-35
29184,PWA,275,1185_43a,500,B-35,1.0,,,B ,No,11.12,11.12,22.24,1185_43a_B-35
29185,PWA,275,1185_43a,500,B-35,5.5,,,F,Yes,11.12,11.12,22.24,1185_43a_B-35
29186,PWA,275,1185_43a,500,B-35,5.62,,,B ,Yes,11.12,11.12,22.24,1185_43a_B-35
29187,PWA,275,1185_43a,500,GPE-8,3.38,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29188,PWA,275,1185_43a,500,GPE-8,5.75,,,Wave,Yes,11.5,10.7,22.2,1185_43a_GPE-8
29189,PWA,275,1185_43a,500,GPE-8,5.75,,,Wave,Yes,11.5,10.7,22.2,1185_43a_GPE-8
29190,PWA,275,1185_43a,500,GPE-8,0.88,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29191,PWA,275,1185_43a,500,GPE-8,3.0,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29192,PWA,275,1185_43a,500,GPE-8,4.12,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29193,PWA,275,1185_43a,500,GPE-8,4.12,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29194,PWA,275,1185_43a,500,GPE-8,3.5,,,Wave,No,11.5,10.7,22.2,1185_43a_GPE-8
29195,PWA,275,1185_43a,500,GPE-8,4.38,,,B ,No,11.5,10.7,22.2,1185_43a_GPE-8
29196,PWA,275,1185_43a,500,GPE-8,3.12,,,F,No,11.5,10.7,22.2,1185_43a_GPE-8
29197,PWA,275,1185_43a,500,GPE-8,4.38,,,B ,No,11.5,10.7,22.2,1185_43a_GPE-8
29198,PWA,275,1185_43a,500,GPE-8,4.82,,,P,Yes,11.5,10.7,22.2,1185_43a_GPE-8
29199,PWA,275,1185_43a,500,GPE-8,4.38,,,F,No,11.5,10.7,22.2,1185_43a_GPE-8
29200,PWA,275,1185_43a,500,GPE-8,5.88,,,PT,Yes,11.5,10.7,22.2,1185_43a_GPE-8
29201,PWA,275,1185_43b,500,G-1181,1.12,,,Wave,No,13.1,13.93,27.03,1185_43b_G-1181
29202,PWA,275,1185_43b,500,G-1181,4.38,,,Wave,No,13.1,13.93,27.03,1185_43b_G-1181
29203,PWA,275,1185_43b,500,G-1181,7.5,,,Wave,Yes,13.1,13.93,27.03,1185_43b_G-1181
29204,PWA,275,1185_43b,500,G-1181,4.62,,,Wave,No,13.1,13.93,27.03,1185_43b_G-1181
29205,PWA,275,1185_43b,500,G-1181,1.12,,,Wave,No,13.1,13.93,27.03,1185_43b_G-1181
29206,PWA,275,1185_43b,500,G-1181,5.38,,,Wave,No,13.1,13.93,27.03,1185_43b_G-1181
29207,PWA,275,1185_43b,500,G-1181,5.6,,,Wave,Yes,13.1,13.93,27.03,1185_43b_G-1181
29208,PWA,275,1185_43b,500,G-1181,4.5,,,F,No,13.1,13.93,27.03,1185_43b_G-1181
29209,PWA,275,1185_43b,500,G-1181,7.5,,,2xF,Yes,13.1,13.93,27.03,1185_43b_G-1181
29210,PWA,275,1185_43b,500,G-1181,6.43,,,B ,Yes,13.1,13.93,27.03,1185_43b_G-1181
29211,PWA,275,1185_43b,500,FRA-41,4.88,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29212,PWA,275,1185_43b,500,FRA-41,5.75,,,Wave,Yes,11.75,11.6,23.35,1185_43b_FRA-41
29213,PWA,275,1185_43b,500,FRA-41,1.0,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29214,PWA,275,1185_43b,500,FRA-41,1.0,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29215,PWA,275,1185_43b,500,FRA-41,1.0,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29216,PWA,275,1185_43b,500,FRA-41,4.25,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29217,PWA,275,1185_43b,500,FRA-41,1.0,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29218,PWA,275,1185_43b,500,FRA-41,6.0,,,Wave,Yes,11.75,11.6,23.35,1185_43b_FRA-41
29219,PWA,275,1185_43b,500,FRA-41,5.4,,,Wave,No,11.75,11.6,23.35,1185_43b_FRA-41
29220,PWA,275,1185_43b,500,FRA-41,5.72,,,B ,Yes,11.75,11.6,23.35,1185_43b_FRA-41
29221,PWA,275,1185_43b,500,FRA-41,1.0,,,F,No,11.75,11.6,23.35,1185_43b_FRA-41
29222,PWA,275,1185_43b,500,FRA-41,5.88,,,2xF,Yes,11.75,11.6,23.35,1185_43b_FRA-41
29223,PWA,275,1185_44a,500,KA-120,5.25,,,Wave,No,13.13,14.25,27.38,1185_44a_KA-120
29224,PWA,275,1185_44a,500,KA-120,6.88,,,Wave,Yes,13.13,14.25,27.38,1185_44a_KA-120
