,source,event_id,division_id,athlete_id,place,incomplete,name
3281,PWA,338,919,ARU-91,2,False,Sarah-Quita Offringa
3282,PWA,338,919,G-3,3,False,Lina Erpenstein
3283,PWA,338,919,E-63,4,False,Iballa Ruano Moreno
3284,PWA,338,919,POL-1111,5,False,Justyna Sniady
3285,PWA,338,919,E-59,6,False,Alexia Kiefer Quintana
3286,PWA,338,919,E-286,7,False,Isabel Trivino Delgado
3287,PWA,338,919,B-5,7,False,Sol Degrieck
3288,PWA,338,919,E-737,9,False,Maria Morales Navarro
3289,PWA,338,919,F-351,9,False,Coraline Foveau
3290,PWA,338,919,F-293,9,False,Lisa Wermeister
3291,PWA,338,919,SUI-678,9,False,Pauline Katz
3292,PWA,338,919,FRA-181,13,False,Marine Hunter
3293,PWA,338,919,E-229,13,False,Julia Pasquale
3294,PWA,338,919,G-209,13,False,Maria Behrens
3295,PWA,338,919,E-528,13,False,Lucia Trivino Delgado
3296,PWA,338,919,G-1316,17,False,Milanka Linde
3297,PWA,342,928,G-21,1,True,Julian Salmonn
3298,PWA,342,928,K-89,1,True,Robby Swift
3299,PWA,342,928,POL-111,1,True,Adam Warchol
3300,PWA,342,928,E-95,1,True,Alessio Stillrich
3301,PWA,342,928,V-111,1,True,Ricardo Campello
3302,PWA,342,928,HI-101,1,True,Morgan Noireaux
3303,PWA,342,928,F-585,1,True,Alexandre Grand-Guillot
3304,PWA,342,928,BRA-105,1,True,Marcilio Browne
3305,PWA,342,928,E-11,1,True,Liam Dunkerbeck Morales
3306,PWA,342,928,G-208,1,True,Leon Jamaer
3307,PWA,342,928,E-334,1,True,Marc Paré
3308,PWA,342,928,F-3,1,True,Thomas Traversa
3309,PWA,342,928,NC-21,1,True,Antoine Albert
3310,PWA,342,928,E-42,1,True,Victor Fernandez
3311,PWA,342,928,FRA-41,1,True,Jules Denel
3312,PWA,342,928,J-7,1,True,Takuma Sugi
3313,PWA,342,928,NC-26,17,True,Corto Dumond
3314,PWA,342,928,G-878,17,True,Laurin Schmuth
3315,PWA,342,928,G-45,17,True,Henri Kolberg
3316,PWA,342,928,B-35,17,True,Dieter Van der Eyken
3317,PWA,342,928,F-85,17,True,Antony Ruenes
3318,PWA,342,928,DEN-134,17,True,Simon Thule
3319,PWA,342,928,G-141,17,True,Nick Spangenberg
3320,PWA,342,928,USA-1,17,True,Graham Ezzy
3321,PWA,342,928,E-99,17,True,Miguel Chapuis
3322,PWA,342,928,F-296,17,True,Adrien Bosson
3323,PWA,342,928,F-400,17,True,Nicolas Akgazciyan
3324,PWA,342,928,F-193,17,True,Antoine Martin
3325,PWA,342,928,E-959,17,True,Marino Gil Gherardi
3326,PWA,342,928,F-7,17,True,Arthur Arutkin
3327,PWA,342,928,I-676,17,True,Federico Morisio
3328,PWA,342,928,E-255,17,True,Michael Friedl Morales
3329,PWA,342,929,FRA-181,1,False,Marine Hunter
3330,PWA,342,929,G-209,2,False,Maria Behrens
3331,PWA,342,929,ARU-91,3,False,Sarah-Quita Offringa
3332,PWA,342,929,POL-1111,4,False,Justyna Sniady
3333,PWA,342,929,G-132,5,False,Sybille Bode
3334,PWA,342,929,B-5,5,False,Sol Degrieck
3335,PWA,342,929,D-82,5,False,Line Bang Wittrup
3336,PWA,342,929,G-3,5,False,Lina Erpenstein
3337,PWA,342,929,G-118,9,False,Caroline Weber
3338,PWA,328,886,G-44,1,False,Philip Köster
3339,PWA,328,886,BRA-105,2,False,Marcilio Browne
3340,PWA,328,886,E-42,3,False,Victor Fernandez
3341,PWA,328,886,V-111,4,False,Ricardo Campello
3342,PWA,328,886,F-3,5,False,Thomas Traversa
3343,PWA,328,886,E-959,6,False,Marino Gil Gherardi
3344,PWA,328,886,E-11,7,False,Liam Dunkerbeck Morales
3345,PWA,328,886,E-334,7,False,Marc Paré
3346,PWA,328,886,K-89,9,False,Robby Swift
3347,PWA,328,886,G-208,9,False,Leon Jamaer
3348,PWA,328,886,G-21,9,False,Julian Salmonn
3349,PWA,328,886,E-95,9,False,Alessio Stillrich
3350,PWA,328,886,E-203,13,False,Josep Pons
3351,PWA,328,886,HI-101,13,False,Morgan Noireaux
3352,PWA,328,886,B-35,13,False,Dieter Van der Eyken
3353,PWA,328,886,FRA-41,13,False,Jules Denel
3354,PWA,328,886,E-99,17,False,Miguel Chapuis
3355,PWA,328,886,J-7,17,False,Takuma Sugi
3356,PWA,328,886,E-33,17,False,Omar Sanchez
3357,PWA,328,886,F-7,17,False,Arthur Arutkin
3358,PWA,328,886,NC-21,17,False,Antoine Albert
3359,PWA,328,886,F-193,17,False,Antoine Martin
3360,PWA,328,886,G-21,17,False,Florian Jung
3361,PWA,328,886,J-27,17,False,Hayata Ishii
3362,PWA,328,886,E-45,25,False,José Romero
3363,PWA,328,886,F-258,25,False,Baptiste Cloarec
3364,PWA,328,886,F-585,25,False,Alexandre Grand-Guillot
3365,PWA,328,886,F-780,25,False,Loick Lesauvage
3366,PWA,328,886,CAT-555,25,False,Aleix Sanllehy
3367,PWA,328,886,J-20,25,False,Takara Ishii
3368,PWA,328,886,E-255,25,False,Michael Friedl Morales
3369,PWA,328,886,G-878,25,False,Laurin Schmuth
3370,PWA,328,886,USA-1,33,False,Graham Ezzy
3371,PWA,328,886,G-103,33,False,Moritz Mauch
3372,PWA,328,886,F-67,33,False,Julien Flechet
3373,PWA,328,886,K-90,33,False,Lucas Meldrum
3374,PWA,328,886,ISR-13,33,False,Tomer Shamgar
3375,PWA,328,886,POL-111,33,False,Adam Warchol
3376,PWA,328,886,B-292,33,False,Logan Groenne
3377,PWA,328,886,BR-44,33,False,Jahdan Tyger
3378,PWA,328,886,F-47,33,False,Titouan Flechet
3379,PWA,328,886,DEN-134,33,False,Simon Thule
3380,PWA,328,886,E-141,33,False,Victor Borlin
3381,PWA,328,886,F-85,33,False,Antony Ruenes
3382,PWA,328,886,E-244,33,False,Pablo Ramírez Bolaños
3383,PWA,328,886,G-45,33,False,Henri Kolberg
3384,PWA,328,886,E-41,33,False,Eleazar Alonso Sanchez
3385,PWA,328,886,E-51,33,False,Tim van Dam Sanchidrian
3386,PWA,328,887,E-64,1,False,Daida Ruano Moreno
3387,PWA,328,887,E-63,2,False,Iballa Ruano Moreno
3388,PWA,328,887,ARU-91,3,False,Sarah-Quita Offringa
3389,PWA,328,887,G-3,4,False,Lina Erpenstein
3390,PWA,328,887,POL-1111,5,False,Justyna Sniady
3391,PWA,328,887,E-286,6,False,Isabel Trivino Delgado
3392,PWA,328,887,E-737,7,False,Maria Morales Navarro
3393,PWA,328,887,E-59,7,False,Alexia Kiefer Quintana
3394,PWA,328,887,FRA-181,9,False,Marine Hunter
3395,PWA,328,887,B-5,9,False,Sol Degrieck
3396,PWA,328,887,E-229,9,False,Julia Pasquale
3397,PWA,328,887,G-209,9,False,Maria Behrens
3398,PWA,328,887,E-528,13,False,Lucia Trivino Delgado
3399,PWA,328,887,F-351,13,False,Coraline Foveau
3400,PWA,328,887,D-82,13,False,Line Bang Wittrup
3401,PWA,328,887,SUI-678,13,False,Pauline Katz
3402,PWA,328,887,F-293,17,False,Lisa Wermeister
3403,PWA,328,887,G-1316,17,False,Milanka Linde
3404,PWA,332,894,G-44,1,False,Philip Köster
3405,PWA,332,894,E-334,2,False,Marc Paré
3406,PWA,332,894,BRA-105,3,False,Marcilio Browne
3407,PWA,332,894,E-42,4,False,Victor Fernandez
3408,PWA,332,894,V-111,5,False,Ricardo Campello
3409,PWA,332,894,F-3,5,False,Thomas Traversa
3410,PWA,332,894,F-193,5,False,Antoine Martin
3411,PWA,332,894,G-208,5,False,Leon Jamaer
3412,PWA,332,894,K-89,9,False,Robby Swift
3413,PWA,332,894,G-4,9,False,Klaas Voget
3414,PWA,332,894,E-959,9,False,Marino Gil Gherardi
3415,PWA,332,894,J-7,9,False,Takuma Sugi
3416,PWA,332,894,B-35,9,False,Dieter Van der Eyken
3417,PWA,332,894,NC-21,9,False,Antoine Albert
3418,PWA,332,894,E-203,9,False,Josep Pons
3419,PWA,332,894,FRA-41,9,False,Jules Denel
3420,PWA,332,894,F-85,17,False,Antony Ruenes
3421,PWA,332,894,HI-101,17,False,Morgan Noireaux
3422,PWA,332,894,E-51,17,False,Tim van Dam Sanchidrian
3423,PWA,332,894,E-11,17,False,Liam Dunkerbeck Morales
3424,PWA,332,894,F-585,17,False,Alexandre Grand-Guillot
3425,PWA,332,894,USA-1,17,False,Graham Ezzy
3426,PWA,332,894,J-20,17,False,Takara Ishii
3427,PWA,332,894,E-99,17,False,Miguel Chapuis
3428,PWA,332,894,F-400,25,False,Nicolas Akgazciyan
3429,PWA,332,894,G-21,25,False,Florian Jung
3430,PWA,332,894,F-258,25,False,Baptiste Cloarec
3431,PWA,332,894,F-296,25,False,Adrien Bosson
3432,PWA,332,894,F-7,25,False,Arthur Arutkin
3433,PWA,332,894,G-878,25,False,Laurin Schmuth
3434,PWA,332,894,G-21,25,False,Julian Salmonn
3435,PWA,332,894,G-45,25,False,Henri Kolberg
3436,PWA,332,895,ARU-91,1,False,Sarah-Quita Offringa
3437,PWA,332,895,POL-1111,2,False,Justyna Sniady
3438,PWA,332,895,G-3,3,False,Lina Erpenstein
3439,PWA,332,895,G-303,4,False,Steffi Wahl
3440,PWA,332,895,E-737,5,False,Maria Morales Navarro
3441,PWA,332,895,NED-108,5,False,Maaike Huvermann
3442,PWA,332,895,FRA-181,5,False,Marine Hunter
3443,PWA,332,895,E-286,5,False,Isabel Trivino Delgado
3444,PWA,332,895,D-82,9,False,Line Bang Wittrup
3445,PWA,332,895,SUI-678,9,False,Pauline Katz
3446,PWA,332,895,G-209,9,False,Maria Behrens
3447,PWA,332,895,B-5,9,False,Sol Degrieck
3448,PWA,332,895,F-351,9,False,Coraline Foveau
3449,PWA,332,895,G-118,9,False,Caroline Weber
3450,PWA,286,778,V-111,1,False,Ricardo Campello
3451,PWA,286,778,G-44,2,False,Philip Köster
3452,PWA,286,778,BRA-105,3,False,Marcilio Browne
3453,PWA,286,778,E-42,4,False,Victor Fernandez
3454,PWA,286,778,KA-120,5,False,Jaeger Stone
3455,PWA,286,778,E-334,6,False,Marc Paré
3456,PWA,286,778,E-30,7,False,Alex Mussolini
3457,PWA,286,778,V-10,7,False,"Jose ""Gollito"" Estredo"
3458,PWA,286,778,F-3,9,False,Thomas Traversa
3459,PWA,286,778,G-208,9,False,Leon Jamaer
3460,PWA,286,778,G-21,9,False,Julian Salmonn
3461,PWA,286,778,F-193,9,False,Antoine Martin
3462,PWA,286,778,K-89,13,False,Robby Swift
3463,PWA,286,778,E-33,13,False,Omar Sanchez
3464,PWA,286,778,NB-20,13,False,Amado Vrieswijk
3465,PWA,286,778,E-99,13,False,Miguel Chapuis
3466,PWA,286,778,E-95,17,False,Alessio Stillrich
3467,PWA,286,778,G-1181,17,False,Daniel Bruch
3468,PWA,286,778,K-516,17,False,Adam Lewis
3469,PWA,286,778,E-203,17,False,Josep Pons
3470,PWA,286,778,B-35,17,False,Dieter Van der Eyken
3471,PWA,286,778,F-780,17,False,Loick Lesauvage
3472,PWA,286,778,HI-101,17,False,Morgan Noireaux
3473,PWA,286,778,E-959,17,False,Marino Gil Gherardi
3474,PWA,286,778,J-7,25,False,Takuma Sugi
3475,PWA,286,778,E-244,25,False,Pablo Ramírez Bolaños
3476,PWA,286,778,F-85,25,False,Antony Ruenes
3477,PWA,286,778,K-800,25,False,Ben Proffitt
3478,PWA,286,778,I-333,25,False,Francesco Cappuzzo
3479,PWA,286,778,F-7,25,False,Arthur Arutkin
3480,PWA,286,778,J-20,25,False,Takara Ishii
3481,PWA,286,778,NC-21,25,False,Antoine Albert
3482,PWA,286,778,USA-1,33,False,Graham Ezzy
3483,PWA,286,778,FRA-41,33,False,Jules Denel
3484,PWA,286,778,G-103,33,False,Moritz Mauch
3485,PWA,286,778,E-255,33,False,Michael Friedl Morales
3486,PWA,286,778,S-7,33,False,Gustav Haggstrom
3487,PWA,286,778,E-50,33,False,Max Horchgrassl
3488,PWA,286,778,POL-111,33,False,Adam Warchol
3489,PWA,286,778,B-292,33,False,Logan Groenne
3490,PWA,286,778,E-201,33,False,Valentino Pasquale
3491,PWA,286,778,E-211,33,False,Dario Ojeda
3492,PWA,286,778,F-585,33,False,Alexandre Grand-Guillot
3493,PWA,286,778,E-45,33,False,José Romero
3494,PWA,286,778,E-41,33,False,Eleazar Alonso Sanchez
3495,PWA,286,778,F-258,33,False,Baptiste Cloarec
3496,PWA,286,778,US-25,33,False,Jake Schettewi
3497,PWA,286,778,G-878,33,False,Laurin Schmuth
3498,PWA,286,779,E-64,1,False,Daida Ruano Moreno
3499,PWA,286,779,POL-1111,2,False,Justyna Sniady
3500,PWA,286,779,ARU-91,3,False,Sarah-Quita Offringa
3501,PWA,286,779,E-63,4,False,Iballa Ruano Moreno
3502,PWA,286,779,E-59,5,False,Alexia Kiefer Quintana
3503,PWA,286,779,NED-108,6,False,Maaike Huvermann
3504,PWA,286,779,I-662,7,False,Caterina Stenta
3505,PWA,286,779,NOR-500,7,False,Oda Johanne Brødholt
3506,PWA,286,779,AUT-32,9,False,Birgit Rieger
3507,PWA,286,779,FRA-181,9,False,Marine Hunter
3508,PWA,286,779,ITA-38,9,False,Greta Benvenuti
3509,PWA,286,779,E-229,9,False,Julia Pasquale
3510,PWA,286,779,ESP-1010,13,False,Svetlana Kolpikova Bala
3511,PWA,286,779,ESP-17,13,False,Serena Zoia
3512,PWA,286,779,AUS-558,13,False,Maeli Cherel
3513,PWA,286,779,G-200,13,False,Alexa Escherich
3514,PWA,286,779,ITA-613,17,False,Nicole Bandini
3515,PWA,286,779,F-605,17,False,Nuage Le Derff
3516,PWA,286,779,E-737,17,False,Maria Morales Navarro
3517,PWA,286,779,F-351,17,False,Coraline Foveau
3518,PWA,286,779,E-279,17,False,Mar De Arce
3519,PWA,288,780,KA-120,1,False,Jaeger Stone
3520,PWA,288,780,E-42,2,False,Victor Fernandez
3521,PWA,288,780,G-44,3,False,Philip Köster
3522,PWA,288,780,V-111,4,False,Ricardo Campello
3523,PWA,288,780,F-3,5,False,Thomas Traversa
3524,PWA,288,780,F-193,5,False,Antoine Martin
3525,PWA,288,780,E-30,5,False,Alex Mussolini
3526,PWA,288,780,BRA-105,5,False,Marcilio Browne
3527,PWA,288,780,G-103,9,False,Moritz Mauch
3528,PWA,288,780,FRA-41,9,False,Jules Denel
3529,PWA,288,780,E-334,9,False,Marc Paré
3530,PWA,288,780,K-89,9,False,Robby Swift
3531,PWA,288,780,G-21,9,False,Julian Salmonn
3532,PWA,288,780,K-516,9,False,Adam Lewis
3533,PWA,288,780,B-35,9,False,Dieter Van der Eyken
3534,PWA,288,780,G-208,9,False,Leon Jamaer
3535,PWA,288,780,F-7,17,False,Arthur Arutkin
3536,PWA,288,780,E-33,17,False,Omar Sanchez
3537,PWA,288,780,G-1181,17,False,Daniel Bruch
3538,PWA,288,780,E-203,17,False,Josep Pons
3539,PWA,288,780,F-780,17,False,Loick Lesauvage
3540,PWA,288,780,K-800,17,False,Ben Proffitt
3541,PWA,288,780,V-10,17,False,"Jose ""Gollito"" Estredo"
3542,PWA,288,780,F-258,17,False,Baptiste Cloarec
3543,PWA,288,780,USA-1,17,False,Graham Ezzy
3544,PWA,288,780,J-7,17,False,Takuma Sugi
3545,PWA,288,780,E-95,17,False,Alessio Stillrich
3546,PWA,288,780,H-999,17,False,Martin ten Hoeve
3547,PWA,288,780,G-4,17,False,Klaas Voget
3548,PWA,288,780,GPE-8,17,False,Camille Juban
3549,PWA,288,780,E-99,17,False,Miguel Chapuis
3550,PWA,288,780,E-959,17,False,Marino Gil Gherardi
3551,PWA,288,780,G-878,33,False,Laurin Schmuth
3552,PWA,288,780,F-85,33,False,Antony Ruenes
3553,PWA,288,780,E-244,33,False,Pablo Ramírez Bolaños
3554,PWA,288,780,POL-111,33,False,Adam Warchol
3555,PWA,288,780,E-50,33,False,Max Horchgrassl
3556,PWA,288,780,S-7,33,False,Gustav Haggstrom
3557,PWA,288,780,B-292,33,False,Logan Groenne
3558,PWA,288,780,G-45,33,False,Henri Kolberg
3559,PWA,288,780,E-255,33,False,Michael Friedl Morales
3560,PWA,288,780,J-20,33,False,Takara Ishii
3561,PWA,288,780,I-333,33,False,Francesco Cappuzzo
3562,PWA,288,780,E-45,33,False,José Romero
3563,PWA,288,780,E-201,33,False,Valentino Pasquale
3564,PWA,288,780,ISR-13,33,False,Tomer Shamgar
3565,PWA,288,780,E-141,33,False,Victor Borlin
3566,PWA,288,780,F-585,33,False,Alexandre Grand-Guillot
3567,PWA,288,781,E-63,1,False,Iballa Ruano Moreno
3568,PWA,288,781,POL-1111,2,False,Justyna Sniady
3569,PWA,288,781,ARU-91,3,False,Sarah-Quita Offringa
3570,PWA,288,781,G-3,4,False,Lina Erpenstein
3571,PWA,288,781,H-622,5,False,Josanne Mossink
3572,PWA,288,781,I-662,5,False,Caterina Stenta
3573,PWA,288,781,H-131,5,False,Arrianne Aukes
3574,PWA,288,781,NED-108,5,False,Maaike Huvermann
3575,PWA,288,781,E-229,9,False,Julia Pasquale
3576,PWA,288,781,ITA-38,9,False,Greta Benvenuti
3577,PWA,288,781,K-349,9,False,Sarah Hilder
3578,PWA,288,781,AUT-32,9,False,Birgit Rieger
3579,PWA,288,781,E-279,9,False,Mar De Arce
3580,PWA,288,781,F-605,9,False,Nuage Le Derff
3581,PWA,288,781,E-737,9,False,Maria Morales Navarro
3582,PWA,288,781,ITA-613,9,False,Nicole Bandini
3583,PWA,288,781,ESP-1010,17,False,Svetlana Kolpikova Bala
3584,PWA,288,781,ESP-17,17,False,Serena Zoia
3585,PWA,288,781,F-293,17,False,Lisa Wermeister
3586,PWA,288,781,G-278,17,False,Maike Lang
3587,PWA,288,781,E-59,17,False,Alexia Kiefer Quintana
3588,PWA,288,781,F-351,17,False,Coraline Foveau
3589,PWA,288,781,K-694,17,False,Sara Kellett
3590,PWA,291,788,F-3,1,False,Thomas Traversa
3591,PWA,291,788,BRA-105,2,False,Marcilio Browne
3592,PWA,291,788,G-44,3,False,Philip Köster
3593,PWA,291,788,E-42,4,False,Victor Fernandez
3594,PWA,291,788,F-193,5,False,Antoine Martin
3595,PWA,291,788,K-516,6,False,Adam Lewis
3596,PWA,291,788,KA-120,7,False,Jaeger Stone
3597,PWA,291,788,E-334,7,False,Marc Paré
3598,PWA,291,788,E-30,9,False,Alex Mussolini
3599,PWA,291,788,V-111,9,False,Ricardo Campello
3600,PWA,291,788,FRA-41,9,False,Jules Denel
3601,PWA,291,788,G-4,9,False,Klaas Voget
3602,PWA,291,788,E-959,13,False,Marino Gil Gherardi
3603,PWA,291,788,E-95,13,False,Alessio Stillrich
3604,PWA,291,788,USA-1,13,False,Graham Ezzy
3605,PWA,291,788,G-208,13,False,Leon Jamaer
3606,PWA,291,788,G-21,17,False,Julian Salmonn
3607,PWA,291,788,G-103,17,False,Moritz Mauch
3608,PWA,291,788,B-35,17,False,Dieter Van der Eyken
3609,PWA,291,788,V-10,17,False,"Jose ""Gollito"" Estredo"
3610,PWA,291,788,K-800,17,False,Ben Proffitt
3611,PWA,291,788,K-89,17,False,Robby Swift
3612,PWA,291,788,F-85,17,False,Antony Ruenes
3613,PWA,291,788,NC-21,17,False,Antoine Albert
3614,PWA,291,788,GBR-83,25,False,Ross Williams
3615,PWA,291,788,E-203,25,False,Josep Pons
3616,PWA,291,788,J-7,25,False,Takuma Sugi
3617,PWA,291,788,E-99,25,False,Miguel Chapuis
3618,PWA,291,788,E-33,25,False,Omar Sanchez
3619,PWA,291,788,E-11,25,False,Liam Dunkerbeck Morales
3620,PWA,291,788,G-1181,25,False,Daniel Bruch
3621,PWA,291,788,F-7,25,False,Arthur Arutkin
3622,PWA,291,792,ARU-91,1,False,Sarah-Quita Offringa
3623,PWA,291,792,NED-108,2,False,Maaike Huvermann
3624,PWA,291,792,POL-1111,3,False,Justyna Sniady
3625,PWA,291,792,G-3,4,False,Lina Erpenstein
3626,PWA,291,792,E-63,5,False,Iballa Ruano Moreno
3627,PWA,291,792,G-303,6,False,Steffi Wahl
3628,PWA,291,792,FRA-181,7,False,Marine Hunter
3629,PWA,291,792,I-662,7,False,Caterina Stenta
3630,PWA,291,792,E-59,9,False,Alexia Kiefer Quintana
3631,PWA,291,792,E-737,9,False,Maria Morales Navarro
3632,PWA,291,792,E-279,9,False,Mar De Arce
3633,PWA,292,793,F-193,1,False,Antoine Martin
3634,PWA,292,793,GPE-8,2,False,Camille Juban
3635,PWA,292,793,US-1113,3,False,Bernd Roediger
3636,PWA,292,793,US-1112,4,False,Kai Lenny
3637,PWA,292,793,BRA-105,5,False,Marcilio Browne
3638,PWA,292,793,G-208,5,False,Leon Jamaer
3639,PWA,292,793,K-89,7,False,Robby Swift
3640,PWA,292,793,V-111,7,False,Ricardo Campello
3641,PWA,292,793,USA-1,9,False,Graham Ezzy
3642,PWA,292,793,G-44,9,False,Philip Köster
3643,PWA,292,793,HI-101,9,False,Morgan Noireaux
3644,PWA,292,793,F-3,9,False,Thomas Traversa
3645,PWA,292,793,US-25,13,False,Jake Schettewi
3646,PWA,292,793,F-85,13,False,Antony Ruenes
3647,PWA,292,793,USA-0,13,False,Levi Siver
3648,PWA,292,793,E-42,13,False,Victor Fernandez
3649,PWA,292,793,K-516,17,False,Adam Lewis
3650,PWA,292,793,V-69,17,False,Diony Guadagnino
3651,PWA,292,793,FRA-41,17,False,Jules Denel
3652,PWA,292,793,G-4,17,False,Klaas Voget
3653,PWA,292,793,US-3,17,False,Kevin Pritchard
3654,PWA,292,793,I-676,17,False,Federico Morisio
3655,PWA,292,793,E-203,17,False,Josep Pons
3656,PWA,292,793,E-334,17,False,Marc Paré
3657,PWA,292,793,J-7,25,False,Takuma Sugi
3658,PWA,292,793,E-30,25,False,Alex Mussolini
3659,PWA,292,793,E-959,25,False,Marino Gil Gherardi
3660,PWA,292,793,M-3,25,False,Boujmaa Guilloul
3661,PWA,292,793,HI-11,25,False,Zane Kekoa Schweitzer
3662,PWA,292,793,US-505,25,False,Bryan Metcalf-Perez
3663,PWA,292,793,J-20,25,False,Takara Ishii
3664,PWA,292,793,US-785,25,False,Russ Faurot
3665,PWA,292,793,KBA-8,33,False,Brian Talma
3666,PWA,292,793,F-7,33,False,Arthur Arutkin
3667,PWA,292,793,E-95,33,False,Alessio Stillrich
3668,PWA,292,793,HI-1001,33,False,Ferdinando Loffreda
3669,PWA,292,793,US-634,33,False,Casey Hauser
3670,PWA,292,793,G-21,33,False,Florian Jung
3671,PWA,292,793,G-21,33,False,Julian Salmonn
3672,PWA,292,793,JPN-136,33,False,Yushi Shirakata
3673,PWA,292,793,E-99,41,False,Miguel Chapuis
3674,PWA,292,793,J-394,41,False,Ryosuke Fukui
3675,PWA,292,793,ITA-87,41,False,Daniel Di Rosa
3676,PWA,292,793,G-45,41,False,Henri Kolberg
3677,PWA,292,793,CAN-901,41,False,Tom Soltysiak
3678,PWA,292,793,US-255,41,False,Zachary Schettewi
3679,PWA,292,793,KC-991,41,False,Pascal Hardy
3680,PWA,292,793,US-33,41,False,Kai Katchadourian
3681,PWA,292,794,ARU-91,1,False,Sarah-Quita Offringa
3682,PWA,292,794,E-63,2,False,Iballa Ruano Moreno
3683,PWA,292,794,J-0,3,False,Motoko Sato
3684,PWA,292,794,G-3,4,False,Lina Erpenstein
3685,PWA,292,794,US-21,5,False,Angela Cochran
3686,PWA,292,794,US-16,5,False,Tatiana Howard
3687,PWA,292,794,NC-6,7,False,Sarah Hauser
3688,PWA,292,794,H-131,7,False,Arrianne Aukes
3689,PWA,292,794,ESP-17,9,False,Serena Zoia
3690,PWA,292,794,E-2,9,False,María Andrés
3691,PWA,292,794,FRA-181,9,False,Marine Hunter
3692,PWA,292,794,KC-99,9,False,Shawna Cropas
3693,PWA,292,794,I-908,13,False,Annamaria Zollet
3694,PWA,292,794,H-98,13,False,Anne-Marie Reichman
3695,PWA,292,794,POL-1111,13,False,Justyna Sniady
3696,PWA,292,794,IWT-2,13,False,Kazuki Ishihara
3697,PWA,275,746,G-44,1,False,Philip Köster
3698,PWA,275,746,BRA-105,2,False,Marcilio Browne
3699,PWA,275,746,V-111,3,False,Ricardo Campello
3700,PWA,275,746,E-42,4,False,Victor Fernandez
3701,PWA,275,746,E-30,5,False,Alex Mussolini
3702,PWA,275,746,KA-120,6,False,Jaeger Stone
3703,PWA,275,746,V-10,7,False,"Jose ""Gollito"" Estredo"
3704,PWA,275,746,K-516,7,False,Adam Lewis
3705,PWA,275,746,E-334,9,False,Marc Paré
3706,PWA,275,746,G-1181,9,False,Daniel Bruch
3707,PWA,275,746,B-35,9,False,Dieter Van der Eyken
3708,PWA,275,746,K-89,9,False,Robby Swift
3709,PWA,275,746,F-193,13,False,Antoine Martin
3710,PWA,275,746,FRA-41,13,False,Jules Denel
3711,PWA,275,746,E-203,13,False,Josep Pons
3712,PWA,275,746,GPE-8,13,False,Camille Juban
3713,PWA,275,746,CAT-555,17,False,Aleix Sanllehy
3714,PWA,275,746,G-21,17,False,Florian Jung
3715,PWA,275,746,G-103,17,False,Moritz Mauch
3716,PWA,275,746,E-33,17,False,Omar Sanchez
3717,PWA,275,746,E-959,17,False,Marino Gil Gherardi
3718,PWA,275,746,G-21,17,False,Julian Salmonn
3719,PWA,275,746,F-3,17,False,Thomas Traversa
3720,PWA,275,746,NB-20,17,False,Amado Vrieswijk
3721,PWA,275,746,G-208,25,False,Leon Jamaer
3722,PWA,275,746,USA-1,25,False,Graham Ezzy
3723,PWA,275,746,US-25,25,False,Jake Schettewi
3724,PWA,275,746,I-333,25,False,Francesco Cappuzzo
3725,PWA,275,746,D-38,25,False,Kenneth Danielsen
3726,PWA,275,746,S-313,25,False,Markus Rydberg
3727,PWA,275,746,K-800,25,False,Ben Proffitt
3728,PWA,275,746,J-7,25,False,Takuma Sugi
3729,PWA,275,746,F-780,33,False,Loick Lesauvage
3730,PWA,275,746,E-211,33,False,Dario Ojeda
3731,PWA,275,746,NC-21,33,False,Antoine Albert
3732,PWA,275,746,DEN-20,33,False,Mads Bjørnå
3733,PWA,275,746,CAT-111,33,False,Eric Sanllehy
3734,PWA,275,746,ITA-261,33,False,Jacopo Testa
3735,PWA,275,746,HI-101,33,False,Morgan Noireaux
3736,PWA,275,746,F-585,33,False,Alexandre Grand-Guillot
3737,PWA,275,746,E-99,33,False,Miguel Chapuis
3738,PWA,275,746,F-210,33,False,Noah Vocker
3739,PWA,275,746,E-244,33,False,Pablo Ramírez Bolaños
3740,PWA,275,746,F-7,33,False,Arthur Arutkin
3741,PWA,275,746,J-20,33,False,Takara Ishii
3742,PWA,275,746,S-7,33,False,Gustav Haggstrom
3743,PWA,275,746,E-68,33,False,Guillermo Alba Lasheras
3744,PWA,275,746,E-45,33,False,José Romero
3745,PWA,275,747,E-64,1,False,Daida Ruano Moreno
3746,PWA,275,747,ARU-91,2,False,Sarah-Quita Offringa
3747,PWA,275,747,E-63,3,False,Iballa Ruano Moreno
3748,PWA,275,747,G-3,4,False,Lina Erpenstein
3749,PWA,275,747,POL-1111,5,False,Justyna Sniady
3750,PWA,275,747,E-4,6,False,Nayra Alonso
3751,PWA,275,747,G-303,7,False,Steffi Wahl
3752,PWA,275,747,NED-108,7,False,Maaike Huvermann
3753,PWA,275,747,I-662,9,False,Caterina Stenta
3754,PWA,275,747,ITA-613,9,False,Nicole Bandini
3755,PWA,275,747,H-131,9,False,Arrianne Aukes
3756,PWA,275,747,NOR-500,9,False,Oda Johanne Brødholt
3757,PWA,275,747,G-200,13,False,Alexa Escherich
3758,PWA,275,747,K-349,13,False,Sarah Hilder
3759,PWA,275,747,AUT-32,13,False,Birgit Rieger
3760,PWA,275,747,F-605,13,False,Nuage Le Derff
