,source,event_id,eventDivisionId,sex,round_name,round_order,heat_id,heat_order,total_winners_progressing,winners_progressing_to_round_order,total_losers_progressing,losers_progressing_to_round_order,Total_Round_Heats,Max_Heats,actual_heat_order,y_pos
276,Live Heats,187562,353290,Men,Semi-Final,5,2078652,0,2.0,3.0,,,2,6,1,3.0
277,Live Heats,187562,353290,Men,Final,6,2078654,0,0.0,1.0,,,1,6,1,3.5
278,Live Heats,187562,353290,Men,Round 1 Challengers,0,2078636,1,2.0,3.0,,,2,6,2,4.0
279,Live Heats,187562,353290,Men,Round 3 Seeding,2,2078639,1,2.0,4.0,2.0,3.0,6,6,2,2.0
280,Live Heats,187562,353290,Men,Round 4 Redemption,3,2078645,1,1.0,2.0,,,4,6,2,3.0
281,Live Heats,187562,353290,Men,Quarter-Final,4,2078649,1,2.0,3.0,,,4,6,2,3.0
282,Live Heats,187562,353290,Men,Semi-Final,5,2078653,1,2.0,3.0,,,2,6,2,4.0
283,Live Heats,187562,353290,Men,Round 3 Seeding,2,2078640,2,2.0,4.0,2.0,3.0,6,6,3,3.0
284,Live Heats,187562,353290,Men,Round 4 Redemption,3,2078646,2,1.0,2.0,,,4,6,3,4.0
285,Live Heats,187562,353290,Men,Quarter-Final,4,2078650,2,2.0,3.0,,,4,6,3,4.0
286,Live Heats,187562,353290,Men,Round 3 Seeding,2,2078641,3,2.0,4.0,2.0,3.0,6,6,4,4.0
287,Live Heats,187562,353290,Men,Round 4 Redemption,3,2078647,3,1.0,2.0,,,4,6,4,5.0
288,Live Heats,187562,353290,Men,Quarter-Final,4,2078651,3,2.0,3.0,,,4,6,4,5.0
289,Live Heats,187562,353290,Men,Round 3 Seeding,2,2078642,4,2.0,4.0,2.0,3.0,6,6,5,5.0
290,Live Heats,187562,353290,Men,Round 3 Seeding,2,2078643,5,2.0,4.0,2.0,3.0,6,6,6,6.0
291,Live Heats,187562,353291,Masters,Semifinal,0,2084976,0,2.0,3.0,,,2,2,1,1.0
292,Live Heats,187562,353291,Masters,Final,1,2084978,0,0.0,1.0,,,1,2,1,1.5
293,Live Heats,187562,353291,Masters,Semifinal,0,2084977,1,2.0,3.0,,,2,2,2,2.0
294,Live Heats,187562,353292,Junior Girls,Final,0,2087942,0,0.0,1.0,,,1,1,1,1.0
295,Live Heats,187562,353293,Junior Boys,Final,0,2087949,0,0.0,1.0,,,1,1,1,1.0
296,Live Heats,187563,353294,Women,Round 1,0,2122744,0,2.0,3.0,,,1,4,1,2.5
297,Live Heats,187563,353294,Women,Round 2 Pro Seeding Round,1,2122745,0,2.0,3.0,2.0,2.0,4,4,1,1.0
298,Live Heats,187563,353294,Women,Round 3 Redemption ,2,2122749,0,2.0,3.0,,,2,4,1,2.0
299,Live Heats,187563,353294,Women,Quarterfinal,3,2122751,0,2.0,3.0,,,4,4,1,1.0
300,Live Heats,187563,353294,Women,Semifinal,4,2122755,0,2.0,3.0,,,2,4,1,2.0
301,Live Heats,187563,353294,Women,Final,5,2122757,0,0.0,1.0,,,1,4,1,2.5
302,Live Heats,187563,353294,Women,Round 2 Pro Seeding Round,1,2122746,1,2.0,3.0,2.0,2.0,4,4,2,2.0
303,Live Heats,187563,353294,Women,Round 3 Redemption ,2,2122750,1,2.0,3.0,,,2,4,2,3.0
304,Live Heats,187563,353294,Women,Quarterfinal,3,2122752,1,2.0,3.0,,,4,4,2,2.0
305,Live Heats,187563,353294,Women,Semifinal,4,2122756,1,2.0,3.0,,,2,4,2,3.0
306,Live Heats,187563,353294,Women,Round 2 Pro Seeding Round,1,2122747,2,2.0,3.0,2.0,2.0,4,4,3,3.0
307,Live Heats,187563,353294,Women,Quarterfinal,3,2122753,2,2.0,3.0,,,4,4,3,3.0
308,Live Heats,187563,353294,Women,Round 2 Pro Seeding Round,1,2122748,3,2.0,3.0,2.0,2.0,4,4,4,4.0
309,Live Heats,187563,353294,Women,Quarterfinal,3,2122754,3,2.0,3.0,,,4,4,4,4.0
310,Live Heats,187563,353295,Men,Round 1,0,2124767,0,2.0,2.0,2.0,1.0,6,8,1,2.0
311,Live Heats,187563,353295,Men,Round 2,1,2124773,0,1.0,2.0,,,4,8,1,3.0
312,Live Heats,187563,353295,Men,Round 3,2,2124777,0,2.0,3.0,,,4,8,1,3.0
313,Live Heats,187563,353295,Men,Round 4,3,2124781,0,2.0,3.0,,,2,8,1,4.0
314,Live Heats,187563,353295,Men,Round 5,4,2124783,0,2.0,3.0,,,1,8,1,4.5
315,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124784,0,2.0,7.0,2.0,6.0,8,8,1,1.0
316,Live Heats,187563,353295,Men,Round 7 Redemption,6,2124792,0,2.0,3.0,,,4,8,1,3.0
317,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124796,0,2.0,3.0,,,8,8,1,1.0
318,Live Heats,187563,353295,Men,Quarterfinal,8,2124804,0,2.0,3.0,,,4,8,1,3.0
319,Live Heats,187563,353295,Men,Semifinal,9,2124808,0,2.0,3.0,,,2,8,1,4.0
320,Live Heats,187563,353295,Men,Final,10,2124810,0,2.0,3.0,,,1,8,1,4.5
321,Live Heats,187563,353295,Men,Round 1,0,2124768,1,2.0,2.0,2.0,1.0,6,8,2,3.0
322,Live Heats,187563,353295,Men,Round 2,1,2124774,1,1.0,2.0,,,4,8,2,4.0
323,Live Heats,187563,353295,Men,Round 3,2,2124778,1,2.0,3.0,,,4,8,2,4.0
324,Live Heats,187563,353295,Men,Round 4,3,2124782,1,2.0,3.0,,,2,8,2,5.0
325,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124785,1,2.0,7.0,2.0,6.0,8,8,2,2.0
326,Live Heats,187563,353295,Men,Round 7 Redemption,6,2124793,1,2.0,3.0,,,4,8,2,4.0
327,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124797,1,2.0,3.0,,,8,8,2,2.0
328,Live Heats,187563,353295,Men,Quarterfinal,8,2124805,1,2.0,3.0,,,4,8,2,4.0
329,Live Heats,187563,353295,Men,Semifinal,9,2124809,1,2.0,3.0,,,2,8,2,5.0
330,Live Heats,187563,353295,Men,Round 1,0,2124769,2,2.0,2.0,2.0,1.0,6,8,3,4.0
331,Live Heats,187563,353295,Men,Round 2,1,2124775,2,1.0,2.0,,,4,8,3,5.0
332,Live Heats,187563,353295,Men,Round 3,2,2124779,2,2.0,3.0,,,4,8,3,5.0
333,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124786,2,2.0,7.0,2.0,6.0,8,8,3,3.0
334,Live Heats,187563,353295,Men,Round 7 Redemption,6,2124794,2,2.0,3.0,,,4,8,3,5.0
335,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124798,2,2.0,3.0,,,8,8,3,3.0
336,Live Heats,187563,353295,Men,Quarterfinal,8,2124806,2,2.0,3.0,,,4,8,3,5.0
337,Live Heats,187563,353295,Men,Round 1,0,2124770,3,2.0,2.0,2.0,1.0,6,8,4,5.0
338,Live Heats,187563,353295,Men,Round 2,1,2124776,3,1.0,2.0,,,4,8,4,6.0
339,Live Heats,187563,353295,Men,Round 3,2,2124780,3,2.0,3.0,,,4,8,4,6.0
340,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124787,3,2.0,7.0,2.0,6.0,8,8,4,4.0
341,Live Heats,187563,353295,Men,Round 7 Redemption,6,2124795,3,2.0,3.0,,,4,8,4,6.0
342,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124799,3,2.0,3.0,,,8,8,4,4.0
343,Live Heats,187563,353295,Men,Quarterfinal,8,2124807,3,2.0,3.0,,,4,8,4,6.0
344,Live Heats,187563,353295,Men,Round 1,0,2124771,4,2.0,2.0,2.0,1.0,6,8,5,6.0
345,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124788,4,2.0,7.0,2.0,6.0,8,8,5,5.0
346,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124800,4,2.0,3.0,,,8,8,5,5.0
347,Live Heats,187563,353295,Men,Round 1,0,2124772,5,2.0,2.0,2.0,1.0,6,8,6,7.0
348,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124789,5,2.0,7.0,2.0,6.0,8,8,6,6.0
349,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124801,5,2.0,3.0,,,8,8,6,6.0
350,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124790,6,2.0,7.0,2.0,6.0,8,8,7,7.0
351,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124802,6,2.0,3.0,,,8,8,7,7.0
352,Live Heats,187563,353295,Men,Round 6 Seeding Round,5,2124791,7,2.0,7.0,2.0,6.0,8,8,8,8.0
353,Live Heats,187563,353295,Men,Round 8 Round of 24,7,2124803,7,2.0,3.0,,,8,8,8,8.0
354,Live Heats,187563,353296,Masters,R1 Challengers,0,2143880,0,3.0,4.0,,,1,3,1,2.0
355,Live Heats,187563,353296,Masters,R2 Champions,1,2143881,0,2.0,3.0,,,3,3,1,1.0
356,Live Heats,187563,353296,Masters,R4 Semi Finals,2,2143886,0,2.0,3.0,,,2,3,1,1.5
357,Live Heats,187563,353296,Masters,R5 FINAL,3,2143887,0,0.0,1.0,,,1,3,1,2.0
358,Live Heats,187563,353296,Masters,R2 Champions,1,2143882,1,2.0,3.0,,,3,3,2,2.0
359,Live Heats,187563,353296,Masters,R4 Semi Finals,2,2143889,1,2.0,3.0,,,2,3,2,2.5
360,Live Heats,187563,353296,Masters,R2 Champions,1,2143883,2,2.0,3.0,,,3,3,3,3.0
361,Live Heats,187563,353297,Junior Girls,Final,0,2124615,0,0.0,1.0,,,1,1,1,1.0
362,Live Heats,187563,353298,Junior Boys,Final,0,2128204,0,0.0,1.0,,,1,1,1,1.0
363,Live Heats,187564,353299,Women,Final,0,2334450,0,0.0,1.0,,,1,1,1,1.0
364,Live Heats,187564,353300,Men,Final,0,2334461,0,0.0,1.0,,,1,1,1,1.0
365,Live Heats,187564,353301,Masters,Final,0,2334451,0,0.0,1.0,,,1,1,1,1.0
366,Live Heats,187564,353303,Junior Boys,Final,0,2334458,0,0.0,1.0,,,1,1,1,1.0
367,Live Heats,187565,353304,Women,R1 Seeding,0,2356627,0,1.0,2.0,3.0,1.0,2,2,1,1.0
368,Live Heats,187565,353304,Women,R2 Redemption,1,2356630,0,2.0,3.0,,,1,2,1,1.5
369,Live Heats,187565,353304,Women,Final,2,2356633,0,0.0,1.0,,,1,2,1,1.5
370,Live Heats,187565,353304,Women,R1 Seeding,0,2356628,1,1.0,2.0,3.0,1.0,2,2,2,2.0
371,Live Heats,187565,353305,Men,R1 Challengers,0,2356549,0,,,,,3,6,1,2.5
372,Live Heats,187565,353305,Men,R2 Challengers,1,2356555,0,,,,,2,6,1,3.0
373,Live Heats,187565,353305,Men,R3 Seeding,2,2356558,0,2.0,4.0,2.0,3.0,6,6,1,1.0
374,Live Heats,187565,353305,Men,R4 Redemption,3,2356565,0,1.0,2.0,,,4,6,1,2.0
375,Live Heats,187565,353305,Men,R5 Quarters,4,2356570,0,2.0,3.0,,,4,6,1,2.0
376,Live Heats,187565,353305,Men,R6 Semis,5,2356575,0,2.0,3.0,,,2,6,1,3.0
377,Live Heats,187565,353305,Men,R6 Final,6,2356578,0,0.0,1.0,,,1,6,1,3.5
378,Live Heats,187565,353305,Men,R1 Challengers,0,2356550,1,,,,,3,6,2,3.5
379,Live Heats,187565,353305,Men,R2 Challengers,1,2356556,1,,,,,2,6,2,4.0
380,Live Heats,187565,353305,Men,R3 Seeding,2,2356559,1,2.0,4.0,2.0,3.0,6,6,2,2.0
381,Live Heats,187565,353305,Men,R4 Redemption,3,2356566,1,1.0,2.0,,,4,6,2,3.0
382,Live Heats,187565,353305,Men,R5 Quarters,4,2356571,1,2.0,3.0,,,4,6,2,3.0
383,Live Heats,187565,353305,Men,R6 Semis,5,2356576,1,2.0,3.0,,,2,6,2,4.0
384,Live Heats,187565,353305,Men,R1 Challengers,0,2356551,2,,,,,3,6,3,4.5
385,Live Heats,187565,353305,Men,R3 Seeding,2,2356560,2,2.0,4.0,2.0,3.0,6,6,3,3.0
386,Live Heats,187565,353305,Men,R4 Redemption,3,2356567,2,1.0,2.0,,,4,6,3,4.0
387,Live Heats,187565,353305,Men,R5 Quarters,4,2356572,2,2.0,3.0,,,4,6,3,4.0
388,Live Heats,187565,353305,Men,R3 Seeding,2,2356561,3,2.0,4.0,2.0,3.0,6,6,4,4.0
389,Live Heats,187565,353305,Men,R4 Redemption,3,2356581,3,1.0,2.0,,,4,6,4,5.0
390,Live Heats,187565,353305,Men,R5 Quarters,4,2356573,3,2.0,3.0,,,4,6,4,5.0
391,Live Heats,187565,353305,Men,R3 Seeding,2,2356562,4,2.0,4.0,2.0,3.0,6,6,5,5.0
392,Live Heats,187565,353305,Men,R3 Seeding,2,2356563,5,2.0,4.0,2.0,3.0,6,6,6,6.0
393,Live Heats,187567,353311,Women,Final,0,2421737,0,0.0,1.0,,,1,1,1,1.0
394,Live Heats,187567,353312,Men,Final,0,2420419,0,0.0,1.0,,,1,1,1,1.0
395,Live Heats,187569,353315,Women,Round 1,0,2432937,0,,,,,1,3,1,2.0
396,Live Heats,187569,353315,Women,Round 2,1,2432941,0,,,,,3,3,1,1.0
397,Live Heats,187569,353315,Women,Quarterfinal,2,2432943,0,1.0,2.0,,,2,3,1,1.5
398,Live Heats,187569,353315,Women,Semifinal,3,2432944,0,,,,,2,3,1,1.5
399,Live Heats,187569,353315,Women,Final,4,2432949,0,0.0,1.0,,,1,3,1,2.0
400,Live Heats,187569,353315,Women,Round 2,1,2432942,1,,,,,3,3,2,2.0
401,Live Heats,187569,353315,Women,Quarterfinal,2,2432970,1,1.0,2.0,,,2,3,2,2.5
402,Live Heats,187569,353315,Women,Semifinal,3,2432971,1,,,,,2,3,2,2.5
403,Live Heats,187569,353315,Women,Round 2,1,2432950,2,,,,,3,3,3,3.0
404,Live Heats,187569,353316,Men,Round 1,0,2433632,0,2.0,3.0,,,2,8,1,4.0
405,Live Heats,187569,353316,Men,Round 2,1,2433641,0,2.0,3.0,,,4,8,1,3.0
406,Live Heats,187569,353316,Men,Round 3,2,2433648,0,2.0,4.0,2.0,3.0,8,8,1,1.0
407,Live Heats,187569,353316,Men,R4 Redemption,3,2433655,0,2.0,3.0,,,4,8,1,3.0
408,Live Heats,187569,353316,Men,Round 5,4,2433659,0,2.0,3.0,,,8,8,1,1.0
409,Live Heats,187569,353316,Men,Quarterfinals,5,2433667,0,2.0,3.0,,,4,8,1,3.0
410,Live Heats,187569,353316,Men,Semifinals,6,2433671,0,2.0,3.0,,,2,8,1,4.0
411,Live Heats,187569,353316,Men,Final,7,2433673,0,2.0,3.0,,,1,8,1,4.5
412,Live Heats,187569,353316,Men,Round 1,0,2433633,1,2.0,3.0,,,2,8,2,5.0
413,Live Heats,187569,353316,Men,Round 2,1,2433642,1,2.0,3.0,,,4,8,2,4.0
414,Live Heats,187569,353316,Men,Round 3,2,2433649,1,2.0,4.0,2.0,3.0,8,8,2,2.0
415,Live Heats,187569,353316,Men,R4 Redemption,3,2433656,1,2.0,3.0,,,4,8,2,4.0
416,Live Heats,187569,353316,Men,Round 5,4,2433660,1,2.0,3.0,,,8,8,2,2.0
417,Live Heats,187569,353316,Men,Quarterfinals,5,2433668,1,2.0,3.0,,,4,8,2,4.0
418,Live Heats,187569,353316,Men,Semifinals,6,2433672,1,2.0,3.0,,,2,8,2,5.0
419,Live Heats,187569,353316,Men,Round 2,1,2433643,2,2.0,3.0,,,4,8,3,5.0
420,Live Heats,187569,353316,Men,Round 3,2,2433650,2,2.0,4.0,2.0,3.0,8,8,3,3.0
421,Live Heats,187569,353316,Men,R4 Redemption,3,2433657,2,2.0,3.0,,,4,8,3,5.0
422,Live Heats,187569,353316,Men,Round 5,4,2433661,2,2.0,3.0,,,8,8,3,3.0
423,Live Heats,187569,353316,Men,Quarterfinals,5,2433669,2,2.0,3.0,,,4,8,3,5.0
424,Live Heats,187569,353316,Men,Round 2,1,2433644,3,2.0,3.0,,,4,8,4,6.0
425,Live Heats,187569,353316,Men,Round 3,2,2433651,3,2.0,4.0,2.0,3.0,8,8,4,4.0
426,Live Heats,187569,353316,Men,R4 Redemption,3,2433658,3,2.0,3.0,,,4,8,4,6.0
427,Live Heats,187569,353316,Men,Round 5,4,2433662,3,2.0,3.0,,,8,8,4,4.0
428,Live Heats,187569,353316,Men,Quarterfinals,5,2433670,3,2.0,3.0,,,4,8,4,6.0
429,Live Heats,187569,353316,Men,Round 3,2,2433652,4,2.0,4.0,2.0,3.0,8,8,5,5.0
430,Live Heats,187569,353316,Men,Round 5,4,2433663,4,2.0,3.0,,,8,8,5,5.0
431,Live Heats,187569,353316,Men,Round 3,2,2433653,5,2.0,4.0,2.0,3.0,8,8,6,6.0
432,Live Heats,187569,353316,Men,Round 5,4,2433664,5,2.0,3.0,,,8,8,6,6.0
433,Live Heats,187569,353316,Men,Round 3,2,2433654,6,2.0,4.0,2.0,3.0,8,8,7,7.0
434,Live Heats,187569,353316,Men,Round 5,4,2433665,6,2.0,3.0,,,8,8,7,7.0
435,Live Heats,187569,353316,Men,Round 3,2,2433675,7,2.0,4.0,2.0,3.0,8,8,8,8.0
436,Live Heats,187569,353316,Men,Round 5,4,2433666,7,2.0,3.0,,,8,8,8,8.0
437,Live Heats,187570,353317,Men,Final,0,2623911,0,0.0,1.0,,,1,1,1,1.0
438,Live Heats,187570,353318,Women,Final,0,2623914,0,0.0,1.0,,,1,1,1,1.0
439,Live Heats,187570,353319,Junior Boys,Final,0,2623922,0,0.0,1.0,,,1,1,1,1.0
440,Live Heats,187570,353320,Masters,Final,0,2623921,0,0.0,1.0,,,1,1,1,1.0
441,Live Heats,187576,353348,Masters,Semifinal,0,2418551,0,4.0,5.0,,,1,1,1,1.0
442,Live Heats,187576,353348,Masters,Final,1,2418553,0,,,,,1,1,1,1.0
443,Live Heats,187578,353358,Men,Final,0,2417469,0,0.0,1.0,,,1,1,1,1.0
444,Live Heats,187578,353359,Women,Final,0,2417468,0,0.0,1.0,,,1,1,1,1.0
445,Live Heats,187578,353361,Masters,Final,0,2417470,0,0.0,1.0,,,1,1,1,1.0
446,Live Heats,187559,363039,Open AM,Quarterfinal,0,2020189,0,2.0,3.0,,,4,4,1,1.0
447,Live Heats,187559,363039,Open AM,Semifinal,1,2020197,0,2.0,3.0,,,2,4,1,2.0
448,Live Heats,187559,363039,Open AM,Final,2,2020196,0,0.0,1.0,,,1,4,1,2.5
449,Live Heats,187559,363039,Open AM,Quarterfinal,0,2020193,1,2.0,3.0,,,4,4,2,2.0
450,Live Heats,187559,363039,Open AM,Semifinal,1,2020198,1,2.0,3.0,,,2,4,2,3.0
451,Live Heats,187559,363039,Open AM,Quarterfinal,0,2020194,2,2.0,3.0,,,4,4,3,3.0
452,Live Heats,187559,363039,Open AM,Quarterfinal,0,2020195,3,2.0,3.0,,,4,4,4,4.0
453,Live Heats,190953,363706,Men,Final,0,2021400,0,0.0,1.0,,,1,1,1,1.0
454,Live Heats,190953,363707,Women,Final,0,2021401,0,0.0,1.0,,,1,1,1,1.0
455,Live Heats,190953,363708,U20 Boys,Final,0,2021402,0,0.0,1.0,,,1,1,1,1.0
456,Live Heats,187569,377530,Masters,Round 1,0,2433946,0,2.0,3.0,,,2,4,1,2.0
457,Live Heats,187569,377530,Masters,Round 3,1,2433951,0,2.0,3.0,,,4,4,1,1.0
458,Live Heats,187569,377530,Masters,Semifinal,2,2433961,0,2.0,3.0,,,2,4,1,2.0
459,Live Heats,187569,377530,Masters,Final,3,2433963,0,2.0,3.0,,,1,4,1,2.5
460,Live Heats,187569,377530,Masters,Round 1,0,2433947,1,2.0,3.0,,,2,4,2,3.0
461,Live Heats,187569,377530,Masters,Round 3,1,2433952,1,2.0,3.0,,,4,4,2,2.0
462,Live Heats,187569,377530,Masters,Semifinal,2,2433962,1,2.0,3.0,,,2,4,2,3.0
463,Live Heats,187569,377530,Masters,Round 3,1,2433953,2,2.0,3.0,,,4,4,3,3.0
464,Live Heats,187569,377530,Masters,Round 3,1,2433954,3,2.0,3.0,,,4,4,4,4.0
465,Live Heats,199466,377533,Women,Final,0,2366034,0,0.0,1.0,,,1,1,1,1.0
466,Live Heats,199466,377534,Men,Final,0,2366036,0,0.0,1.0,,,1,1,1,1.0
467,Live Heats,187558,388585,Pro Junior GIrls,Final,0,2061253,0,0.0,1.0,,,1,1,1,1.0
468,Live Heats,187558,388586,Pro Junior Boys,Final,0,2061248,0,0.0,1.0,,,1,1,1,1.0
469,Live Heats,165509,390433,Pro Junior Boys,Final,0,2158212,0,0.0,1.0,,,1,1,1,1.0
470,Live Heats,214686,400442,Women,Final,0,2085583,0,0.0,1.0,,,1,1,1,1.0
471,Live Heats,187562,400714,Pro Junior GIrls,Final,0,2087924,0,0.0,1.0,,,1,1,1,1.0
472,Live Heats,187562,400715,Pro Junior Boys,Final,0,2087946,0,0.0,1.0,,,1,1,1,1.0
473,Live Heats,214877,400732,Women,Final,0,2087961,0,0.0,1.0,,,1,1,1,1.0
474,Live Heats,214877,400733,Men,Final,0,2087974,0,0.0,1.0,,,1,1,1,1.0
475,Live Heats,187563,402097,Pro Junior GIrls,Final,0,2133316,0,0.0,1.0,,,1,1,1,1.0
476,Live Heats,187563,402098,Pro Junior Boys,Semifinal,0,2143898,0,2.0,3.0,,,2,2,1,1.0
477,Live Heats,187563,402098,Pro Junior Boys,Final,1,2143900,0,0.0,1.0,,,1,2,1,1.5
478,Live Heats,187563,402098,Pro Junior Boys,Semifinal,0,2143899,1,2.0,3.0,,,2,2,2,2.0
479,Live Heats,187563,407963,Open AM,Round 1,0,2124914,0,2.0,2.0,2.0,1.0,6,6,1,1.0
480,Live Heats,187563,407963,Open AM,Round 2,1,2124920,0,1.0,2.0,,,4,6,1,2.0
481,Live Heats,187563,407963,Open AM,Quarterfinal,2,2124924,0,2.0,3.0,,,4,6,1,2.0
482,Live Heats,187563,407963,Open AM,Semifinal,3,2124928,0,,,,,2,6,1,3.0
483,Live Heats,187563,407963,Open AM,Final,4,2124930,0,0.0,1.0,,,1,6,1,3.5
484,Live Heats,187563,407963,Open AM,Round 1,0,2124915,1,2.0,2.0,2.0,1.0,6,6,2,2.0
485,Live Heats,187563,407963,Open AM,Round 2,1,2124921,1,1.0,2.0,,,4,6,2,3.0
486,Live Heats,187563,407963,Open AM,Quarterfinal,2,2124925,1,2.0,3.0,,,4,6,2,3.0
487,Live Heats,187563,407963,Open AM,Semifinal,3,2124929,1,,,,,2,6,2,4.0
488,Live Heats,187563,407963,Open AM,Round 1,0,2124916,2,2.0,2.0,2.0,1.0,6,6,3,3.0
489,Live Heats,187563,407963,Open AM,Round 2,1,2124922,2,1.0,2.0,,,4,6,3,4.0
490,Live Heats,187563,407963,Open AM,Quarterfinal,2,2124926,2,2.0,3.0,,,4,6,3,4.0
491,Live Heats,187563,407963,Open AM,Round 1,0,2124917,3,2.0,2.0,2.0,1.0,6,6,4,4.0
492,Live Heats,187563,407963,Open AM,Round 2,1,2124923,3,1.0,2.0,,,4,6,4,5.0
493,Live Heats,187563,407963,Open AM,Quarterfinal,2,2124927,3,2.0,3.0,,,4,6,4,5.0
494,Live Heats,187563,407963,Open AM,Round 1,0,2124918,4,2.0,2.0,2.0,1.0,6,6,5,5.0
495,Live Heats,187563,407963,Open AM,Round 1,0,2124919,5,2.0,2.0,2.0,1.0,6,6,6,6.0
496,Live Heats,220586,408814,Men,Final,0,2106396,0,0.0,1.0,,,1,1,1,1.0
497,Live Heats,220586,408815,Women,Final,0,2106398,0,0.0,1.0,,,1,1,1,1.0
498,Live Heats,220652,408830,Men,Final,0,2106399,0,0.0,1.0,,,1,1,1,1.0
499,Live Heats,220652,408831,Women,Final,0,2106400,0,0.0,1.0,,,1,1,1,1.0
500,Live Heats,221942,410348,Women,Final,0,2158215,0,0.0,1.0,,,1,1,1,1.0
501,Live Heats,221942,410349,Men,Final,0,2158313,0,0.0,1.0,,,1,1,1,1.0
502,Live Heats,221942,410350,Masters,Final,0,2158217,0,0.0,1.0,,,1,1,1,1.0
503,Live Heats,221942,410352,Junior Boys,Final,0,2158216,0,0.0,1.0,,,1,1,1,1.0
504,Live Heats,249495,441634,Men,Final,0,2311093,0,0.0,1.0,,,1,1,1,1.0
505,Live Heats,187564,454487,Pro Junior Boys,Final,0,2334452,0,0.0,1.0,,,1,1,1,1.0
506,Live Heats,263420,460768,Men,Final,0,2500445,0,0.0,1.0,,,1,1,1,1.0
507,Live Heats,266588,464914,Junior Girls,Final,0,2658524,0,0.0,1.0,,,1,1,1,1.0
508,Live Heats,266588,464915,Junior Boys,Final,0,2658468,0,0.0,1.0,,,1,1,1,1.0
509,Live Heats,266588,464919,Pro Junior GIrls,Final,0,2658525,0,0.0,1.0,,,1,1,1,1.0
510,Live Heats,266588,464920,Pro Junior Boys,Final,0,2658115,0,0.0,1.0,,,1,1,1,1.0
511,Live Heats,266589,464921,Women,R1 Seeding,0,2543862,0,1.0,2.0,3.0,1.0,2,2,1,1.0
512,Live Heats,266589,464921,Women,R2 Redemotion ,1,2543867,0,2.0,3.0,,,1,2,1,1.5
513,Live Heats,266589,464921,Women,Final,2,2543869,0,2.0,4.0,2.0,3.0,1,2,1,1.5
514,Live Heats,266589,464921,Women,R1 Seeding,0,2543863,1,1.0,2.0,3.0,1.0,2,2,2,2.0
515,Live Heats,266589,464922,Men,R1 Seeding,0,2543922,0,2.0,2.0,3.0,1.0,4,4,1,1.0
516,Live Heats,266589,464922,Men,R2 Redemption,1,2543926,0,2.0,3.0,,,2,4,1,2.0
517,Live Heats,266589,464922,Men,Quarterfinal,2,2543928,0,2.0,3.0,,,4,4,1,1.0
518,Live Heats,266589,464922,Men,Semifinal,3,2543932,0,2.0,3.0,,,2,4,1,2.0
519,Live Heats,266589,464922,Men,Final,4,2543934,0,0.0,1.0,,,1,4,1,2.5
520,Live Heats,266589,464922,Men,R1 Seeding,0,2543923,1,2.0,2.0,3.0,1.0,4,4,2,2.0
521,Live Heats,266589,464922,Men,R2 Redemption,1,2543927,1,2.0,3.0,,,2,4,2,3.0
522,Live Heats,266589,464922,Men,Quarterfinal,2,2543929,1,2.0,3.0,,,4,4,2,2.0
523,Live Heats,266589,464922,Men,Semifinal,3,2543933,1,2.0,3.0,,,2,4,2,3.0
524,Live Heats,266589,464922,Men,R1 Seeding,0,2543924,2,2.0,2.0,3.0,1.0,4,4,3,3.0
525,Live Heats,266589,464922,Men,Quarterfinal,2,2543930,2,2.0,3.0,,,4,4,3,3.0
526,Live Heats,266589,464922,Men,R1 Seeding,0,2543925,3,2.0,2.0,3.0,1.0,4,4,4,4.0
527,Live Heats,266589,464922,Men,Quarterfinal,2,2543931,3,2.0,3.0,,,4,4,4,4.0
528,Live Heats,266589,464923,Masters,R1 Seeding,0,2543881,0,2.0,2.0,3.0,1.0,2,2,1,1.0
529,Live Heats,266589,464923,Masters,R2 Redemption,1,2543884,0,2.0,3.0,,,1,2,1,1.5
530,Live Heats,266589,464923,Masters,Semifinal,2,2543886,0,2.0,3.0,,,2,2,1,1.0
531,Live Heats,266589,464923,Masters,Final,3,2543888,0,0.0,1.0,,,1,2,1,1.5
532,Live Heats,266589,464923,Masters,R1 Seeding,0,2543882,1,2.0,2.0,3.0,1.0,2,2,2,2.0
533,Live Heats,266589,464923,Masters,Semifinal,2,2543887,1,2.0,3.0,,,2,2,2,2.0
534,Live Heats,266589,464924,Junior Girls,Semifinal,0,2543916,0,0.0,1.0,,,2,2,1,1.0
535,Live Heats,266589,464924,Junior Girls,Final,1,2544202,0,0.0,1.0,,,1,2,1,1.5
536,Live Heats,266589,464924,Junior Girls,Semifinal,0,2544209,1,0.0,1.0,,,2,2,2,2.0
